" -F1180,S919+F4492,S4493"," -F1180,S919+F4494,S4495"," -F1180,S919+F4520,S4521"," -F1180,S919+F1094,S1093"," -F1180,S919+F4464,S4465"," -F1180,S919+F1187,S926"," -F1180,S919+F1293,S1034"," -F1180,S919+F814,S1072"," -F1180,S919+F1012,S1013"," -F1176,S1177+F4513,S4514"," -F1176,S1177+F929,S930"," -F4615,S4616+F1149,S1150"," -F4615,S4616+F956,S957"," -F4477,S4478+F1205,S1206"," -F4477,S4478+F900,S901"," -F4613,S4614+F1147,S1148"," -F4613,S4614+F958,S959"," -F4501,S4502+F1174,S1175"," -F4501,S4502+F931,S932"," -F4479,S4480+F1203,S1204"," -F4479,S4480+F902,S903"," -F914,S915+F1193,S1194"," -F4574,S4575+F1103,S1104"," -F4410,S4411+F842,S843"," -F4577,S4578+F1111,S1112"," -F4572,S4573+F1108,S1109"," -F4523,S4524+F1099,S1100"," -F4579,S4580+F1115,S1116"," -F4581,S4582+F1128,S1129"," -F4526,S4527+F1121,S1122"," -F4516,S4517+F1119,S1120"," -F4583,S4584+F1135,S1136"," -F4568,S4569+F1132,S1133"," -F4461,S4462+F839,S840"," -F4412,S4413+F847,S848"," -F4407,S4408+F851,S852"," -F4405,S4406+F854,S855"," -F4468,S4469+F860,S861"," -F4458,S4459+F862,S863"," -F4403,S4404+F868,S869"," -F4416,S4417+F871,S872"," -F4401,S4402+F875,S876"," -F4585,S4586+F1140,S1141"," -F4587,S4588+F1144,S1145"," -F4530,S4531+F1155,S1156"," -F4564,S4565+F1157,S1158"," -F4510,S4511+F1159,S1160"," -F4562,S4563+F1168,S1169"," -F4533,S4534+F1166,S1167"," -F4508,S4509+F1164,S1165"," -F4471,S4472+F912,S913"," -F4473,S4474+F892,S893"," -F4454,S4455+F894,S895"," -F4399,S4400+F880,S881"," -F4397,S4398+F883,S884"," -F4475,S4476+F896,S897"," -F4451,S4452+F908,S909"," -F4420,S4421+F906,S907"," -F4422,S4423+F910,S911"," -F4369,S4370+F1172,S1173"," -F4560,S4561+F937,S938"," -F4535,S4536+F939,S940"," -F4506,S4507+F941,S942"," -F4558,S4559+F948,S949"," -F4504,S4505+F946,S947"," -F4592,S4593+F1222,S1223"," -F4538,S4539+F950,S951"," -F4594,S4595+F1225,S1226"," -F4449,S4450+F1197,S1198"," -F4481,S4482+F1209,S1210"," -F4424,S4425+F1195,S1196"," -F4371,S4372+F933,S934"," -F4426,S4427+F1199,S1200"," -F4483,S4484+F1213,S1214"," -F4446,S4447+F1211,S1212"," -F4485,S4486+F1191,S1192"," -F4392,S4393+F961,S962"," -F4390,S4391+F965,S966"," -F4596,S4597+F1230,S1231"," -F4554,S4555+F1234,S1235"," -F4598,S4599+F1237,S1238"," -F4542,S4543+F1243,S1244"," -F4498,S4499+F1245,S1246"," -F4600,S4601+F1251,S1252"," -F4602,S4603+F1254,S1255"," -F4550,S4551+F1258,S1259"," -F4545,S4546+F1266,S1267"," -F4442,S4443+F984,S985"," -F4488,S4489+F986,S987"," -F4430,S4431+F973,S974"," -F4388,S4389+F970,S971"," -F4386,S4387+F977,S978"," -F4384,S4385+F990,S991"," -F4439,S4440+F1006,S1007"," -F4434,S4435+F997,S998"," -F4382,S4383+F994,S995"," -F4548,S4549+F1263,S1264"," -F4436,S4437+F1002,S1003"
111.740,111.540,103.720,82.535,103.840,11.900,88.188,78.683,93.069,157.900,257.400,328.660,760.690,424.680,187.320,373.410,690.900,309.820,382.910,398.670,195.010,225.630,269.680,258.790,300.340,251.390,182.150,267.830,271.350,150.900,131.840,248.120,203.080,182.920,246.520,289.110,277.120,145.520,163.760,278.770,210.970,261.940,240.810,254.950,327.680,295.860,334.170,375.940,381.640,316.960,170.030,66.905,274.620,249.740,266.860,279.110,401.030,318.800,348.010,504.610,421.500,427.760,425.920,355.700,450.270,242.790,378.900,224.910,419.320,396.090,402.090,318.210,356.530,379.850,301.100,324.270,252.110,242.290,236.980,195.290,245.780,160.070,131.980,247.190,268.830,231.120,162.660,160.920,135.610,193.950,247.390,248.900,251.030,160.140,223.880,276.700,241.430,228.050
113.400,112.840,104.810,83.224,105.020,11.822,89.662,80.020,93.196,145.170,255.010,312.040,760.620,413.700,184.850,359.960,691.160,292.260,366.580,385.140,194.320,209.940,255.870,256.860,295.840,248.160,178.160,260.480,262.070,165.840,142.820,242.390,193.780,181.120,247.460,289.560,269.620,135.340,167.960,273.160,210.680,258.980,235.800,246.250,318.170,281.020,328.370,361.750,364.460,308.340,158.790,59.076,269.890,247.050,263.460,276.400,398.400,314.240,350.450,502.900,410.730,413.510,421.960,351.880,444.710,232.390,369.060,217.550,409.960,390.590,401.140,310.100,355.610,373.900,298.270,299.330,250.140,238.670,225.260,188.240,239.390,158.360,138.950,238.330,261.780,222.300,158.080,164.890,129.420,190.740,242.890,250.440,250.230,161.520,234.500,277.310,234.350,229.440
107.930,108.060,101.640,80.179,101.340,11.293,85.403,77.485,88.584,137.820,243.400,302.270,729.840,406.580,179.690,343.010,664.020,275.750,347.710,378.810,188.790,202.690,255.670,245.490,288.190,245.560,175.330,254.080,258.460,159.370,138.640,236.010,190.940,169.530,235.480,276.580,254.550,142.950,161.380,259.470,197.000,241.180,227.240,240.140,310.760,271.710,319.640,355.300,351.120,301.560,152.200,56.655,255.970,233.450,251.360,267.470,373.550,296.050,340.910,483.890,398.530,400.590,411.820,339.020,435.700,228.040,360.060,210.200,393.080,383.120,376.050,293.480,335.990,366.250,285.040,289.290,235.000,225.080,217.210,184.240,230.580,155.510,135.680,229.760,252.930,217.820,154.790,153.460,127.520,182.700,229.940,238.160,239.480,156.070,221.790,263.550,223.920,216.800
105.200,105.310,99.009,78.600,98.962,11.211,83.600,75.677,87.322,139.600,251.670,307.810,742.540,405.420,183.190,350.910,675.820,277.130,347.950,379.730,191.680,202.430,252.150,242.250,289.910,244.450,177.330,254.070,258.500,143.290,124.280,242.540,194.820,171.040,234.800,274.040,253.350,137.510,157.810,258.070,199.040,242.660,234.170,246.950,316.020,275.640,335.220,361.720,357.260,311.200,150.750,58.942,259.760,236.600,252.890,269.720,376.510,299.470,338.700,493.200,414.350,418.300,412.600,357.870,437.620,237.220,375.720,220.780,409.140,383.790,393.500,291.620,349.800,364.860,298.100,291.100,240.160,230.530,226.820,190.810,239.430,150.060,123.270,242.860,266.290,228.140,160.160,147.480,125.430,185.240,232.660,237.850,237.880,160.350,225.130,266.980,236.990,219.950
104.430,104.380,98.312,78.050,98.158,11.308,82.662,74.775,86.254,139.140,254.530,309.140,740.490,401.600,176.580,356.790,673.700,279.280,351.220,375.640,185.910,199.270,261.260,250.680,298.440,251.880,182.020,263.640,268.090,161.570,136.090,249.160,199.200,175.870,233.710,282.760,262.530,125.370,142.010,263.360,207.670,253.900,240.190,253.660,328.680,273.620,331.530,371.740,358.090,317.160,147.720,56.571,268.660,245.730,265.440,264.970,395.140,311.780,334.340,513.780,423.260,423.240,411.600,360.220,436.670,238.480,374.280,223.100,416.260,383.130,401.750,305.400,358.470,365.570,301.920,283.150,251.230,243.800,230.530,191.130,240.060,147.900,130.280,243.320,274.680,230.050,164.540,151.040,120.820,192.100,246.040,251.060,252.400,166.460,236.260,280.750,243.040,232.420
100.750,100.780,95.478,76.554,95.587,10.709,79.899,72.921,83.627,135.690,249.840,305.710,720.240,388.960,174.680,356.200,652.860,268.610,340.200,363.590,184.260,198.660,250.730,251.630,285.140,243.000,172.810,249.500,258.770,150.030,128.880,235.600,190.670,179.300,240.520,282.260,262.240,123.430,150.900,268.080,208.030,252.360,229.400,240.440,313.890,265.760,329.100,360.550,343.010,305.220,146.800,56.854,266.680,245.850,263.600,265.690,393.550,310.940,333.130,504.410,413.930,415.030,396.160,351.580,418.830,232.590,366.450,214.460,413.050,370.890,402.610,301.310,357.150,355.950,299.390,282.450,251.930,239.740,225.890,187.940,233.360,142.890,126.260,236.730,261.820,223.420,158.540,141.100,121.720,191.550,240.470,246.090,248.960,162.250,236.450,278.620,235.460,229.000
106.620,106.460,94.399,75.930,94.474,11.014,83.683,72.179,87.111,137.990,260.490,311.380,750.920,406.190,180.870,363.220,683.110,273.180,349.360,379.510,189.980,204.570,252.510,261.230,287.200,245.220,177.480,253.840,265.090,142.110,126.670,240.050,192.120,184.520,246.100,287.680,267.730,123.100,152.500,274.080,212.980,258.530,234.700,244.760,319.600,274.290,333.800,366.720,351.770,313.700,149.750,58.034,275.220,251.660,270.280,272.330,407.860,319.200,343.190,523.620,419.770,430.000,413.400,357.590,439.510,237.720,386.130,219.530,424.880,387.870,417.630,311.650,373.650,372.900,316.560,288.670,260.340,250.210,233.270,193.830,241.220,154.310,133.100,246.600,275.310,235.860,167.820,148.810,128.050,200.310,250.030,262.540,263.830,175.600,252.070,296.560,252.020,251.130
109.420,109.380,96.872,77.209,96.568,11.162,85.500,73.724,88.653,140.630,269.540,322.200,789.880,428.610,183.840,372.590,721.320,288.410,364.340,400.760,193.420,206.060,273.360,261.140,310.570,263.060,189.500,274.020,277.830,155.590,135.800,259.560,204.760,181.550,241.650,290.270,269.990,122.730,140.580,273.170,214.050,262.180,249.310,260.490,342.650,287.070,345.370,386.270,374.880,331.820,150.210,58.300,279.540,255.140,276.360,275.090,414.620,327.950,346.490,542.430,441.490,447.720,440.050,370.740,468.030,250.290,395.660,233.720,432.180,408.300,423.650,315.960,376.330,391.240,319.580,289.320,260.060,252.180,242.690,203.500,255.190,157.140,134.720,260.140,297.120,249.750,178.420,144.310,124.730,203.370,255.780,266.960,269.090,180.410,253.100,297.880,264.670,253.320
109.840,109.910,97.920,78.702,97.907,11.239,86.408,74.921,89.945,143.770,267.720,318.220,781.730,424.380,190.120,368.130,711.020,287.140,358.940,396.520,198.330,208.670,265.010,255.750,303.470,255.030,184.160,264.410,269.450,141.060,127.020,252.750,198.960,179.740,245.400,285.790,263.310,135.470,157.900,272.100,211.240,254.060,246.970,256.840,329.540,287.360,348.230,379.580,372.580,325.940,153.480,61.142,270.150,247.000,265.740,278.100,393.690,312.850,345.930,522.460,433.850,442.990,432.590,368.310,461.800,247.550,397.360,232.220,425.000,403.250,414.400,303.060,368.390,384.660,316.590,294.370,250.560,242.770,236.460,202.330,251.530,159.610,128.360,257.850,283.110,245.540,174.510,153.910,131.390,195.630,242.730,257.640,255.490,175.100,242.720,285.510,255.690,241.030
112.580,112.270,98.694,78.707,98.534,11.484,88.264,75.421,91.599,139.760,258.760,317.220,759.740,425.420,183.250,363.580,691.520,284.160,356.710,396.420,194.110,208.820,266.720,251.000,301.180,255.810,184.110,263.120,269.940,150.670,136.400,248.090,197.150,174.470,240.170,285.110,261.580,141.370,160.280,271.440,211.210,251.880,242.290,252.780,332.680,279.180,341.240,377.820,362.240,320.430,154.460,58.081,268.720,245.500,265.840,274.820,397.610,312.280,348.850,521.720,425.760,432.460,428.440,359.980,454.200,245.840,384.670,227.800,416.250,398.760,404.780,304.410,360.810,378.930,308.230,292.700,251.120,244.150,235.400,198.860,249.790,166.230,143.360,252.960,281.080,244.300,172.440,161.510,133.330,196.450,243.380,260.740,256.840,175.170,244.280,287.730,252.400,247.710
