" -F1882,S1621+F4756,S4757"," -F1882,S1621+F4758,S4759"," -F1882,S1621+F4784,S4785"," -F1882,S1621+F1796,S1795"," -F1882,S1621+F4728,S4729"," -F1882,S1621+F1889,S1628"," -F1882,S1621+F1995,S1736"," -F1882,S1621+F1516,S1774"," -F1882,S1621+F1714,S1715"," -F1878,S1879+F4777,S4778"," -F1878,S1879+F1631,S1632"," -F4879,S4880+F1851,S1852"," -F4879,S4880+F1658,S1659"," -F4741,S4742+F1907,S1908"," -F4741,S4742+F1602,S1603"," -F4877,S4878+F1849,S1850"," -F4877,S4878+F1660,S1661"," -F4765,S4766+F1876,S1877"," -F4765,S4766+F1633,S1634"," -F4743,S4744+F1905,S1906"," -F4743,S4744+F1604,S1605"," -F1616,S1617+F1895,S1896"," -F4838,S4839+F1805,S1806"," -F4674,S4675+F1544,S1545"," -F4841,S4842+F1813,S1814"," -F4836,S4837+F1810,S1811"," -F4787,S4788+F1801,S1802"," -F4843,S4844+F1817,S1818"," -F4845,S4846+F1830,S1831"," -F4790,S4791+F1823,S1824"," -F4780,S4781+F1821,S1822"," -F4847,S4848+F1837,S1838"," -F4832,S4833+F1834,S1835"," -F4725,S4726+F1541,S1542"," -F4676,S4677+F1549,S1550"," -F4671,S4672+F1553,S1554"," -F4669,S4670+F1556,S1557"," -F4732,S4733+F1562,S1563"," -F4722,S4723+F1564,S1565"," -F4667,S4668+F1570,S1571"," -F4680,S4681+F1573,S1574"," -F4665,S4666+F1577,S1578"," -F4849,S4850+F1842,S1843"," -F4851,S4852+F1846,S1847"," -F4794,S4795+F1857,S1858"," -F4828,S4829+F1859,S1860"," -F4774,S4775+F1861,S1862"," -F4826,S4827+F1870,S1871"," -F4797,S4798+F1868,S1869"," -F4772,S4773+F1866,S1867"," -F4735,S4736+F1614,S1615"," -F4737,S4738+F1594,S1595"," -F4718,S4719+F1596,S1597"," -F4663,S4664+F1582,S1583"," -F4661,S4662+F1585,S1586"," -F4739,S4740+F1598,S1599"," -F4715,S4716+F1610,S1611"," -F4684,S4685+F1608,S1609"," -F4686,S4687+F1612,S1613"," -F4633,S4634+F1874,S1875"," -F4824,S4825+F1639,S1640"," -F4799,S4800+F1641,S1642"," -F4770,S4771+F1643,S1644"," -F4822,S4823+F1650,S1651"," -F4768,S4769+F1648,S1649"," -F4856,S4857+F1924,S1925"," -F4802,S4803+F1652,S1653"," -F4858,S4859+F1927,S1928"," -F4713,S4714+F1899,S1900"," -F4745,S4746+F1911,S1912"," -F4688,S4689+F1897,S1898"," -F4635,S4636+F1635,S1636"," -F4690,S4691+F1901,S1902"," -F4747,S4748+F1915,S1916"," -F4710,S4711+F1913,S1914"," -F4749,S4750+F1893,S1894"," -F4656,S4657+F1663,S1664"," -F4654,S4655+F1667,S1668"," -F4860,S4861+F1932,S1933"," -F4818,S4819+F1936,S1937"," -F4862,S4863+F1939,S1940"," -F4806,S4807+F1945,S1946"," -F4762,S4763+F1947,S1948"," -F4864,S4865+F1953,S1954"," -F4866,S4867+F1956,S1957"," -F4814,S4815+F1960,S1961"," -F4809,S4810+F1968,S1969"," -F4706,S4707+F1686,S1687"," -F4752,S4753+F1688,S1689"," -F4694,S4695+F1675,S1676"," -F4652,S4653+F1672,S1673"," -F4650,S4651+F1679,S1680"," -F4648,S4649+F1692,S1693"," -F4703,S4704+F1708,S1709"," -F4698,S4699+F1699,S1700"," -F4646,S4647+F1696,S1697"," -F4812,S4813+F1965,S1966"," -F4700,S4701+F1704,S1705"
120.86,120.66,111.58,85.16,111.07,12.83,94.30,83.81,96.47,130.05,303.72,370.18,713.29,389.99,167.76,429.59,662.80,251.16,329.30,361.19,174.77,202.63,304.28,304.36,354.59,305.84,216.67,304.37,320.84,160.99,143.57,299.53,235.02,219.05,302.79,344.07,309.17,145.61,166.69,314.06,246.72,303.34,287.80,307.99,409.89,257.40,426.37,465.05,336.17,401.85,144.74,60.25,340.37,303.47,326.72,256.39,505.99,392.89,320.50,651.78,535.15,544.93,400.09,465.09,429.85,302.84,480.90,289.79,530.30,373.06,523.20,363.96,470.26,359.99,397.55,277.55,327.70,299.94,287.27,254.06,301.66,153.93,138.75,310.51,360.34,305.22,217.39,159.20,140.45,249.15,306.40,309.73,319.48,226.28,307.86,364.77,312.37,307.43
124.96,124.93,114.78,87.35,114.40,12.95,97.62,85.94,99.63,130.19,296.22,367.18,709.11,382.91,166.76,425.27,657.60,250.51,327.95,354.98,171.76,202.75,290.04,293.91,349.15,296.70,205.92,292.38,307.72,163.46,143.58,294.09,226.70,212.74,293.46,342.37,304.14,147.79,168.13,307.01,239.63,299.59,281.26,296.24,391.74,257.23,405.22,455.76,332.48,389.83,146.33,60.86,329.06,293.33,316.65,255.76,490.51,382.75,316.94,626.75,519.86,521.02,396.97,448.60,424.36,296.65,466.36,284.35,514.22,369.69,500.20,356.05,459.23,357.24,381.55,278.14,313.42,296.14,281.43,246.45,293.10,156.48,140.68,301.46,356.55,303.02,212.65,163.76,140.25,242.65,295.80,308.57,315.29,219.47,305.63,355.07,309.35,301.68
126.65,127.10,117.37,89.44,117.09,13.11,99.35,88.33,101.29,139.48,298.60,375.33,699.92,367.51,161.18,434.10,646.64,261.60,337.27,339.22,165.23,207.12,287.17,314.21,336.66,286.10,203.41,295.69,308.92,165.89,144.25,287.05,221.42,224.56,297.91,364.21,321.20,149.05,169.34,319.02,251.94,311.91,283.55,298.54,400.06,258.71,406.15,457.04,335.41,394.02,154.99,60.16,342.49,307.04,328.66,247.83,509.74,396.00,308.38,647.16,535.16,537.12,381.09,454.57,406.18,299.82,482.15,288.43,532.44,354.29,519.08,365.67,474.27,346.84,401.04,294.67,326.91,304.64,290.94,252.80,303.38,162.57,143.29,305.84,366.61,301.39,217.90,168.13,141.82,253.17,306.93,319.66,322.54,223.17,311.18,364.46,312.19,309.11
114.18,114.37,104.87,80.69,104.30,11.90,88.81,78.53,91.88,125.51,275.57,328.22,637.29,349.44,157.09,387.05,588.71,238.15,314.53,323.09,160.70,200.67,267.74,292.07,302.38,264.45,183.65,264.72,273.39,148.64,131.35,257.08,198.12,206.87,270.55,328.85,294.49,139.68,159.47,288.60,229.38,286.01,246.22,259.98,355.79,233.85,375.49,402.01,302.82,352.67,144.85,60.93,311.81,279.70,295.83,242.21,465.68,360.13,302.25,583.97,470.55,477.25,355.87,399.88,385.57,258.44,426.38,249.14,473.61,336.58,459.11,336.81,418.10,327.89,350.90,277.13,295.64,279.48,252.63,220.14,264.76,145.17,131.29,267.99,325.30,273.10,197.00,154.40,132.57,229.68,281.68,288.63,295.52,210.65,289.01,337.21,285.65,289.41
125.72,126.21,117.20,89.52,116.50,13.07,98.06,88.01,100.54,142.03,319.52,383.56,676.20,368.49,166.20,451.35,624.01,264.09,336.40,340.51,171.53,212.18,320.37,317.60,376.40,326.69,227.50,326.12,330.08,170.05,147.90,315.11,243.28,230.12,302.05,351.92,318.47,150.88,171.35,309.28,252.02,307.94,303.71,318.28,431.83,250.79,451.68,483.07,323.23,425.72,160.48,63.98,344.46,305.18,332.95,256.12,516.39,398.86,315.09,674.60,562.27,566.64,378.07,482.60,404.11,317.26,503.60,301.48,555.68,350.83,531.10,366.65,488.34,345.88,414.88,299.53,329.32,309.61,298.22,260.41,314.15,166.19,147.93,318.92,385.78,320.62,234.56,161.03,140.12,260.79,314.24,328.15,336.43,241.03,330.79,381.83,335.54,324.39
132.56,131.98,123.22,94.29,122.97,13.64,103.43,92.61,106.30,155.31,342.51,404.88,683.26,370.78,166.54,464.50,628.52,278.05,362.86,343.38,168.00,229.39,341.83,332.13,392.27,335.63,237.60,335.40,341.53,180.52,156.99,323.59,255.35,242.41,324.50,383.37,341.07,163.06,185.11,343.68,274.32,334.74,312.77,328.50,458.58,256.39,483.75,500.61,326.04,452.50,177.82,69.72,366.13,327.61,350.60,261.47,541.19,421.77,312.58,706.94,595.60,600.71,380.16,510.53,407.48,330.69,539.90,313.49,586.61,356.11,565.69,394.10,514.12,350.61,435.13,324.93,348.06,324.46,314.11,279.92,329.40,176.33,158.59,334.23,403.53,338.35,250.33,179.65,152.46,271.42,327.49,338.67,343.49,246.25,334.02,390.15,346.60,326.67
115.17,113.56,106.99,83.29,107.60,11.97,89.34,80.16,93.18,150.09,303.14,346.43,612.27,336.10,155.09,399.34,566.42,265.24,345.90,311.67,155.86,224.70,281.84,317.55,318.74,281.76,203.71,282.15,291.73,160.42,140.95,271.88,217.47,226.60,301.10,368.32,325.62,146.90,164.25,325.54,255.76,318.44,263.47,278.12,380.21,234.18,406.22,424.00,295.52,380.10,177.09,67.36,350.52,311.49,335.63,243.89,513.56,403.04,295.92,644.60,513.00,520.87,340.92,436.07,367.91,276.42,470.66,261.37,524.02,323.16,509.51,379.04,468.20,319.69,392.68,325.05,328.11,310.66,267.44,234.78,275.92,152.34,134.63,276.56,327.05,279.15,204.80,162.67,139.85,259.03,314.03,326.06,327.12,226.12,312.84,369.38,292.57,311.67
123.02,122.10,114.66,88.25,115.01,12.83,95.60,86.25,99.33,150.05,296.04,338.72,625.55,345.11,154.75,392.62,579.29,267.18,350.74,319.94,155.77,224.78,274.84,304.48,308.51,267.75,195.20,273.29,273.67,167.90,145.17,257.36,211.03,219.32,289.35,352.23,313.78,152.90,170.59,313.34,246.75,302.70,254.81,274.68,364.33,237.81,396.09,412.41,302.74,367.18,179.09,66.89,335.05,301.03,324.08,246.72,497.75,390.28,298.17,637.03,494.02,501.14,349.07,424.32,376.68,266.26,456.39,248.91,514.65,330.01,494.22,374.01,447.59,326.77,380.99,326.42,319.18,300.38,258.97,226.73,270.19,163.98,140.98,272.56,320.20,274.32,196.73,170.38,149.93,248.02,300.26,312.39,319.14,218.13,299.05,354.53,284.48,304.91
137.66,138.70,127.57,97.70,125.99,14.32,108.41,95.75,110.58,155.54,326.01,394.58,687.14,375.13,165.90,452.41,636.67,277.38,364.00,347.22,168.52,230.05,328.08,316.71,374.97,315.75,225.96,322.46,322.15,183.27,161.61,301.66,248.90,231.51,309.89,361.06,323.08,166.33,187.69,325.70,259.36,313.47,298.82,319.85,435.27,257.26,455.11,486.42,330.42,423.90,176.15,69.53,345.10,310.33,334.15,258.49,510.30,401.71,311.37,666.99,561.13,564.94,382.73,480.33,411.53,314.13,509.79,292.65,555.94,360.23,530.57,383.59,476.83,352.28,416.28,327.48,330.55,309.98,305.25,267.69,317.21,188.99,160.74,321.22,386.40,325.64,242.86,185.28,160.44,254.24,309.71,316.13,325.48,233.89,309.05,365.48,334.59,308.08
131.79,132.03,119.64,91.74,120.08,13.68,102.83,90.16,105.10,141.39,309.85,372.90,672.65,366.02,165.08,438.60,620.52,263.30,338.10,337.33,169.12,211.69,307.04,302.34,353.29,306.78,216.16,306.54,309.10,171.08,149.40,295.04,236.55,220.06,288.22,336.67,302.88,153.05,172.61,296.26,243.06,293.23,290.50,310.08,415.23,249.08,431.96,466.91,319.14,404.39,158.82,63.93,332.53,293.76,319.86,253.00,493.03,384.71,314.97,649.58,539.68,545.34,375.15,466.54,400.80,306.19,486.15,285.90,532.21,351.65,511.46,360.32,465.50,344.06,401.66,298.75,317.05,297.99,290.62,252.81,308.57,177.34,150.85,308.12,373.96,311.47,227.08,165.74,146.49,245.95,299.27,308.23,320.92,230.44,314.25,361.65,324.17,311.74
129.45,129.18,118.27,90.45,117.69,13.54,101.22,89.29,103.32,140.33,290.97,365.07,686.46,359.24,156.74,420.39,636.10,260.73,335.20,333.95,160.81,206.00,283.64,301.27,332.50,278.86,203.15,289.71,296.21,165.55,144.32,273.48,222.49,216.27,288.43,352.80,312.15,149.43,166.93,310.08,245.48,299.76,279.55,296.94,392.50,252.44,403.84,447.03,328.34,380.27,156.46,58.94,335.96,299.36,321.68,243.53,499.39,389.03,301.25,641.22,516.55,512.73,375.58,440.17,396.27,287.35,464.38,271.46,510.12,347.42,500.25,364.47,448.60,340.87,387.31,292.99,319.91,296.67,279.24,240.63,288.19,166.94,143.20,291.65,346.68,290.61,209.02,167.12,146.45,239.84,294.22,301.80,312.32,215.76,297.08,349.70,299.00,298.92
127.58,127.19,117.48,89.22,116.91,13.45,100.26,88.44,102.30,132.23,289.44,361.49,698.20,378.91,165.28,417.12,648.72,250.17,325.97,351.21,172.19,202.67,285.96,285.41,335.52,286.17,201.52,286.45,295.78,168.07,147.10,280.21,226.66,207.38,284.91,329.15,297.50,151.27,171.20,297.75,234.09,286.86,275.78,294.30,390.55,250.92,398.25,445.78,326.30,372.70,145.93,60.40,321.30,286.07,308.23,252.25,480.41,375.72,314.50,619.60,507.91,507.62,388.56,435.00,416.26,285.83,454.10,270.89,502.06,363.57,488.54,352.40,439.19,354.00,377.52,281.47,305.86,286.77,274.34,240.89,290.42,164.91,142.24,294.09,345.15,291.61,204.17,166.02,144.65,231.24,282.95,296.18,310.26,215.44,297.29,343.68,297.54,296.25
128.49,127.84,110.58,85.76,111.27,13.17,99.85,84.40,101.57,130.20,269.24,342.68,677.30,367.68,160.35,393.26,627.43,246.83,322.20,339.64,165.37,202.22,256.24,257.88,306.92,257.20,180.40,257.96,271.13,160.25,138.44,258.15,207.96,187.82,255.55,301.63,272.29,143.80,165.23,277.12,223.22,269.77,254.43,277.68,365.10,243.77,372.32,421.11,318.20,359.38,148.01,60.33,307.15,269.48,289.41,245.89,451.47,350.06,307.54,569.39,470.30,479.44,378.11,411.57,404.92,278.82,439.81,258.70,477.09,353.74,453.88,337.55,416.74,346.63,356.72,281.00,285.78,274.16,263.46,228.34,276.48,164.58,142.17,279.32,318.12,278.71,195.95,167.13,146.11,222.06,273.56,283.83,291.34,211.06,286.57,328.88,290.11,282.47
117.53,118.25,102.66,80.22,102.83,12.14,91.79,78.06,94.53,126.10,251.65,308.61,611.00,336.48,150.64,360.32,564.54,234.59,309.25,311.53,153.84,198.30,238.19,254.88,275.34,233.32,163.70,235.29,242.95,149.64,129.30,230.59,182.35,180.02,236.92,287.15,257.69,135.36,155.48,258.93,208.91,255.21,225.36,242.72,328.54,221.93,344.07,371.08,287.40,318.43,144.13,59.17,287.26,252.34,267.11,232.90,422.20,327.40,288.19,530.38,427.65,438.04,342.31,365.83,369.52,240.73,394.96,224.10,437.23,323.24,422.08,324.19,383.27,316.95,326.03,276.09,266.95,257.17,233.31,201.21,248.71,153.87,131.71,248.75,297.64,249.77,181.83,157.41,138.89,204.85,255.58,263.69,270.51,194.35,265.39,306.57,264.19,269.39
132.82,132.99,115.00,89.24,115.13,13.70,103.17,87.63,105.19,140.87,287.63,350.00,658.61,360.19,162.17,411.60,607.80,262.51,337.39,333.46,165.02,211.99,272.08,267.28,320.98,272.90,189.14,275.40,282.21,167.34,143.94,270.99,216.67,193.04,252.90,300.23,272.84,147.29,170.39,269.09,221.54,265.01,266.09,283.85,377.11,243.75,393.65,431.88,314.41,371.46,158.77,62.92,303.43,265.86,290.17,248.78,448.16,348.70,309.80,591.51,493.84,504.94,367.47,430.01,395.29,289.89,455.01,268.03,495.19,346.02,468.12,341.61,431.39,340.04,369.76,301.40,291.15,278.91,274.00,235.25,292.07,177.25,150.99,291.39,346.67,290.19,210.40,169.84,148.52,228.16,280.66,289.44,297.42,220.40,295.48,338.06,309.91,292.38
139.21,139.10,121.61,94.29,121.52,14.16,108.35,92.47,111.07,154.07,303.17,375.08,679.39,368.74,163.00,428.40,628.48,276.72,360.76,340.27,165.72,227.27,284.66,278.14,335.02,275.11,197.66,284.41,290.35,181.15,152.68,274.43,225.31,205.16,270.49,324.10,290.46,158.19,182.39,294.91,237.64,288.05,270.19,293.36,397.60,250.27,418.59,454.18,320.82,392.54,175.14,68.41,318.98,285.67,308.05,252.37,470.39,370.87,306.66,610.75,520.38,529.78,377.96,450.67,408.01,302.50,483.27,278.16,525.33,356.41,495.85,364.56,448.23,348.85,386.83,325.74,303.94,288.79,288.93,250.52,303.52,189.36,159.73,305.19,360.57,307.29,229.63,187.46,161.10,237.94,286.01,297.20,303.94,227.81,299.24,344.86,320.07,296.45
