" -F478,S217+F4228,S4229"," -F478,S217+F4230,S4231"," -F478,S217+F4256,S4257"," -F478,S217+F392,S391"," -F478,S217+F4200,S4201"," -F478,S217+F485,S224"," -F478,S217+F591,S332"," -F478,S217+F112,S370"," -F478,S217+F310,S311"," -F474,S475+F4249,S4250"," -F474,S475+F227,S228"," -F4351,S4352+F447,S448"," -F4351,S4352+F254,S255"," -F4213,S4214+F503,S504"," -F4213,S4214+F198,S199"," -F4349,S4350+F445,S446"," -F4349,S4350+F256,S257"," -F4237,S4238+F472,S473"," -F4237,S4238+F229,S230"," -F4215,S4216+F501,S502"," -F4215,S4216+F200,S201"," -F212,S213+F491,S492"," -F4310,S4311+F401,S402"," -F4146,S4147+F140,S141"," -F4313,S4314+F409,S410"," -F4308,S4309+F406,S407"," -F4259,S4260+F397,S398"," -F4315,S4316+F413,S414"," -F4317,S4318+F426,S427"," -F4262,S4263+F419,S420"," -F4252,S4253+F417,S418"," -F4319,S4320+F433,S434"," -F4304,S4305+F430,S431"," -F4197,S4198+F137,S138"," -F4148,S4149+F145,S146"," -F4143,S4144+F149,S150"," -F4141,S4142+F152,S153"," -F4204,S4205+F158,S159"," -F4194,S4195+F160,S161"," -F4139,S4140+F166,S167"," -F4152,S4153+F169,S170"," -F4137,S4138+F173,S174"," -F4321,S4322+F438,S439"," -F4323,S4324+F442,S443"," -F4266,S4267+F453,S454"," -F4300,S4301+F455,S456"," -F4246,S4247+F457,S458"," -F4298,S4299+F466,S467"," -F4269,S4270+F464,S465"," -F4244,S4245+F462,S463"," -F4207,S4208+F210,S211"," -F4209,S4210+F190,S191"," -F4190,S4191+F192,S193"," -F4135,S4136+F178,S179"," -F4133,S4134+F181,S182"," -F4211,S4212+F194,S195"," -F4187,S4188+F206,S207"," -F4156,S4157+F204,S205"," -F4158,S4159+F208,S209"," -F4105,S4106+F470,S471"," -F4296,S4297+F235,S236"," -F4271,S4272+F237,S238"," -F4242,S4243+F239,S240"," -F4294,S4295+F246,S247"," -F4240,S4241+F244,S245"," -F4328,S4329+F520,S521"," -F4274,S4275+F248,S249"," -F4330,S4331+F523,S524"," -F4185,S4186+F495,S496"," -F4217,S4218+F507,S508"," -F4160,S4161+F493,S494"," -F4107,S4108+F231,S232"," -F4162,S4163+F497,S498"," -F4219,S4220+F511,S512"," -F4182,S4183+F509,S510"," -F4221,S4222+F489,S490"," -F4128,S4129+F259,S260"," -F4126,S4127+F263,S264"," -F4332,S4333+F528,S529"," -F4290,S4291+F532,S533"," -F4334,S4335+F535,S536"," -F4278,S4279+F541,S542"," -F4234,S4235+F543,S544"," -F4336,S4337+F549,S550"," -F4338,S4339+F552,S553"," -F4286,S4287+F556,S557"," -F4281,S4282+F564,S565"," -F4178,S4179+F282,S283"," -F4224,S4225+F284,S285"," -F4166,S4167+F271,S272"," -F4124,S4125+F268,S269"," -F4122,S4123+F275,S276"," -F4120,S4121+F288,S289"," -F4175,S4176+F304,S305"," -F4170,S4171+F295,S296"," -F4118,S4119+F292,S293"," -F4284,S4285+F561,S562"," -F4172,S4173+F300,S301"
113.84,114.34,104.90,80.43,104.94,11.96,89.07,78.80,91.79,124.44,281.32,353.90,663.31,346.41,149.62,410.94,613.68,238.03,308.97,322.43,154.09,194.57,293.93,279.47,342.27,300.33,208.72,291.47,305.24,154.08,134.99,287.68,222.69,200.69,262.77,301.33,265.81,132.37,151.10,271.82,220.58,264.12,273.80,292.59,394.29,244.23,402.68,442.47,315.20,382.61,138.11,57.65,296.68,261.50,280.71,232.13,438.72,338.43,284.80,570.89,496.82,498.07,372.54,436.76,384.87,289.46,443.43,272.53,474.11,334.61,465.21,310.27,417.01,326.24,355.97,263.09,278.51,257.87,271.88,238.38,283.51,148.47,132.23,293.92,349.24,289.36,203.74,146.44,129.66,220.42,262.78,269.35,276.29,207.16,276.82,323.99,297.58,275.22
116.88,117.01,108.41,82.86,107.76,12.33,91.56,81.27,93.60,123.53,275.33,350.66,654.54,343.55,148.65,406.82,602.22,237.56,308.48,318.51,153.49,194.65,281.57,270.39,327.88,287.36,193.75,282.65,292.69,158.42,136.19,277.21,214.70,194.36,256.91,298.39,265.19,135.71,156.63,265.74,213.52,257.66,268.13,281.73,381.89,243.63,383.29,428.65,311.97,371.43,137.59,57.82,287.56,254.20,275.51,231.80,424.66,331.55,282.96,546.72,479.15,477.99,353.60,415.42,378.06,277.43,429.67,266.96,464.76,328.58,446.11,305.12,404.35,323.46,347.45,263.96,270.59,255.62,266.42,233.74,279.57,154.64,137.52,284.43,344.15,281.22,198.97,152.00,127.90,214.71,256.77,264.93,273.81,201.62,272.37,310.52,292.21,270.04
128.18,127.95,117.83,89.93,116.98,13.18,100.07,88.50,102.19,131.97,299.97,367.11,704.51,373.73,164.65,420.76,653.74,254.45,329.67,345.44,169.13,207.19,302.13,305.98,354.96,297.80,209.72,303.92,314.78,165.28,142.68,292.23,231.02,222.04,297.58,351.11,309.48,149.22,170.11,311.65,246.63,304.71,285.42,299.27,399.64,259.13,417.08,456.35,335.51,396.98,148.73,62.64,332.91,298.40,322.11,253.51,494.96,388.11,316.83,640.14,530.17,532.95,389.61,455.87,412.90,298.18,479.71,286.51,524.21,357.85,511.24,356.33,470.64,349.76,396.85,281.32,317.09,292.25,283.98,249.36,297.65,162.88,146.00,297.77,363.08,300.08,218.11,165.99,140.17,248.19,300.25,310.39,317.10,232.61,312.80,364.56,309.84,304.52
126.78,127.11,116.95,89.60,116.99,13.08,99.34,88.32,101.55,139.68,298.35,374.03,699.73,366.62,160.34,433.59,646.36,262.29,337.66,338.88,164.84,207.13,286.93,313.17,336.08,285.22,203.53,296.27,309.58,164.96,144.03,287.03,221.17,225.32,296.56,364.32,321.36,149.83,168.42,318.95,251.94,312.90,283.38,295.65,400.60,260.15,406.95,458.69,335.95,394.42,155.06,60.34,342.58,306.60,328.30,247.11,510.18,396.30,308.92,647.51,535.03,536.75,379.00,453.64,406.03,300.03,481.21,287.97,533.07,353.12,519.44,367.18,474.28,346.47,401.11,293.20,326.59,304.27,290.61,253.11,303.64,162.64,143.69,305.48,366.16,300.09,216.49,168.57,141.50,253.34,306.06,319.04,322.39,223.10,311.53,363.79,310.53,310.09
112.94,113.39,105.11,80.53,103.11,11.74,87.93,78.28,90.86,137.40,281.47,355.72,642.39,344.37,152.94,410.57,593.35,258.86,325.20,320.82,157.49,203.61,285.59,274.43,332.82,285.57,200.45,282.36,296.31,151.12,132.50,279.44,214.35,197.67,258.30,315.53,274.41,129.54,145.55,272.23,218.51,267.82,266.93,292.40,377.70,244.69,389.27,431.19,313.28,368.09,149.57,60.32,295.55,260.28,281.53,233.49,442.16,341.01,281.74,565.78,485.09,481.88,360.89,412.52,381.06,276.62,426.01,263.59,471.01,334.15,450.27,317.74,411.55,326.65,347.50,284.07,275.54,259.44,267.39,227.91,275.60,148.64,132.32,279.38,336.92,280.73,202.42,141.68,122.57,219.57,266.45,282.31,287.10,204.09,281.53,319.72,292.72,281.74
129.70,129.49,119.99,91.51,119.79,13.42,101.16,89.92,103.75,143.75,316.22,389.17,674.80,359.55,161.25,442.79,621.09,267.50,341.07,334.54,166.66,216.63,317.61,325.84,361.84,314.22,221.12,312.14,319.85,170.75,149.13,303.03,241.48,234.70,317.43,373.18,329.02,155.65,176.44,330.65,263.76,324.71,292.20,306.92,421.53,254.30,445.28,470.18,323.36,417.99,161.65,64.64,359.03,317.59,346.21,249.14,535.41,414.19,303.69,680.68,555.59,557.92,365.03,478.59,395.31,312.66,502.91,298.70,550.50,346.11,533.41,376.19,488.59,341.15,417.80,302.59,342.68,322.92,301.84,261.56,306.86,165.01,150.14,313.77,374.34,326.98,231.80,166.15,140.07,266.54,322.42,333.38,339.24,246.23,327.16,392.11,325.82,333.24
132.40,132.61,122.60,94.21,122.95,13.66,103.45,92.66,106.56,155.55,342.23,404.67,682.39,369.92,165.94,464.32,628.15,279.19,363.22,343.00,167.82,229.47,342.08,331.89,391.92,335.13,238.15,335.95,342.06,180.57,155.83,324.33,255.39,242.59,322.83,384.38,341.38,163.20,183.28,343.52,274.08,334.30,313.03,327.40,458.91,256.58,483.78,502.66,327.10,453.17,176.98,69.44,366.08,327.36,350.28,261.07,541.68,421.76,312.62,707.34,594.75,599.98,379.28,510.01,407.31,331.07,538.78,313.47,586.28,355.14,565.20,395.07,514.46,350.09,436.47,323.14,347.19,324.04,314.07,280.50,329.86,176.80,158.32,334.13,403.49,337.33,248.92,180.16,151.65,270.64,327.19,338.11,343.19,246.52,334.25,389.36,345.54,327.62
138.08,138.07,127.24,97.32,126.26,14.29,108.44,95.78,111.02,155.57,325.38,394.36,686.84,374.91,165.06,452.04,636.57,278.50,364.82,347.06,168.26,230.02,328.61,315.27,374.69,315.35,226.55,322.68,322.90,183.65,161.18,301.53,249.06,231.53,308.53,360.93,322.99,165.69,186.58,325.70,259.22,313.59,298.44,320.79,435.62,259.09,455.51,486.84,330.20,424.12,175.92,68.90,345.72,309.95,333.72,257.94,510.64,400.92,311.69,667.98,560.91,564.56,381.22,479.49,409.47,314.52,508.71,292.12,556.51,359.27,530.28,384.04,476.82,353.47,416.10,326.00,330.44,309.07,306.09,267.52,316.89,189.58,160.69,321.61,386.15,324.61,241.87,184.70,159.86,253.34,309.10,315.20,324.53,233.02,309.17,363.95,333.70,307.10
135.11,135.37,122.83,93.84,121.75,13.90,106.09,92.54,108.13,145.75,303.66,381.04,670.69,358.38,158.29,437.16,620.58,266.73,339.71,331.68,161.45,216.26,303.04,304.49,344.04,290.17,207.52,299.42,303.63,172.81,152.27,282.40,236.05,219.27,298.82,349.21,308.13,156.90,176.72,312.00,250.30,305.07,282.57,304.94,409.03,251.44,424.19,460.34,322.12,392.55,163.65,63.22,339.97,301.42,331.79,245.72,509.91,394.68,300.65,655.07,532.91,536.75,366.80,456.67,394.43,297.35,481.65,281.88,531.20,344.94,515.47,367.30,465.20,338.62,398.54,304.35,325.87,308.86,287.95,247.95,298.29,176.92,152.51,300.96,353.26,309.39,222.19,170.19,146.26,257.29,306.32,317.65,330.11,231.96,312.66,372.24,308.99,316.62
116.08,117.00,106.52,82.29,105.64,12.34,90.58,79.94,93.29,138.14,273.85,345.77,635.14,342.72,151.45,398.62,588.39,257.18,323.84,317.93,154.96,203.39,277.14,272.96,322.98,271.45,194.14,279.83,283.48,152.86,135.74,267.47,213.09,195.89,251.98,307.29,267.66,130.40,145.37,266.48,214.76,257.58,263.71,277.11,364.11,239.24,370.40,421.98,309.57,355.62,150.89,57.00,289.70,255.56,274.70,229.64,430.79,334.65,279.44,551.40,473.28,470.63,354.30,403.05,378.97,270.25,417.19,252.85,464.03,332.17,442.73,315.61,397.39,324.15,342.23,283.85,270.98,255.85,261.95,224.58,271.79,154.50,132.74,277.26,326.69,272.64,195.91,143.89,127.74,214.28,258.10,270.72,282.57,196.26,270.31,313.50,285.43,272.28
131.33,131.45,119.51,91.79,118.64,13.92,102.93,90.93,105.03,134.20,294.64,365.44,695.72,367.88,161.15,415.39,645.85,255.05,329.77,341.37,164.72,207.91,296.46,296.38,347.07,287.23,204.12,299.50,302.71,172.17,148.34,277.92,231.37,214.25,286.11,340.54,298.70,151.49,172.08,303.57,240.29,291.97,277.89,299.88,395.36,252.66,410.83,451.91,330.62,387.50,149.58,61.62,326.96,291.14,315.49,248.94,483.79,378.38,311.67,639.22,521.32,521.00,382.12,446.47,408.11,293.25,470.46,272.62,515.95,356.04,501.64,354.95,449.44,348.68,389.40,284.79,309.11,285.25,281.40,243.30,291.61,170.78,143.44,289.49,349.82,291.18,211.35,168.11,143.71,239.94,287.73,294.92,308.39,226.30,300.90,349.30,301.74,296.24
120.47,121.36,111.33,84.11,110.43,12.82,94.33,83.30,96.43,123.56,268.27,342.41,648.90,341.34,148.43,397.52,597.41,235.47,306.63,317.79,151.59,192.85,276.58,261.78,322.42,279.78,192.73,275.42,280.13,163.00,139.03,265.87,213.37,189.38,249.52,288.46,257.48,138.24,158.22,257.44,208.10,250.19,260.96,279.38,372.45,237.46,376.38,416.13,306.67,359.65,138.26,54.27,278.40,247.42,266.18,228.81,414.54,320.78,282.15,539.62,468.09,468.38,353.50,402.36,377.88,271.38,415.85,252.05,457.80,328.18,440.23,303.78,393.86,322.66,340.51,263.83,263.34,248.08,257.76,227.23,272.08,159.13,135.99,275.69,330.89,273.26,192.14,154.34,134.48,206.64,247.15,256.50,267.41,195.61,263.80,302.97,282.84,266.81
121.27,121.60,105.65,81.57,105.06,12.44,94.37,79.89,96.04,121.91,255.69,327.38,629.12,335.50,145.73,378.00,583.84,233.57,304.22,309.89,148.84,192.60,251.08,240.19,299.53,254.93,175.70,250.41,261.80,156.21,133.14,248.82,200.89,174.81,228.64,269.21,241.16,132.69,155.24,243.73,197.36,236.61,245.09,264.21,347.76,231.26,355.39,395.31,295.64,341.10,138.46,54.31,269.05,235.24,252.68,224.11,396.00,306.65,273.98,511.77,445.49,448.86,347.54,386.81,370.02,264.64,409.32,245.43,442.45,322.11,415.98,297.98,379.32,315.91,325.58,264.61,249.98,237.54,252.19,218.76,265.61,162.14,137.84,265.96,315.90,266.14,187.40,157.05,134.19,198.45,238.56,247.97,257.26,189.94,256.09,293.03,277.40,256.86
128.86,128.98,112.55,86.88,112.02,13.15,100.89,85.49,102.75,136.76,271.05,342.36,666.22,352.74,153.32,391.93,619.17,257.14,331.79,326.87,156.34,204.81,253.63,268.85,299.25,250.52,178.42,254.97,267.42,163.99,139.62,255.71,201.84,196.15,255.36,318.60,284.40,142.81,164.87,286.13,229.28,278.43,251.19,277.98,358.78,245.12,370.14,413.46,317.25,358.17,152.39,59.74,312.96,278.16,297.96,235.95,463.87,359.11,292.59,591.88,480.36,488.13,367.16,417.60,389.29,276.23,450.10,255.85,494.58,339.67,473.23,351.70,433.89,334.49,369.88,290.99,298.60,284.17,265.77,230.85,284.00,169.83,143.88,284.54,329.68,280.67,204.94,168.20,145.34,228.75,281.10,289.80,297.56,209.98,291.30,334.83,293.92,291.73
119.06,118.90,103.58,80.84,103.16,12.30,92.15,78.87,95.04,133.78,259.01,331.22,629.82,338.54,150.98,381.89,584.16,255.92,322.75,314.13,153.94,204.22,250.93,245.61,296.61,247.40,175.26,252.16,261.36,153.77,132.57,246.54,195.43,180.74,230.18,282.43,250.42,128.33,146.63,249.87,202.65,241.61,240.49,258.18,341.45,235.88,346.32,397.24,303.68,333.78,150.46,57.25,273.80,240.53,257.43,227.36,406.00,314.63,276.05,514.88,443.96,449.36,352.87,381.45,375.04,261.95,399.86,244.69,441.70,328.14,414.65,306.27,377.37,322.58,324.19,286.31,257.78,247.70,252.13,213.31,265.76,157.14,134.66,265.59,309.17,260.91,188.64,146.56,130.16,206.84,247.84,263.15,270.75,197.27,269.22,307.33,277.76,270.73
134.81,134.53,117.61,90.78,117.14,13.86,104.78,89.43,106.80,143.58,283.51,354.54,663.29,352.82,157.58,404.89,614.18,266.63,340.01,327.31,160.44,213.59,271.15,271.31,313.43,265.35,187.02,271.90,277.54,168.80,145.19,260.07,215.50,194.77,261.75,313.77,277.86,150.19,171.78,283.90,231.21,277.74,258.52,278.37,372.06,247.28,395.19,424.79,317.47,371.67,161.30,63.06,310.05,273.94,299.14,241.91,475.47,364.53,295.79,605.01,493.18,504.03,364.72,432.09,389.33,287.52,460.77,265.42,506.09,339.96,484.14,350.35,440.26,336.61,377.56,303.93,301.73,287.81,274.89,234.18,285.36,174.52,151.86,285.51,332.77,291.76,209.70,172.23,146.25,239.48,288.12,297.06,308.49,224.96,296.68,351.56,295.24,300.57
138.93,139.07,121.61,94.24,120.83,14.14,108.37,92.41,111.03,154.15,302.59,375.01,678.87,368.47,161.94,427.59,627.93,277.24,361.27,340.19,164.73,227.17,283.45,276.33,334.98,274.68,197.95,284.43,290.55,181.16,152.22,274.25,225.97,205.83,268.98,324.15,290.67,157.68,182.09,294.96,238.41,287.75,270.69,293.84,398.14,251.90,418.81,455.51,321.77,393.09,174.44,68.06,318.78,285.50,307.61,252.41,468.82,369.94,305.57,611.03,520.43,529.57,380.11,449.90,407.84,302.44,482.21,278.07,525.54,355.65,495.83,365.26,448.08,348.80,386.80,324.59,303.48,288.04,289.00,251.14,304.02,189.02,160.36,305.44,360.47,305.96,228.14,187.89,160.07,237.51,286.12,295.65,303.33,227.39,299.00,344.61,319.16,296.43
