" -F1180,S919+F4492,S4493"," -F1180,S919+F4494,S4495"," -F1180,S919+F4520,S4521"," -F1180,S919+F1094,S1093"," -F1180,S919+F4464,S4465"," -F1180,S919+F1187,S926"," -F1180,S919+F1293,S1034"," -F1180,S919+F814,S1072"," -F1180,S919+F1012,S1013"," -F1176,S1177+F4513,S4514"," -F1176,S1177+F929,S930"," -F4615,S4616+F1149,S1150"," -F4615,S4616+F956,S957"," -F4477,S4478+F1205,S1206"," -F4477,S4478+F900,S901"," -F4613,S4614+F1147,S1148"," -F4613,S4614+F958,S959"," -F4501,S4502+F1174,S1175"," -F4501,S4502+F931,S932"," -F4479,S4480+F1203,S1204"," -F4479,S4480+F902,S903"," -F914,S915+F1193,S1194"," -F4574,S4575+F1103,S1104"," -F4410,S4411+F842,S843"," -F4577,S4578+F1111,S1112"," -F4572,S4573+F1108,S1109"," -F4523,S4524+F1099,S1100"," -F4579,S4580+F1115,S1116"," -F4581,S4582+F1128,S1129"," -F4526,S4527+F1121,S1122"," -F4516,S4517+F1119,S1120"," -F4583,S4584+F1135,S1136"," -F4568,S4569+F1132,S1133"," -F4461,S4462+F839,S840"," -F4412,S4413+F847,S848"," -F4407,S4408+F851,S852"," -F4405,S4406+F854,S855"," -F4468,S4469+F860,S861"," -F4458,S4459+F862,S863"," -F4403,S4404+F868,S869"," -F4416,S4417+F871,S872"," -F4401,S4402+F875,S876"," -F4585,S4586+F1140,S1141"," -F4587,S4588+F1144,S1145"," -F4530,S4531+F1155,S1156"," -F4564,S4565+F1157,S1158"," -F4510,S4511+F1159,S1160"," -F4562,S4563+F1168,S1169"," -F4533,S4534+F1166,S1167"," -F4508,S4509+F1164,S1165"," -F4471,S4472+F912,S913"," -F4473,S4474+F892,S893"," -F4454,S4455+F894,S895"," -F4399,S4400+F880,S881"," -F4397,S4398+F883,S884"," -F4475,S4476+F896,S897"," -F4451,S4452+F908,S909"," -F4420,S4421+F906,S907"," -F4422,S4423+F910,S911"," -F4369,S4370+F1172,S1173"," -F4560,S4561+F937,S938"," -F4535,S4536+F939,S940"," -F4506,S4507+F941,S942"," -F4558,S4559+F948,S949"," -F4504,S4505+F946,S947"," -F4592,S4593+F1222,S1223"," -F4538,S4539+F950,S951"," -F4594,S4595+F1225,S1226"," -F4449,S4450+F1197,S1198"," -F4481,S4482+F1209,S1210"," -F4424,S4425+F1195,S1196"," -F4371,S4372+F933,S934"," -F4426,S4427+F1199,S1200"," -F4483,S4484+F1213,S1214"," -F4446,S4447+F1211,S1212"," -F4485,S4486+F1191,S1192"," -F4392,S4393+F961,S962"," -F4390,S4391+F965,S966"," -F4596,S4597+F1230,S1231"," -F4554,S4555+F1234,S1235"," -F4598,S4599+F1237,S1238"," -F4542,S4543+F1243,S1244"," -F4498,S4499+F1245,S1246"," -F4600,S4601+F1251,S1252"," -F4602,S4603+F1254,S1255"," -F4550,S4551+F1258,S1259"," -F4545,S4546+F1266,S1267"," -F4442,S4443+F984,S985"," -F4488,S4489+F986,S987"," -F4430,S4431+F973,S974"," -F4388,S4389+F970,S971"," -F4386,S4387+F977,S978"," -F4384,S4385+F990,S991"," -F4439,S4440+F1006,S1007"," -F4434,S4435+F997,S998"," -F4382,S4383+F994,S995"," -F4548,S4549+F1263,S1264"," -F4436,S4437+F1002,S1003"
124.63,124.21,114.78,87.76,113.95,12.83,96.77,85.89,99.06,134.26,292.43,379.03,696.29,374.14,163.94,437.43,644.49,253.25,328.77,346.02,169.73,205.69,296.99,303.67,343.18,293.57,204.21,294.28,313.36,162.98,142.98,293.00,227.35,220.50,302.34,354.18,310.45,145.85,165.70,314.12,244.45,301.89,284.96,303.25,399.99,255.06,422.02,460.08,330.50,397.84,145.59,61.74,331.51,298.00,317.05,257.20,491.96,384.93,322.27,630.38,523.40,526.57,384.51,449.43,411.33,302.40,472.31,288.39,515.81,359.31,499.12,355.28,455.20,351.10,382.45,282.56,316.11,294.80,290.13,255.78,304.24,160.53,143.65,308.27,367.63,314.19,217.22,163.94,139.32,246.20,296.63,311.93,317.72,224.42,310.79,360.79,312.90,307.56
124.42,123.98,114.67,87.89,114.57,12.83,97.25,86.08,99.71,130.97,300.51,377.86,684.18,373.91,163.19,438.73,632.98,246.46,328.73,346.62,168.22,206.50,302.31,311.66,346.37,300.17,208.79,296.67,316.41,164.23,144.49,291.32,227.92,227.16,310.43,358.39,325.89,150.35,170.30,328.72,254.96,315.23,283.49,301.62,416.73,251.20,435.60,463.89,323.11,407.94,149.46,62.11,346.72,308.55,331.47,252.88,520.64,401.01,317.84,658.48,537.90,541.86,381.29,462.63,411.67,300.02,489.52,286.47,538.46,358.50,521.55,367.60,478.49,349.02,401.98,287.11,324.94,301.76,289.46,258.69,302.36,159.61,146.07,309.18,368.37,315.63,223.51,165.53,139.13,252.38,304.74,316.31,323.48,226.13,303.59,359.93,317.56,307.99
124.22,125.00,114.43,87.98,114.32,12.79,97.19,86.05,99.87,139.33,311.40,372.98,663.25,356.34,160.75,431.57,611.55,257.40,329.84,330.83,165.66,207.78,312.65,307.76,360.72,309.85,219.07,306.37,319.11,161.09,141.41,297.20,235.09,227.38,305.52,357.02,315.47,144.72,162.78,318.22,247.24,304.90,286.99,300.01,411.15,246.34,435.94,455.43,318.31,406.82,156.33,62.79,344.67,301.30,328.56,247.13,511.56,397.26,302.95,659.92,537.08,540.02,367.31,464.92,391.33,302.40,481.53,283.45,530.21,344.58,515.04,367.25,474.44,337.13,401.84,295.06,325.08,309.85,281.91,254.18,293.27,160.25,146.86,299.47,359.17,306.35,215.98,158.78,134.17,259.13,308.10,322.07,331.45,235.61,316.39,379.11,307.05,322.46
131.37,131.15,121.37,93.31,120.71,13.57,102.08,90.82,105.35,150.02,316.26,401.88,680.44,369.87,165.37,468.18,627.85,277.45,355.57,343.27,168.23,227.35,309.09,346.83,358.12,308.61,216.69,307.87,322.50,175.97,155.36,304.48,238.92,250.30,333.34,393.08,356.13,158.55,181.69,348.70,275.29,343.57,296.43,319.05,426.07,257.38,451.27,479.89,330.04,427.31,171.57,67.82,372.55,334.26,355.94,258.56,554.21,434.00,316.75,701.66,569.13,572.31,381.13,488.22,409.07,313.59,514.57,302.58,573.70,358.27,552.60,399.56,507.26,352.44,426.75,318.82,353.99,331.20,307.27,270.59,321.59,170.96,154.51,329.23,394.93,331.63,236.97,173.08,148.32,272.54,330.88,343.54,349.36,239.93,338.41,395.96,341.56,334.12
126.89,126.21,117.75,90.75,117.88,13.08,98.66,87.96,102.30,159.33,328.70,393.15,670.33,366.80,164.95,451.35,615.63,284.81,368.07,339.94,167.19,228.05,314.27,323.74,365.86,316.16,221.41,313.77,323.02,173.57,152.72,307.08,241.44,237.51,323.51,376.84,340.35,159.29,183.86,340.21,269.50,334.33,299.78,320.56,421.10,252.78,443.61,478.09,323.39,421.37,186.06,68.66,368.94,325.42,351.38,258.36,542.79,427.48,314.39,695.33,564.76,573.83,373.04,488.51,400.28,315.83,517.04,300.47,566.52,351.95,552.56,391.34,506.66,345.21,429.61,337.67,343.74,328.64,300.52,268.35,312.69,166.74,150.68,320.43,375.31,321.69,229.32,173.11,146.52,269.76,324.74,338.05,345.03,243.48,338.25,393.22,330.54,329.38
133.31,133.24,122.69,94.65,123.28,13.74,103.79,92.52,107.13,159.04,321.43,382.21,676.81,369.48,166.02,440.31,625.47,285.99,372.78,343.38,168.27,231.54,297.51,315.33,344.08,296.45,210.29,298.66,304.34,179.43,158.20,292.40,238.34,230.84,311.79,365.13,326.54,162.35,184.39,326.88,260.74,315.19,288.76,312.06,405.96,256.42,431.17,466.29,326.96,408.63,185.25,67.75,353.83,311.26,338.50,262.06,522.64,406.53,318.62,672.29,551.93,558.00,379.37,471.67,407.30,307.11,496.84,285.18,556.44,357.56,532.13,382.13,481.17,351.12,413.96,340.06,333.45,319.17,290.65,256.71,302.00,179.42,155.07,312.51,361.96,310.18,219.72,176.75,156.60,257.04,313.55,322.08,337.58,230.73,321.11,378.57,317.22,318.05
133.99,134.56,123.40,94.43,122.86,13.92,104.51,92.34,107.52,151.07,306.09,388.06,682.75,369.95,163.71,455.06,628.67,276.94,355.23,343.50,166.38,228.01,296.41,331.31,346.15,296.00,210.12,298.77,308.99,176.67,155.52,291.57,234.06,239.32,315.14,375.08,335.08,157.19,177.56,334.41,262.95,325.29,289.96,312.93,406.78,258.20,428.83,467.66,332.82,404.99,171.94,67.35,355.43,319.92,340.67,256.00,527.57,412.86,314.26,669.17,537.94,541.83,379.86,464.38,407.91,303.17,494.89,287.83,542.41,357.62,529.00,389.18,475.42,351.43,410.29,321.41,335.95,313.60,293.97,260.80,309.97,179.29,155.03,315.31,372.69,313.78,222.91,174.86,154.35,254.95,311.80,319.24,331.82,226.68,314.56,369.84,325.90,316.24
127.97,128.25,117.09,89.30,116.72,13.36,100.07,87.99,102.43,138.84,304.78,362.53,649.94,351.89,157.17,416.34,601.92,256.70,329.54,325.99,160.56,208.77,306.35,295.90,350.09,298.27,211.71,297.00,311.35,163.64,145.65,283.90,232.76,219.92,293.11,343.03,302.94,146.37,162.68,306.27,243.41,291.86,281.09,297.42,396.25,240.34,423.42,441.48,308.43,389.27,155.83,61.45,331.22,290.56,318.94,243.97,495.58,384.96,297.95,643.73,520.75,528.01,360.33,445.98,386.06,290.21,468.01,266.79,521.32,339.68,504.67,362.80,457.02,332.95,391.60,294.25,319.70,301.48,268.92,239.22,280.95,168.72,147.00,287.01,338.83,293.92,207.58,159.70,137.26,246.88,297.62,308.27,321.66,228.98,303.64,363.93,294.70,311.28
127.89,127.14,117.04,89.22,116.63,13.36,99.40,87.86,101.66,134.41,282.94,367.84,681.52,365.36,161.04,429.46,632.32,251.32,326.48,339.01,166.30,206.06,286.97,289.36,333.67,283.46,196.28,291.11,301.04,165.03,146.08,279.47,225.73,209.74,288.39,338.35,297.58,146.14,166.17,302.95,237.93,288.92,276.66,298.72,392.06,248.66,407.42,444.44,324.69,382.34,146.58,60.45,318.07,281.53,308.18,252.34,475.40,370.64,318.58,610.55,507.30,508.38,377.41,434.75,403.55,289.92,455.45,274.66,498.26,352.69,476.62,351.21,429.20,345.43,371.34,282.46,302.16,280.40,278.70,245.01,294.35,166.84,142.57,298.20,351.98,301.32,209.61,162.36,142.11,230.32,280.17,293.10,305.82,213.66,294.40,342.13,299.90,296.03
127.80,128.08,116.05,88.18,115.48,13.45,99.57,87.56,101.71,130.53,280.59,355.13,682.41,366.07,157.01,405.35,633.95,247.23,322.66,340.39,161.85,200.92,287.26,278.88,333.79,280.38,192.68,288.89,293.22,168.34,146.96,271.77,224.30,197.49,270.82,318.16,281.23,150.03,167.54,286.97,229.79,276.32,272.30,290.58,388.50,248.32,390.04,436.90,324.83,373.70,144.90,56.43,309.60,273.06,296.60,243.00,455.89,357.75,299.41,595.18,497.14,491.39,382.35,422.38,405.07,283.92,441.55,267.01,484.47,354.97,467.73,338.51,421.84,346.86,363.05,277.26,295.11,276.73,270.06,237.65,281.77,166.26,145.25,291.52,341.08,290.22,205.08,162.78,140.72,229.71,276.10,283.59,295.66,211.45,279.96,333.08,289.99,283.24
127.72,128.11,110.06,85.18,109.52,12.89,99.12,83.25,100.88,128.05,264.23,342.47,662.32,354.29,152.96,387.51,614.58,242.34,316.13,328.12,156.94,200.31,259.97,251.38,312.35,257.56,175.71,263.63,271.79,160.84,137.95,254.05,207.38,180.17,244.29,288.67,259.41,140.62,160.96,261.69,213.65,258.17,252.12,272.08,358.31,240.78,364.11,414.54,311.87,348.27,143.90,56.36,289.67,255.94,276.73,235.83,431.17,335.45,289.46,556.74,464.88,469.84,370.13,406.26,393.98,278.06,424.80,257.56,467.25,344.87,439.97,326.62,406.10,336.38,346.86,277.90,275.17,265.64,262.85,227.28,276.25,166.03,143.81,280.04,324.64,277.40,195.73,166.57,141.34,218.50,265.28,272.62,282.39,206.41,272.36,321.85,279.83,272.81
129.46,129.70,110.43,85.86,110.97,12.99,100.81,84.01,102.89,129.99,272.53,346.42,657.68,359.73,156.28,401.00,611.16,243.16,324.16,332.75,160.64,206.51,262.67,266.64,304.78,257.93,179.44,258.49,273.23,162.08,140.55,256.61,205.68,194.88,265.00,309.20,282.83,144.49,168.11,286.90,228.18,274.59,252.57,275.87,374.42,238.15,382.17,417.93,311.13,366.21,149.37,61.19,309.53,274.10,293.78,241.79,458.53,355.72,302.92,582.55,485.47,492.58,366.50,419.49,395.78,277.54,449.19,257.60,494.95,346.77,473.21,348.79,432.91,338.44,368.03,285.69,293.24,274.55,266.66,235.07,283.20,167.53,147.37,287.25,334.31,291.94,205.24,169.94,145.80,226.87,273.66,281.86,291.78,209.86,274.92,326.56,296.29,282.85
129.58,129.46,112.25,86.96,111.32,13.13,100.72,84.91,102.97,136.25,279.44,339.41,641.57,349.85,157.05,389.48,594.50,256.78,328.72,322.90,160.57,206.85,270.10,262.62,315.33,263.58,185.40,265.49,282.44,160.77,140.11,260.60,211.13,194.13,258.30,307.05,274.78,141.12,160.78,280.90,222.59,267.25,256.55,272.00,363.18,238.34,387.82,407.84,309.06,359.89,154.40,61.29,312.01,267.42,293.87,240.98,457.97,353.60,293.91,594.87,480.77,494.58,359.19,417.49,384.19,275.08,444.36,255.86,496.28,337.65,469.37,346.81,432.44,330.81,367.37,294.34,299.83,285.87,262.13,223.66,274.15,171.37,147.34,276.80,322.09,281.48,200.25,161.90,138.82,237.65,285.80,298.97,305.26,223.10,296.92,351.26,287.80,300.26
136.91,137.01,119.58,92.71,119.04,13.98,106.32,90.58,109.09,149.64,285.25,368.60,675.24,365.91,162.53,427.13,623.81,276.22,352.58,339.78,164.73,226.33,261.51,292.32,311.42,259.02,184.23,265.01,278.81,171.81,148.08,268.46,211.86,212.81,277.82,335.71,304.14,152.89,175.36,304.46,244.96,296.82,263.22,287.84,376.68,250.91,395.13,432.27,324.23,373.93,169.84,66.64,328.05,290.53,311.97,251.30,487.16,378.62,307.61,612.00,501.66,509.61,377.38,436.19,403.96,292.85,469.87,273.34,514.42,354.16,490.78,371.86,446.72,348.98,382.53,321.45,311.17,296.92,281.73,245.86,296.92,180.01,154.97,299.25,352.65,297.81,214.65,177.56,155.27,241.77,295.08,305.21,315.49,221.85,306.26,354.38,315.00,304.52
136.27,135.91,118.00,91.81,118.32,13.83,105.68,89.57,108.57,156.76,289.27,354.91,675.46,370.46,165.00,407.95,624.31,284.02,367.78,343.97,167.33,228.15,262.85,264.55,310.36,262.25,183.99,264.31,273.45,173.90,151.09,263.40,211.75,195.32,264.49,315.89,289.11,158.06,180.31,291.57,234.36,285.60,256.05,280.36,366.21,252.54,380.87,423.77,326.66,370.52,180.57,67.18,322.18,281.68,306.04,257.16,476.91,369.97,315.91,604.88,498.93,508.54,377.59,432.26,405.91,284.73,462.13,264.01,505.27,357.25,479.21,363.18,439.33,349.54,378.74,336.83,306.40,299.54,268.39,237.27,286.26,181.24,156.04,287.11,331.60,286.69,205.04,180.44,156.96,242.11,295.05,303.96,313.03,221.86,302.94,358.15,299.33,299.77
