" -F1180,S919+F4492,S4493"," -F1180,S919+F4494,S4495"," -F1180,S919+F4520,S4521"," -F1180,S919+F1094,S1093"," -F1180,S919+F4464,S4465"," -F1180,S919+F1187,S926"," -F1180,S919+F1293,S1034"," -F1180,S919+F814,S1072"," -F1180,S919+F1012,S1013"," -F1176,S1177+F4513,S4514"," -F1176,S1177+F929,S930"," -F4615,S4616+F1149,S1150"," -F4615,S4616+F956,S957"," -F4477,S4478+F1205,S1206"," -F4477,S4478+F900,S901"," -F4613,S4614+F1147,S1148"," -F4613,S4614+F958,S959"," -F4501,S4502+F1174,S1175"," -F4501,S4502+F931,S932"," -F4479,S4480+F1203,S1204"," -F4479,S4480+F902,S903"," -F914,S915+F1193,S1194"," -F4574,S4575+F1103,S1104"," -F4410,S4411+F842,S843"," -F4577,S4578+F1111,S1112"," -F4572,S4573+F1108,S1109"," -F4523,S4524+F1099,S1100"," -F4579,S4580+F1115,S1116"," -F4581,S4582+F1128,S1129"," -F4526,S4527+F1121,S1122"," -F4516,S4517+F1119,S1120"," -F4583,S4584+F1135,S1136"," -F4568,S4569+F1132,S1133"," -F4461,S4462+F839,S840"," -F4412,S4413+F847,S848"," -F4407,S4408+F851,S852"," -F4405,S4406+F854,S855"," -F4468,S4469+F860,S861"," -F4458,S4459+F862,S863"," -F4403,S4404+F868,S869"," -F4416,S4417+F871,S872"," -F4401,S4402+F875,S876"," -F4585,S4586+F1140,S1141"," -F4587,S4588+F1144,S1145"," -F4530,S4531+F1155,S1156"," -F4564,S4565+F1157,S1158"," -F4510,S4511+F1159,S1160"," -F4562,S4563+F1168,S1169"," -F4533,S4534+F1166,S1167"," -F4508,S4509+F1164,S1165"," -F4471,S4472+F912,S913"," -F4473,S4474+F892,S893"," -F4454,S4455+F894,S895"," -F4399,S4400+F880,S881"," -F4397,S4398+F883,S884"," -F4475,S4476+F896,S897"," -F4451,S4452+F908,S909"," -F4420,S4421+F906,S907"," -F4422,S4423+F910,S911"," -F4369,S4370+F1172,S1173"," -F4560,S4561+F937,S938"," -F4535,S4536+F939,S940"," -F4506,S4507+F941,S942"," -F4558,S4559+F948,S949"," -F4504,S4505+F946,S947"," -F4592,S4593+F1222,S1223"," -F4538,S4539+F950,S951"," -F4594,S4595+F1225,S1226"," -F4449,S4450+F1197,S1198"," -F4481,S4482+F1209,S1210"," -F4424,S4425+F1195,S1196"," -F4371,S4372+F933,S934"," -F4426,S4427+F1199,S1200"," -F4483,S4484+F1213,S1214"," -F4446,S4447+F1211,S1212"," -F4485,S4486+F1191,S1192"," -F4392,S4393+F961,S962"," -F4390,S4391+F965,S966"," -F4596,S4597+F1230,S1231"," -F4554,S4555+F1234,S1235"," -F4598,S4599+F1237,S1238"," -F4542,S4543+F1243,S1244"," -F4498,S4499+F1245,S1246"," -F4600,S4601+F1251,S1252"," -F4602,S4603+F1254,S1255"," -F4550,S4551+F1258,S1259"," -F4545,S4546+F1266,S1267"," -F4442,S4443+F984,S985"," -F4488,S4489+F986,S987"," -F4430,S4431+F973,S974"," -F4388,S4389+F970,S971"," -F4386,S4387+F977,S978"," -F4384,S4385+F990,S991"," -F4439,S4440+F1006,S1007"," -F4434,S4435+F997,S998"," -F4382,S4383+F994,S995"," -F4548,S4549+F1263,S1264"," -F4436,S4437+F1002,S1003"
109.80,110.51,101.16,77.97,100.80,11.44,85.57,75.46,87.02,120.78,287.72,353.68,654.41,359.44,159.88,412.03,591.01,238.22,297.56,336.46,169.13,180.89,296.43,304.39,344.92,296.07,213.91,291.65,297.94,143.11,126.47,280.56,228.11,218.02,305.14,349.43,313.70,124.30,142.69,313.10,245.96,297.55,279.06,297.31,395.73,244.26,427.03,441.18,311.59,390.69,129.00,55.07,330.49,292.07,321.58,237.83,482.13,379.64,295.38,627.45,522.30,523.10,373.59,442.94,394.74,290.64,471.78,279.21,506.47,343.64,493.66,340.83,452.49,325.84,384.87,247.39,307.26,289.38,273.64,237.54,292.33,139.33,122.99,291.11,352.98,308.37,213.23,142.49,123.06,230.66,286.77,292.51,303.69,214.95,303.81,346.75,297.30,295.96
107.76,107.81,98.40,75.81,98.08,11.20,83.81,73.50,85.11,114.78,286.16,342.49,655.22,363.93,156.55,389.51,594.12,230.88,292.03,341.17,164.91,174.61,295.17,294.70,350.37,298.20,209.72,298.83,294.98,138.69,121.24,277.28,232.89,208.96,289.09,327.64,299.14,119.81,136.99,295.71,239.15,286.73,276.36,293.07,394.24,239.45,413.93,435.87,311.55,389.13,125.36,51.76,321.53,283.58,313.98,232.35,461.36,366.51,289.71,608.89,513.28,511.73,371.07,442.13,397.96,291.47,464.36,280.96,494.40,344.48,483.05,324.44,442.78,325.50,375.60,238.39,299.09,282.53,269.38,237.83,284.71,134.29,118.96,287.39,344.58,299.12,210.92,136.90,117.66,228.36,281.43,287.14,291.17,213.57,292.90,341.57,288.48,283.76
109.05,109.72,99.75,76.71,99.57,11.41,84.57,74.60,86.01,113.78,288.74,341.65,633.14,347.98,153.40,390.11,577.11,226.39,287.00,326.06,161.15,176.69,294.54,294.68,345.36,295.28,207.28,296.00,307.35,136.55,121.67,282.27,226.02,213.34,290.55,327.22,291.37,121.27,139.06,295.78,242.75,287.73,275.05,294.64,396.66,233.81,414.89,434.30,301.05,389.82,124.38,53.57,325.98,285.15,311.77,229.18,468.40,369.18,284.82,615.57,506.51,513.49,356.77,445.02,381.32,288.27,458.00,277.11,498.72,331.92,482.13,328.49,443.80,316.24,374.01,240.19,306.92,278.66,267.59,237.69,279.89,135.52,120.43,284.32,342.02,293.56,211.06,136.14,117.68,239.96,286.20,289.37,292.95,213.77,288.39,348.82,283.90,289.03
112.09,112.04,101.38,78.23,101.33,11.73,86.86,76.03,88.18,121.28,284.35,351.28,656.98,360.73,160.53,407.68,599.25,237.91,297.46,338.37,168.67,180.11,292.14,303.48,341.35,294.13,208.62,290.26,308.53,140.67,126.35,285.83,221.51,219.51,301.11,346.34,303.18,123.64,142.23,311.94,247.64,298.82,275.49,297.92,391.78,242.48,423.15,434.37,312.74,387.67,128.09,54.26,331.81,295.40,321.50,237.40,490.15,383.36,295.42,617.55,506.10,520.54,375.06,445.32,392.38,288.94,466.11,280.74,503.70,342.84,490.81,346.24,450.29,327.30,376.24,247.44,310.79,284.94,272.01,244.99,290.35,143.21,125.98,291.88,354.00,305.30,214.37,141.11,125.10,239.45,290.15,291.69,300.66,213.92,297.91,349.42,296.74,296.52
109.12,109.86,100.40,77.24,100.08,11.45,84.91,74.76,86.49,118.19,280.87,339.79,635.31,353.64,159.27,399.59,577.90,230.22,294.97,330.56,166.73,178.64,294.88,309.81,334.61,293.63,209.19,283.22,302.52,136.25,124.10,278.14,221.63,225.08,309.48,353.40,310.09,123.52,141.59,321.45,251.09,304.42,268.45,286.83,399.33,236.35,419.51,430.17,302.20,390.84,129.35,54.99,334.17,299.51,323.35,235.03,493.23,388.95,294.97,623.45,503.16,514.20,359.44,434.31,383.72,280.41,460.97,271.61,504.46,331.76,494.03,348.89,452.82,317.77,376.24,244.39,314.39,283.93,265.99,237.92,278.20,137.08,122.55,284.01,338.11,297.18,207.82,139.26,121.39,239.41,287.03,289.39,297.94,211.01,286.84,349.14,290.81,290.18
111.24,111.14,101.55,77.77,101.88,11.60,86.15,76.26,87.23,120.09,291.35,349.64,692.92,378.26,165.31,406.72,631.55,240.28,302.92,353.66,173.84,174.86,309.07,286.28,357.63,309.90,215.50,299.77,314.82,135.87,122.02,292.12,230.41,212.11,282.63,319.99,287.36,123.10,140.43,297.08,236.83,282.87,280.19,295.20,402.90,252.21,420.22,445.31,327.40,393.96,129.72,53.04,320.99,278.99,311.83,242.97,477.39,374.56,304.96,617.86,508.27,519.68,389.23,440.16,412.32,289.61,451.97,276.85,499.77,359.19,479.65,331.48,439.58,339.41,368.30,243.93,304.94,282.08,267.72,239.83,279.44,138.98,122.72,287.96,344.45,295.68,208.62,136.20,118.99,237.31,286.80,288.22,302.25,215.67,290.33,355.02,290.76,296.62
113.38,113.89,104.71,80.96,104.79,11.93,88.57,78.32,89.95,129.64,298.16,377.65,772.24,419.85,182.45,447.25,702.66,264.67,333.33,390.97,192.75,189.33,301.97,329.56,352.49,307.92,218.47,302.79,322.51,143.46,128.56,302.33,234.97,237.15,316.76,360.72,321.98,128.97,148.81,327.38,262.73,317.97,295.61,317.15,423.56,277.40,447.17,471.24,364.11,421.11,139.61,57.63,349.80,313.31,338.26,267.79,518.48,404.11,337.85,654.09,546.78,555.70,436.67,476.82,465.96,307.17,500.45,300.26,538.82,401.03,527.25,358.42,483.63,379.71,404.22,263.42,332.75,301.73,295.60,263.43,310.41,142.75,125.51,317.58,384.02,328.61,229.52,143.46,127.13,251.98,302.80,306.76,318.55,222.27,314.59,371.69,326.32,311.36
114.78,115.21,104.62,81.45,105.20,11.95,89.25,78.80,91.09,139.36,317.23,367.20,785.90,437.51,186.54,426.10,718.49,275.08,350.63,409.47,196.11,194.31,305.28,321.58,362.33,314.33,221.95,311.10,319.44,148.00,132.21,303.19,239.16,234.88,324.60,366.74,328.74,134.21,155.36,330.11,267.29,325.11,290.99,323.67,417.73,281.91,444.42,467.06,368.34,422.39,151.01,58.13,364.33,320.24,347.43,273.92,530.90,417.18,354.36,695.25,546.86,567.29,448.85,474.96,477.51,310.17,501.80,300.32,554.27,413.08,534.91,373.74,492.33,390.97,411.99,279.76,342.62,317.10,290.31,260.75,309.65,146.86,129.08,312.79,374.88,321.07,224.30,152.94,133.66,264.35,317.66,327.59,331.61,238.53,329.63,395.91,319.48,323.32
118.09,117.66,108.57,83.31,108.38,12.35,91.65,81.22,93.52,138.56,303.02,351.61,801.17,444.07,189.41,407.31,731.33,278.95,354.39,416.11,203.02,193.76,292.07,304.43,342.97,296.64,209.72,288.92,300.71,150.06,135.32,288.24,227.04,222.21,304.48,345.05,311.15,138.66,158.78,316.98,251.70,304.64,276.49,298.50,403.83,286.87,429.58,448.25,374.60,402.75,150.33,58.79,343.42,303.51,330.59,278.98,508.05,400.03,359.72,655.01,527.38,540.14,458.56,460.46,491.33,296.08,479.19,277.86,529.26,426.31,522.15,359.73,472.46,396.62,402.10,278.87,332.64,310.04,278.58,249.36,293.57,145.65,129.70,307.95,359.35,308.45,218.55,154.09,135.21,256.26,307.89,319.59,326.50,234.12,326.22,380.01,311.46,313.16
117.16,116.81,107.35,82.18,107.41,12.31,91.04,80.17,92.73,130.29,287.87,364.05,790.47,428.65,184.01,426.97,720.63,265.49,336.58,401.12,196.22,187.85,283.47,312.65,337.43,290.19,204.93,288.78,308.10,145.13,130.44,287.78,224.86,223.95,301.37,347.42,309.57,133.16,151.26,310.60,249.77,303.45,279.67,303.46,406.73,281.45,426.99,453.93,367.74,400.19,138.81,57.09,337.65,300.65,325.41,269.58,501.59,392.22,342.56,633.90,520.74,526.26,448.60,456.69,480.08,297.59,471.62,288.18,512.96,414.25,508.66,354.48,456.44,388.12,390.06,260.46,322.03,292.41,289.17,256.70,302.42,143.88,129.05,316.59,378.91,319.57,225.58,144.54,128.52,245.42,297.11,299.54,309.25,216.09,309.19,356.92,322.34,300.48
114.40,114.34,104.91,79.76,104.10,11.98,89.11,78.43,90.35,119.84,282.95,341.40,699.60,383.36,167.06,396.94,638.72,244.85,307.50,358.86,176.37,176.12,299.84,282.94,348.33,295.89,209.99,293.65,308.54,139.61,124.66,287.71,225.88,207.54,279.42,316.80,280.51,126.80,143.41,290.04,228.94,273.01,271.21,290.29,393.35,254.16,409.13,435.43,330.16,378.07,130.55,52.88,315.30,275.02,304.78,244.69,467.34,361.97,307.26,596.27,497.54,502.62,396.31,431.68,422.92,283.16,440.10,267.64,488.44,369.36,474.58,327.16,428.62,346.22,367.66,247.38,299.94,276.50,264.41,237.47,274.04,139.26,126.04,286.15,334.98,294.02,204.06,140.72,121.35,236.81,283.19,286.86,299.65,217.44,295.39,345.33,289.01,293.76
110.29,111.04,101.55,77.66,101.15,11.56,86.31,75.86,87.85,118.89,276.29,337.85,639.97,352.48,159.42,398.60,582.15,231.02,296.16,328.68,168.09,179.81,281.66,296.34,320.79,281.33,196.09,276.06,295.89,136.87,124.33,272.27,215.36,215.62,294.97,336.61,297.82,128.17,145.35,310.34,242.73,293.31,262.21,280.81,391.39,237.09,408.62,425.23,305.62,380.83,128.33,54.57,326.44,291.13,314.75,233.10,483.45,376.56,294.80,612.78,498.98,504.99,362.66,435.70,386.56,283.18,453.91,266.77,497.34,336.24,490.82,342.15,446.82,323.64,378.70,244.99,315.21,282.97,269.49,239.46,279.30,136.09,124.29,291.79,346.22,301.40,209.74,141.50,121.97,239.11,288.51,290.10,300.14,214.88,288.71,342.42,297.79,291.55
112.61,112.20,103.18,79.11,102.92,11.78,87.34,77.11,88.96,121.08,282.98,346.18,659.97,360.75,160.54,403.11,600.07,236.96,296.84,336.25,168.65,180.08,285.33,295.00,331.13,285.69,202.58,282.87,296.85,140.50,125.88,277.53,217.85,215.48,292.87,338.29,294.84,125.03,142.66,302.81,239.14,289.41,268.50,288.69,387.46,242.45,417.75,434.71,312.41,382.03,127.76,54.94,328.90,286.93,312.52,236.00,486.86,374.08,294.14,610.96,502.64,506.75,376.25,439.18,395.52,287.40,457.57,273.59,497.24,342.92,487.69,338.26,439.23,326.46,376.81,245.86,306.43,278.18,269.63,242.67,283.83,139.87,124.82,292.67,344.62,297.70,211.03,141.70,124.01,238.95,288.46,292.39,301.41,216.91,300.40,346.12,292.71,297.12
112.01,111.43,101.75,78.01,101.84,11.59,86.66,76.03,87.89,113.12,281.42,331.53,629.99,348.28,151.55,379.57,574.27,224.27,285.87,325.49,159.26,177.21,283.62,282.22,332.20,284.90,196.45,284.62,294.83,138.35,123.52,274.05,219.63,203.09,277.80,316.41,281.32,125.90,142.90,288.28,232.62,278.36,267.91,285.14,383.54,232.79,402.07,422.07,299.40,376.18,123.43,53.92,312.61,278.54,302.57,225.78,463.21,361.39,278.94,595.16,497.30,501.43,357.89,437.89,381.70,283.13,448.24,265.13,487.65,331.66,478.13,324.41,435.01,317.10,370.28,239.88,299.69,273.61,263.79,236.39,275.84,133.57,121.00,286.96,338.40,291.49,209.02,137.10,119.06,236.70,281.40,285.29,291.46,218.75,293.84,345.34,283.89,289.19
112.40,113.09,98.06,76.72,98.38,11.73,87.76,74.45,88.92,111.07,269.86,325.92,614.85,339.50,148.51,372.52,560.27,220.26,280.64,316.81,154.73,180.06,260.66,259.67,307.41,262.66,178.79,261.51,268.33,135.32,119.31,261.83,204.81,187.93,258.97,299.98,266.10,120.75,137.22,268.18,218.15,261.53,252.64,265.57,361.79,226.01,377.61,406.02,292.05,358.23,121.46,51.55,297.66,260.52,284.70,221.48,440.27,344.08,273.16,564.35,469.93,468.15,348.67,408.61,371.20,269.78,426.74,255.88,465.60,324.03,453.83,310.57,414.62,310.41,352.63,240.45,282.67,271.86,254.35,228.22,267.23,136.62,123.74,273.37,324.57,279.29,202.86,139.59,118.10,226.84,269.93,279.46,285.04,207.47,278.30,329.29,277.32,275.30
112.89,112.86,99.02,77.42,98.81,11.75,87.76,74.84,89.08,119.23,263.71,333.73,652.99,356.21,157.44,388.32,593.60,234.26,294.45,332.22,164.87,182.66,257.80,262.20,301.79,258.93,178.53,257.32,270.50,133.94,118.78,260.37,203.83,191.55,265.58,310.61,273.99,121.07,137.62,278.15,219.47,266.81,251.67,269.77,362.82,238.11,382.74,409.49,308.63,356.91,125.42,53.99,298.88,264.41,284.80,233.38,449.94,349.12,293.77,562.73,468.06,471.29,371.72,405.21,391.62,272.25,430.13,258.46,465.70,340.14,453.90,321.58,415.96,327.11,352.63,246.96,287.26,271.92,258.99,232.23,272.51,139.48,125.17,277.57,332.52,285.87,202.11,142.26,120.17,223.60,267.66,279.84,288.92,205.71,288.65,330.91,284.68,283.91
111.19,111.44,97.67,76.58,97.56,11.57,86.44,74.22,87.89,115.55,261.71,324.41,640.36,350.92,157.16,377.78,579.95,229.47,293.96,327.12,164.63,180.87,256.58,264.59,294.47,256.51,177.63,251.39,267.44,131.81,118.15,252.06,197.31,192.94,267.83,310.09,282.10,122.65,139.81,285.74,224.39,273.04,245.73,260.92,363.26,232.70,377.71,398.34,301.04,353.86,125.51,54.25,304.53,272.08,290.18,229.08,456.65,356.43,290.05,571.95,467.91,472.36,361.28,405.79,385.34,268.02,430.70,254.07,469.61,335.89,463.11,326.58,424.65,322.20,354.88,244.97,296.38,278.41,254.36,230.43,267.42,135.21,124.57,275.98,329.76,286.25,197.09,141.73,117.85,224.78,272.38,283.65,293.02,204.88,275.64,328.06,286.33,280.59
