" -F478,S217+F4228,S4229"," -F478,S217+F4230,S4231"," -F478,S217+F4256,S4257"," -F478,S217+F392,S391"," -F478,S217+F4200,S4201"," -F478,S217+F485,S224"," -F478,S217+F591,S332"," -F478,S217+F112,S370"," -F478,S217+F310,S311"," -F474,S475+F4249,S4250"," -F474,S475+F227,S228"," -F4351,S4352+F447,S448"," -F4351,S4352+F254,S255"," -F4213,S4214+F503,S504"," -F4213,S4214+F198,S199"," -F4349,S4350+F445,S446"," -F4349,S4350+F256,S257"," -F4237,S4238+F472,S473"," -F4237,S4238+F229,S230"," -F4215,S4216+F501,S502"," -F4215,S4216+F200,S201"," -F212,S213+F491,S492"," -F4310,S4311+F401,S402"," -F4146,S4147+F140,S141"," -F4313,S4314+F409,S410"," -F4308,S4309+F406,S407"," -F4259,S4260+F397,S398"," -F4315,S4316+F413,S414"," -F4317,S4318+F426,S427"," -F4262,S4263+F419,S420"," -F4252,S4253+F417,S418"," -F4319,S4320+F433,S434"," -F4304,S4305+F430,S431"," -F4197,S4198+F137,S138"," -F4148,S4149+F145,S146"," -F4143,S4144+F149,S150"," -F4141,S4142+F152,S153"," -F4204,S4205+F158,S159"," -F4194,S4195+F160,S161"," -F4139,S4140+F166,S167"," -F4152,S4153+F169,S170"," -F4137,S4138+F173,S174"," -F4321,S4322+F438,S439"," -F4323,S4324+F442,S443"," -F4266,S4267+F453,S454"," -F4300,S4301+F455,S456"," -F4246,S4247+F457,S458"," -F4298,S4299+F466,S467"," -F4269,S4270+F464,S465"," -F4244,S4245+F462,S463"," -F4207,S4208+F210,S211"," -F4209,S4210+F190,S191"," -F4190,S4191+F192,S193"," -F4135,S4136+F178,S179"," -F4133,S4134+F181,S182"," -F4211,S4212+F194,S195"," -F4187,S4188+F206,S207"," -F4156,S4157+F204,S205"," -F4158,S4159+F208,S209"," -F4105,S4106+F470,S471"," -F4296,S4297+F235,S236"," -F4271,S4272+F237,S238"," -F4242,S4243+F239,S240"," -F4294,S4295+F246,S247"," -F4240,S4241+F244,S245"," -F4328,S4329+F520,S521"," -F4274,S4275+F248,S249"," -F4330,S4331+F523,S524"," -F4185,S4186+F495,S496"," -F4217,S4218+F507,S508"," -F4160,S4161+F493,S494"," -F4107,S4108+F231,S232"," -F4162,S4163+F497,S498"," -F4219,S4220+F511,S512"," -F4182,S4183+F509,S510"," -F4221,S4222+F489,S490"," -F4128,S4129+F259,S260"," -F4126,S4127+F263,S264"," -F4332,S4333+F528,S529"," -F4290,S4291+F532,S533"," -F4334,S4335+F535,S536"," -F4278,S4279+F541,S542"," -F4234,S4235+F543,S544"," -F4336,S4337+F549,S550"," -F4338,S4339+F552,S553"," -F4286,S4287+F556,S557"," -F4281,S4282+F564,S565"," -F4178,S4179+F282,S283"," -F4224,S4225+F284,S285"," -F4166,S4167+F271,S272"," -F4124,S4125+F268,S269"," -F4122,S4123+F275,S276"," -F4120,S4121+F288,S289"," -F4175,S4176+F304,S305"," -F4170,S4171+F295,S296"," -F4118,S4119+F292,S293"," -F4284,S4285+F561,S562"," -F4172,S4173+F300,S301"
110.27,110.80,101.03,77.85,100.73,11.50,86.03,75.76,87.22,117.30,281.01,349.35,666.00,368.16,159.98,397.56,602.02,236.17,298.10,343.60,168.67,178.47,296.38,299.29,348.59,293.66,210.52,291.70,292.94,139.07,119.65,274.10,229.14,213.42,293.91,335.97,308.18,123.40,142.18,306.82,246.62,297.94,273.29,291.31,394.77,245.99,408.56,442.01,318.23,385.60,127.53,54.43,329.24,294.57,322.25,237.76,478.00,378.30,297.24,623.80,509.38,510.01,376.60,439.27,404.30,294.17,462.81,277.03,496.58,350.61,489.27,337.69,448.67,331.09,377.71,241.66,305.50,285.41,269.44,233.06,280.85,137.02,119.24,281.66,345.54,293.05,209.20,141.46,120.56,231.72,288.33,291.41,295.91,215.80,298.59,344.60,288.99,283.35
101.57,101.73,93.39,72.33,92.81,10.75,79.08,70.03,80.43,109.94,259.08,325.77,626.41,346.28,144.09,373.88,569.57,221.78,282.26,325.22,151.55,168.22,267.78,272.33,316.03,274.80,191.84,265.53,269.01,132.02,113.78,257.02,205.78,192.29,259.02,297.40,270.80,111.66,127.83,267.14,217.34,260.21,251.95,265.58,356.85,230.56,371.31,400.81,295.54,348.58,120.15,51.07,289.44,256.20,280.29,216.37,424.72,333.68,266.91,547.97,458.94,460.31,356.90,391.24,380.39,261.23,410.05,251.46,444.88,329.23,433.14,299.32,395.83,311.40,335.70,227.91,268.70,255.80,245.17,210.62,256.96,129.15,112.18,258.81,316.27,263.96,183.06,129.16,110.72,206.44,254.02,256.34,266.04,191.07,269.65,307.43,264.45,260.56
102.79,102.58,94.46,72.48,94.15,11.03,79.76,70.60,81.36,108.29,261.69,325.56,601.45,328.54,140.95,380.75,550.06,216.92,274.98,307.91,147.94,169.43,265.81,272.65,311.97,272.80,189.05,265.33,276.90,129.66,113.91,261.91,202.75,194.90,258.09,296.96,263.66,111.90,128.08,266.09,214.68,258.41,251.26,268.07,358.20,222.48,370.57,403.28,283.90,350.05,120.34,50.87,289.90,255.59,278.29,211.94,428.44,331.55,260.74,548.04,456.97,463.24,340.09,393.90,361.79,261.65,409.85,250.74,448.28,311.32,432.43,299.35,394.54,301.06,334.34,230.22,271.97,250.22,245.71,215.47,257.44,129.45,113.56,263.44,316.77,261.13,181.94,126.46,111.25,211.37,253.62,256.59,267.33,192.95,266.24,311.61,266.85,265.88
111.80,111.77,101.30,77.91,101.68,11.71,87.04,76.25,88.23,117.13,281.19,346.04,662.81,363.39,158.62,397.63,602.73,236.02,296.85,340.95,166.66,178.10,290.66,294.21,344.22,290.64,205.82,288.18,303.28,135.29,119.93,283.48,224.28,211.99,287.99,332.31,295.58,123.33,141.24,302.73,241.87,294.60,272.07,288.97,390.46,244.14,403.07,440.87,315.25,390.02,127.59,54.39,324.32,287.46,312.89,235.16,479.28,375.33,294.27,617.47,503.08,514.72,374.77,439.46,397.00,284.64,458.27,276.78,498.02,344.78,486.29,334.45,448.47,328.35,376.14,241.32,311.34,278.03,266.88,235.57,277.86,137.65,120.61,280.63,345.56,288.56,207.51,140.43,121.96,236.98,287.79,288.17,296.70,216.00,291.84,352.40,289.26,287.97
112.41,111.60,102.58,79.19,102.80,11.93,87.56,77.50,88.68,122.87,290.18,346.60,647.80,354.92,158.31,399.72,590.03,239.07,301.50,332.73,166.53,177.81,290.90,306.05,336.46,293.73,213.79,287.23,304.24,138.59,122.87,283.29,224.38,221.69,294.30,347.57,307.72,126.60,144.00,311.83,252.04,303.71,276.38,294.23,394.09,240.56,419.81,441.84,307.73,395.55,132.66,53.79,337.60,299.57,324.92,233.57,493.96,388.33,293.17,633.47,516.59,526.01,367.92,446.27,390.51,289.99,470.12,280.40,507.43,339.23,496.83,344.10,459.05,323.66,380.63,249.63,316.12,287.38,273.28,243.64,287.13,141.47,123.62,288.05,350.10,292.63,210.69,144.60,126.75,241.81,295.08,295.38,300.42,212.95,299.52,350.95,293.58,297.77
102.18,102.71,94.51,72.67,93.67,10.91,79.59,70.57,81.40,118.43,270.24,338.05,637.56,346.12,149.34,392.87,582.39,233.79,291.46,324.74,156.45,171.94,288.87,269.60,339.19,290.86,207.82,289.04,299.29,128.65,115.35,281.21,216.86,194.64,255.21,293.39,259.92,112.16,127.87,261.97,214.65,255.58,267.57,283.49,382.34,237.10,389.40,432.46,306.59,372.79,127.70,51.81,288.93,253.76,275.77,222.64,432.26,333.91,276.33,546.92,476.87,482.32,358.93,412.98,378.52,280.46,424.68,269.33,459.21,328.99,437.09,294.33,400.58,314.75,339.51,238.20,268.77,247.80,264.68,227.68,276.38,129.15,112.62,280.13,340.32,284.83,203.92,124.71,110.61,214.63,255.58,263.82,274.55,196.51,273.48,320.80,289.91,273.16
116.21,116.23,105.84,80.63,105.59,12.14,90.32,79.29,91.31,127.11,311.26,373.26,745.93,408.85,178.69,430.92,681.00,259.58,324.06,380.58,189.68,180.65,323.20,328.86,371.72,324.06,231.28,316.93,333.03,141.83,125.55,309.38,251.60,239.82,325.59,367.80,316.98,132.61,151.78,326.92,267.83,321.41,300.90,320.72,438.57,271.56,464.61,479.33,354.48,429.91,134.09,54.28,357.51,315.87,345.44,260.22,530.76,413.55,329.66,682.23,555.90,569.79,423.49,486.09,444.92,313.47,504.43,306.87,551.91,384.55,534.20,355.87,493.48,368.09,412.73,251.04,341.43,309.17,296.64,260.61,309.26,142.77,126.15,311.03,381.95,335.03,233.57,146.58,126.12,266.17,315.60,318.98,331.28,241.83,325.74,391.30,320.94,321.30
115.75,115.42,104.97,80.67,104.93,12.00,89.78,78.82,91.50,133.02,322.64,378.87,779.93,429.79,183.74,431.26,712.64,266.05,339.75,399.60,194.62,188.25,327.15,336.47,377.79,326.83,234.32,322.06,333.55,144.98,127.84,307.57,249.56,246.54,331.77,376.60,332.77,132.01,152.18,338.08,272.84,328.94,296.85,316.51,441.90,279.64,474.71,475.41,364.37,435.27,142.14,57.20,361.05,323.44,350.40,272.45,535.36,416.31,347.02,689.91,559.38,578.71,441.30,477.94,470.58,309.33,512.57,296.22,565.16,404.54,546.45,368.27,503.87,381.54,420.38,264.65,343.64,311.08,295.81,261.91,310.35,147.08,127.64,313.05,382.29,320.21,237.11,150.97,130.71,266.09,317.61,318.81,323.39,241.91,323.68,385.11,321.53,315.99
118.07,117.85,108.74,83.30,107.93,12.44,92.09,81.83,93.73,134.49,312.33,365.90,801.96,440.47,187.88,421.29,730.52,269.08,344.32,409.85,200.52,188.40,306.26,316.30,354.02,301.76,219.12,300.56,308.51,152.41,132.67,288.64,231.58,231.95,310.93,354.56,315.82,138.36,156.03,318.63,257.39,310.01,278.57,296.86,418.38,285.83,453.28,460.81,373.35,414.92,141.23,57.25,341.77,307.04,333.14,276.84,507.31,399.70,351.97,663.57,537.66,548.90,453.42,465.69,486.96,299.72,482.23,284.38,535.80,418.97,524.85,354.56,471.34,392.90,404.39,266.20,327.48,297.45,286.31,254.22,297.29,147.74,130.31,310.36,369.59,311.38,230.27,153.02,131.13,257.08,308.07,308.89,315.91,235.18,314.41,364.42,312.93,302.45
118.15,117.65,107.84,82.20,107.33,12.26,91.93,80.98,93.03,126.78,306.38,366.86,762.49,414.90,180.70,425.93,697.60,260.73,325.53,387.52,191.99,183.01,310.67,314.88,357.37,310.71,220.53,307.67,321.89,144.56,127.95,299.33,241.61,227.92,310.23,353.16,304.88,135.54,153.23,315.32,255.55,301.91,290.73,309.52,431.33,274.82,452.90,477.00,359.44,423.41,133.48,54.03,349.82,304.53,338.40,262.81,517.13,406.18,329.86,665.59,549.76,559.34,431.33,484.86,456.03,312.66,494.93,296.93,539.68,396.07,535.88,356.39,480.55,372.37,407.52,253.06,333.87,300.94,294.45,259.88,304.15,142.26,127.91,318.74,374.48,328.48,234.14,148.05,126.81,259.60,306.04,311.17,326.26,242.51,323.06,381.37,317.21,318.30
104.65,105.08,96.27,74.35,94.66,11.22,81.76,72.60,83.36,118.34,264.04,325.58,647.52,353.10,151.60,379.23,590.01,235.69,295.05,330.30,159.07,174.05,277.73,262.18,325.18,279.72,198.38,278.62,287.98,133.31,117.81,271.47,209.21,187.39,246.28,288.87,254.52,114.97,129.51,255.65,207.84,247.34,258.21,274.16,371.78,240.99,377.87,415.98,311.89,359.62,127.59,52.21,284.38,246.39,268.27,224.47,420.74,324.97,279.28,532.14,462.27,465.12,365.69,406.63,388.80,272.45,414.61,258.61,444.67,338.25,435.13,292.37,386.50,320.00,335.81,240.53,265.38,245.55,257.61,223.99,268.79,130.17,115.83,277.54,329.25,276.03,196.65,127.80,112.23,211.80,254.22,260.26,266.48,193.76,271.32,309.05,282.80,266.00
113.54,113.81,103.54,79.60,103.90,11.88,88.75,78.40,90.11,122.36,286.20,340.55,655.52,360.13,160.06,396.29,595.82,242.55,304.08,335.59,167.86,178.60,281.20,301.21,328.06,284.89,205.17,282.47,297.26,141.15,124.26,278.38,220.31,217.73,287.58,342.45,298.13,128.90,146.06,305.08,244.85,293.95,268.45,290.66,391.26,241.58,414.13,434.51,311.17,385.61,132.25,53.41,332.08,295.10,322.68,233.29,490.09,380.95,294.73,621.82,515.24,522.90,372.16,449.67,393.26,289.24,465.56,276.62,509.75,341.78,503.32,342.24,454.01,327.44,385.90,249.35,316.88,285.31,275.91,244.99,290.50,139.36,123.87,299.82,355.31,300.62,215.69,144.18,125.52,240.45,290.64,294.54,300.22,215.61,299.90,344.34,299.71,291.88
112.83,112.35,103.51,79.82,104.49,11.85,87.99,78.36,89.37,116.02,271.94,335.66,661.55,363.55,157.52,385.93,602.94,234.88,296.27,337.98,166.05,178.95,280.75,286.31,334.53,281.47,199.37,278.65,293.47,139.35,124.72,270.59,217.13,207.86,281.42,321.98,286.95,127.07,144.47,294.05,233.98,284.79,260.39,280.62,381.96,242.89,393.88,429.11,312.32,374.44,127.13,53.79,313.90,279.66,303.66,235.57,466.96,364.98,293.64,591.35,487.84,493.15,374.77,424.61,399.33,280.87,437.91,266.07,479.74,343.56,473.66,332.90,427.96,328.42,364.65,242.69,299.50,271.78,262.00,233.18,276.34,136.69,121.01,286.27,340.46,282.20,202.16,140.83,121.51,234.06,282.97,285.48,291.30,215.07,294.23,343.59,287.78,282.93
105.20,105.50,95.64,73.48,95.75,11.11,81.65,71.89,82.98,107.68,253.98,316.43,599.37,333.11,140.20,371.26,547.85,216.25,278.19,312.35,146.66,169.55,256.90,261.35,303.95,262.09,180.83,257.88,270.08,130.70,115.50,254.60,192.94,187.02,247.73,285.21,254.04,113.96,131.13,258.36,207.74,248.66,241.95,258.02,340.74,224.21,360.02,391.43,287.09,336.71,119.52,50.36,282.63,247.90,268.09,210.67,416.40,322.91,257.64,524.35,439.30,442.49,340.33,381.87,362.99,254.88,392.13,243.26,430.03,312.94,419.36,292.25,381.12,303.09,326.22,228.95,264.85,244.37,240.36,210.37,251.68,128.69,113.60,262.55,312.25,258.04,181.66,129.42,113.43,208.28,249.97,253.66,263.76,195.99,267.20,306.62,263.10,261.16
105.21,105.95,92.52,72.51,92.25,11.16,82.11,70.27,83.34,105.33,248.20,311.62,590.20,325.98,139.34,363.55,536.95,213.27,274.43,305.90,144.13,173.67,239.29,244.48,280.54,244.18,167.42,237.45,249.51,126.93,110.94,242.29,184.26,176.48,234.96,275.88,246.03,113.14,128.51,247.25,197.07,240.54,232.86,245.95,331.29,219.31,340.32,376.38,281.67,324.31,118.95,49.40,270.18,239.45,257.21,210.50,400.24,312.84,257.84,509.59,425.75,424.98,335.89,368.96,357.60,248.03,384.19,234.33,422.75,309.75,410.84,287.94,374.36,297.88,316.12,231.71,255.72,245.82,237.09,206.54,245.63,130.70,115.01,252.40,304.28,249.16,175.27,128.19,108.28,201.64,242.27,251.90,258.10,188.40,259.24,296.28,257.80,253.53
113.96,114.43,101.39,78.36,100.83,11.89,89.04,76.55,90.38,114.31,263.21,328.85,656.44,355.96,154.12,375.90,596.79,231.53,292.78,331.12,162.40,178.44,257.90,260.08,305.78,258.52,179.77,262.11,270.57,135.00,117.45,257.00,205.48,188.23,256.93,301.59,268.06,123.71,140.09,271.38,213.81,262.01,250.11,265.31,363.53,237.23,372.58,411.98,306.58,356.61,124.78,52.91,295.52,262.55,285.52,230.68,442.93,347.44,289.29,563.75,470.63,469.56,367.70,410.05,391.31,271.50,426.86,260.67,464.81,338.70,457.19,318.18,419.42,326.98,352.08,240.71,286.75,270.29,258.28,225.67,267.23,137.30,121.62,268.37,328.98,271.68,197.11,142.51,119.29,225.00,270.60,278.36,285.38,209.20,283.76,329.02,279.57,273.48
113.31,113.56,100.02,77.65,100.08,11.76,88.16,75.62,89.08,120.11,270.76,328.45,650.67,354.94,157.17,379.60,593.30,237.45,300.00,331.35,165.03,178.94,257.38,267.37,299.93,259.44,184.03,256.82,268.33,134.41,117.01,257.42,203.07,196.54,260.58,314.13,281.26,122.07,136.38,278.85,225.48,270.84,254.99,272.94,364.63,237.35,381.38,406.34,306.52,362.21,129.37,52.25,307.25,274.91,295.48,229.47,454.28,354.12,291.49,581.14,486.35,484.71,369.56,421.24,393.84,276.88,446.02,262.78,480.80,340.58,473.06,324.70,432.87,325.50,363.34,247.42,294.71,279.26,263.15,236.17,272.90,138.46,124.33,281.94,339.99,285.35,207.24,143.55,120.43,229.78,275.48,283.86,289.69,208.74,289.60,330.26,290.72,284.54
