" -F1882,S1621+F4756,S4757"," -F1882,S1621+F4758,S4759"," -F1882,S1621+F4784,S4785"," -F1882,S1621+F1796,S1795"," -F1882,S1621+F4728,S4729"," -F1882,S1621+F1889,S1628"," -F1882,S1621+F1995,S1736"," -F1882,S1621+F1516,S1774"," -F1882,S1621+F1714,S1715"," -F1878,S1879+F4777,S4778"," -F1878,S1879+F1631,S1632"," -F4879,S4880+F1851,S1852"," -F4879,S4880+F1658,S1659"," -F4741,S4742+F1907,S1908"," -F4741,S4742+F1602,S1603"," -F4877,S4878+F1849,S1850"," -F4877,S4878+F1660,S1661"," -F4765,S4766+F1876,S1877"," -F4765,S4766+F1633,S1634"," -F4743,S4744+F1905,S1906"," -F4743,S4744+F1604,S1605"," -F1616,S1617+F1895,S1896"," -F4838,S4839+F1805,S1806"," -F4674,S4675+F1544,S1545"," -F4841,S4842+F1813,S1814"," -F4836,S4837+F1810,S1811"," -F4787,S4788+F1801,S1802"," -F4843,S4844+F1817,S1818"," -F4845,S4846+F1830,S1831"," -F4790,S4791+F1823,S1824"," -F4780,S4781+F1821,S1822"," -F4847,S4848+F1837,S1838"," -F4832,S4833+F1834,S1835"," -F4725,S4726+F1541,S1542"," -F4676,S4677+F1549,S1550"," -F4671,S4672+F1553,S1554"," -F4669,S4670+F1556,S1557"," -F4732,S4733+F1562,S1563"," -F4722,S4723+F1564,S1565"," -F4667,S4668+F1570,S1571"," -F4680,S4681+F1573,S1574"," -F4665,S4666+F1577,S1578"," -F4849,S4850+F1842,S1843"," -F4851,S4852+F1846,S1847"," -F4794,S4795+F1857,S1858"," -F4828,S4829+F1859,S1860"," -F4774,S4775+F1861,S1862"," -F4826,S4827+F1870,S1871"," -F4797,S4798+F1868,S1869"," -F4772,S4773+F1866,S1867"," -F4735,S4736+F1614,S1615"," -F4737,S4738+F1594,S1595"," -F4718,S4719+F1596,S1597"," -F4663,S4664+F1582,S1583"," -F4661,S4662+F1585,S1586"," -F4739,S4740+F1598,S1599"," -F4715,S4716+F1610,S1611"," -F4684,S4685+F1608,S1609"," -F4686,S4687+F1612,S1613"," -F4633,S4634+F1874,S1875"," -F4824,S4825+F1639,S1640"," -F4799,S4800+F1641,S1642"," -F4770,S4771+F1643,S1644"," -F4822,S4823+F1650,S1651"," -F4768,S4769+F1648,S1649"," -F4856,S4857+F1924,S1925"," -F4802,S4803+F1652,S1653"," -F4858,S4859+F1927,S1928"," -F4713,S4714+F1899,S1900"," -F4745,S4746+F1911,S1912"," -F4688,S4689+F1897,S1898"," -F4635,S4636+F1635,S1636"," -F4690,S4691+F1901,S1902"," -F4747,S4748+F1915,S1916"," -F4710,S4711+F1913,S1914"," -F4749,S4750+F1893,S1894"," -F4656,S4657+F1663,S1664"," -F4654,S4655+F1667,S1668"," -F4860,S4861+F1932,S1933"," -F4818,S4819+F1936,S1937"," -F4862,S4863+F1939,S1940"," -F4806,S4807+F1945,S1946"," -F4762,S4763+F1947,S1948"," -F4864,S4865+F1953,S1954"," -F4866,S4867+F1956,S1957"," -F4814,S4815+F1960,S1961"," -F4809,S4810+F1968,S1969"," -F4706,S4707+F1686,S1687"," -F4752,S4753+F1688,S1689"," -F4694,S4695+F1675,S1676"," -F4652,S4653+F1672,S1673"," -F4650,S4651+F1679,S1680"," -F4648,S4649+F1692,S1693"," -F4703,S4704+F1708,S1709"," -F4698,S4699+F1699,S1700"," -F4646,S4647+F1696,S1697"," -F4812,S4813+F1965,S1966"," -F4700,S4701+F1704,S1705"
110.01,109.83,101.68,77.95,101.48,11.49,85.55,76.18,86.54,122.15,287.50,345.73,646.01,355.17,159.01,398.78,583.66,237.82,300.32,332.62,166.20,177.53,288.06,308.88,337.05,289.86,213.91,287.07,289.85,139.22,121.72,273.38,223.97,219.87,295.42,347.95,315.22,126.07,143.35,308.71,251.38,302.42,275.40,296.18,390.23,239.26,416.08,434.43,308.40,390.50,133.06,53.19,331.57,296.89,325.74,232.78,487.41,383.12,290.82,640.65,528.03,531.62,368.15,445.41,389.81,292.52,475.95,281.78,512.90,339.80,507.42,342.57,461.88,320.82,388.25,250.97,315.34,295.59,274.44,240.38,288.83,136.82,118.71,292.15,352.02,302.26,214.28,143.96,124.54,235.73,295.35,295.16,301.96,216.69,306.64,351.34,298.98,295.24
109.28,109.63,99.90,76.45,99.18,11.39,84.76,74.58,85.52,114.94,280.62,341.37,660.32,370.54,159.82,392.51,601.25,232.13,295.56,344.50,168.20,174.05,286.65,287.37,335.91,288.71,207.08,283.73,285.84,139.95,122.72,273.01,224.12,203.50,286.77,322.36,296.85,122.55,141.41,292.57,232.98,286.05,269.41,288.65,382.73,243.20,403.96,429.05,312.91,380.74,125.66,53.19,313.36,282.08,309.16,237.77,460.85,359.51,293.99,602.30,504.68,505.34,377.48,433.23,405.23,286.49,453.22,273.38,487.78,352.00,476.50,325.41,435.06,332.93,368.65,239.82,294.00,280.08,264.11,233.66,278.60,137.56,120.25,283.51,339.05,294.56,203.55,140.44,121.50,224.21,280.48,284.16,292.46,207.34,292.20,331.66,290.98,282.59
109.92,110.54,100.53,76.88,99.91,11.66,85.58,75.07,86.69,115.19,279.38,338.36,647.62,358.78,155.32,391.78,593.99,229.30,291.95,334.54,161.42,176.97,282.93,278.69,334.82,290.21,203.75,283.05,297.92,135.98,121.77,278.66,217.93,204.51,280.46,317.94,282.52,122.22,139.77,291.77,231.94,282.48,267.05,287.17,387.83,236.20,406.38,428.27,307.28,378.60,126.11,52.33,316.43,279.43,304.54,231.29,462.48,362.05,287.29,596.75,494.30,504.07,368.80,429.77,391.69,281.36,447.74,273.28,485.89,340.43,467.63,325.95,432.07,325.83,361.46,241.85,299.56,275.79,265.98,237.52,276.46,136.74,120.25,279.04,335.02,283.99,202.08,137.69,121.58,229.98,281.97,283.49,291.84,205.30,286.28,335.98,285.24,283.22
112.35,112.09,103.13,79.24,102.84,11.91,87.52,77.50,88.59,122.88,290.70,346.76,647.99,355.46,158.70,400.09,591.25,238.42,300.91,332.68,166.99,177.91,290.54,307.40,336.62,294.33,214.00,288.10,303.37,138.56,123.30,283.00,223.66,221.61,295.46,347.92,307.81,126.21,143.97,311.92,252.15,304.34,275.61,294.92,394.32,239.31,419.54,440.20,308.12,393.37,132.56,53.76,337.72,298.72,326.60,234.03,493.19,388.36,293.12,633.05,516.52,525.61,367.91,447.66,390.59,289.19,470.11,280.55,507.69,339.63,497.15,343.06,458.79,321.61,381.03,251.52,316.55,287.82,272.85,243.19,286.90,141.01,123.19,288.59,350.80,294.38,211.73,144.01,126.50,242.23,295.48,294.87,300.36,213.15,299.77,350.88,295.11,297.63
103.58,103.36,93.51,72.43,93.87,10.88,80.25,70.18,81.69,110.18,265.37,317.07,586.80,324.70,150.33,374.79,536.47,218.64,278.39,305.54,156.30,170.31,273.89,295.31,313.99,278.10,194.52,270.60,279.61,126.15,113.78,262.45,204.47,211.41,277.78,321.89,286.00,119.45,135.58,286.18,230.88,279.13,249.91,266.10,370.94,216.65,392.69,404.77,279.21,361.37,125.50,51.59,307.71,275.88,293.88,219.21,448.99,354.37,276.30,568.74,463.98,472.94,336.55,398.49,355.49,256.67,416.78,250.35,458.75,311.93,443.73,315.48,408.19,298.99,339.35,236.82,286.86,262.21,246.94,215.67,261.19,128.19,112.36,263.27,321.43,269.65,193.02,133.42,118.88,219.26,268.56,269.27,277.84,195.43,271.94,322.11,276.02,272.82
113.82,114.09,103.56,79.31,103.00,11.91,88.59,77.51,89.73,123.55,312.44,350.22,714.18,392.60,172.77,413.47,650.71,249.93,313.27,363.89,181.50,179.11,313.73,333.72,363.10,324.21,230.20,309.98,319.03,137.58,123.53,302.21,238.21,239.04,320.88,363.04,323.90,129.11,148.44,322.90,263.15,316.96,289.68,308.83,427.52,260.75,454.98,463.49,340.35,419.53,133.77,55.47,362.13,318.08,348.96,252.34,536.28,417.16,318.56,690.15,547.25,569.31,401.78,472.62,420.94,299.07,491.85,291.34,548.46,367.73,527.94,359.10,491.62,350.89,407.92,251.45,339.37,311.88,282.33,248.86,297.65,143.62,125.21,302.21,372.80,316.25,227.58,142.83,126.33,264.64,321.26,322.38,335.19,240.44,335.50,395.96,321.71,330.16
115.43,114.95,105.21,80.91,104.83,11.98,89.75,78.81,91.28,133.31,323.15,379.41,780.23,429.74,184.97,432.35,712.89,264.68,339.31,400.39,195.12,188.19,326.85,338.06,378.04,327.31,234.60,321.67,332.65,145.17,127.65,307.67,249.19,246.26,333.31,377.55,333.19,132.83,152.48,338.35,273.09,328.02,296.42,316.22,441.26,278.42,474.57,473.29,363.88,434.98,142.46,57.89,361.64,323.44,350.00,273.34,535.12,416.29,346.75,688.98,559.64,578.11,441.91,480.98,470.46,309.21,513.72,296.89,564.65,406.12,545.74,367.30,503.60,381.77,420.48,265.97,343.82,310.81,296.02,261.14,310.14,147.00,126.67,313.00,382.18,321.95,238.93,150.46,130.62,267.08,318.07,319.17,324.96,242.28,324.02,385.10,322.78,317.18
106.08,106.34,95.86,75.09,96.36,11.03,82.43,72.07,85.08,133.58,282.13,318.67,712.98,399.09,177.68,368.42,655.64,257.18,333.91,377.65,186.83,191.42,266.27,299.22,302.13,267.74,193.99,265.69,272.38,133.66,120.24,256.67,204.19,213.71,281.23,336.44,298.71,125.95,141.45,302.66,242.73,294.01,248.71,264.39,364.65,257.48,391.24,399.14,335.63,365.43,147.26,57.86,326.18,292.11,314.94,261.15,481.17,376.58,334.13,617.71,478.05,497.36,413.38,416.50,442.50,263.03,441.98,251.58,493.23,387.21,479.40,343.16,445.02,365.09,367.14,274.26,310.01,283.97,251.42,222.50,263.17,135.73,117.94,266.79,320.36,274.39,197.55,143.53,127.66,240.35,291.46,295.48,300.93,215.10,297.00,351.52,277.68,295.60
108.68,107.89,98.92,76.95,98.65,11.30,83.63,74.30,85.96,132.66,270.79,303.32,721.34,406.89,180.47,354.66,663.57,256.47,332.81,383.83,191.49,190.13,252.83,288.69,292.63,255.79,184.87,255.30,259.42,137.89,122.80,244.11,193.90,205.32,271.30,320.26,282.03,129.99,144.99,287.90,226.50,277.37,236.50,250.64,344.88,258.76,366.92,380.87,340.09,344.50,146.48,57.58,310.49,276.35,299.12,265.53,460.00,360.11,340.02,577.67,461.11,472.48,418.79,393.07,449.81,250.31,417.18,238.35,469.24,395.02,460.41,328.64,413.56,368.84,351.18,271.73,293.55,269.32,242.89,213.00,251.62,134.09,118.08,259.19,302.50,260.21,186.22,145.91,128.12,230.16,278.58,283.11,288.20,203.68,284.39,328.46,266.40,282.64
117.97,117.79,108.91,83.37,108.16,12.44,92.05,81.85,93.29,134.43,312.63,365.72,802.54,441.05,188.51,421.75,731.01,267.79,343.33,410.31,199.29,188.38,305.94,317.81,353.81,302.42,219.34,300.47,308.35,152.06,132.72,287.27,231.57,230.78,312.27,354.43,315.58,138.17,156.63,319.06,257.35,309.51,278.49,298.25,417.52,284.62,452.77,459.26,372.96,415.05,140.70,57.73,342.37,306.87,333.15,278.16,507.93,400.08,351.16,662.65,537.83,549.45,454.24,465.65,487.18,299.00,483.19,284.62,535.32,420.27,524.50,353.95,471.40,393.02,404.19,267.37,328.27,297.91,286.41,253.62,297.58,147.73,130.23,310.44,369.79,312.53,231.11,152.28,131.67,257.66,309.35,309.27,316.37,235.28,315.16,364.77,314.15,301.59
115.29,115.65,105.70,80.61,105.95,12.20,90.00,79.36,90.84,124.08,300.83,348.20,728.58,398.96,173.42,406.62,662.12,251.32,316.19,370.83,184.84,180.28,298.52,323.53,345.44,308.01,220.60,296.77,309.07,142.36,126.93,290.64,228.90,230.69,309.01,351.72,314.19,131.98,149.55,314.33,255.05,307.72,281.84,302.65,410.43,264.55,441.32,444.83,347.68,402.86,132.59,55.04,352.86,310.31,340.39,254.56,520.70,405.76,318.30,665.11,532.20,545.65,410.37,467.70,432.76,294.37,476.93,280.57,532.14,379.98,524.23,354.30,476.65,356.61,400.40,251.27,331.37,304.58,277.23,245.13,289.70,143.67,126.47,301.33,363.47,307.53,223.39,144.15,126.69,260.01,313.84,317.09,331.16,241.35,333.32,381.24,315.85,324.02
104.21,104.55,94.80,73.16,95.40,11.02,81.18,71.33,83.00,111.03,262.44,313.31,587.95,327.28,151.90,373.06,536.63,219.65,279.48,308.31,157.80,171.56,267.09,283.39,304.60,268.69,187.26,262.00,272.20,129.06,114.77,257.03,198.20,202.04,263.05,307.74,272.50,121.81,136.75,273.78,221.33,268.60,243.64,264.24,366.76,217.07,387.64,402.28,280.77,350.58,124.47,51.70,302.46,266.59,286.43,221.15,448.23,347.39,278.13,559.68,459.87,466.18,337.53,401.44,357.00,258.63,414.69,246.19,454.16,314.51,450.06,311.73,403.31,299.78,345.79,237.63,285.29,260.14,248.31,216.36,260.55,125.36,111.68,270.50,327.43,272.15,193.65,135.03,119.56,218.17,265.04,265.34,275.88,202.57,280.82,321.28,281.81,275.50
113.96,113.84,103.62,79.61,103.84,11.90,88.75,78.36,89.85,122.00,286.54,341.55,656.24,360.01,160.37,396.84,596.04,240.71,303.11,335.71,167.93,178.62,281.18,302.47,328.38,284.97,204.99,282.40,295.58,140.66,123.94,277.88,219.20,217.09,288.60,341.95,299.03,128.54,146.60,305.10,244.25,293.49,268.35,290.97,391.31,240.20,414.26,434.41,310.25,385.40,132.58,53.69,332.34,295.48,323.04,233.89,489.60,381.07,295.40,621.26,515.49,522.28,372.86,451.45,393.73,289.85,466.51,276.56,510.48,343.32,502.84,341.30,453.42,327.48,384.99,250.82,317.15,285.71,275.98,245.19,290.72,139.05,123.68,299.81,355.74,301.86,216.87,143.72,125.96,240.89,290.90,294.74,300.58,215.99,300.15,344.87,301.09,292.43
111.50,111.67,102.77,78.64,102.40,11.71,86.61,77.01,87.75,114.46,274.37,330.48,639.38,356.45,154.75,386.19,589.00,228.61,290.94,330.46,160.66,176.65,276.25,276.16,325.78,281.67,198.11,277.22,288.65,139.52,125.23,269.99,213.13,197.21,272.72,309.64,275.22,127.04,144.65,281.65,224.39,272.62,259.59,277.66,373.36,235.44,389.25,417.21,306.14,371.02,125.15,53.48,309.90,270.96,296.55,229.04,449.28,350.84,286.37,575.60,484.65,490.17,363.82,423.13,389.85,276.66,436.03,263.07,471.35,338.07,461.91,317.43,419.41,323.50,358.15,241.57,290.13,266.15,261.67,231.14,272.83,135.26,122.33,284.33,329.46,281.74,198.38,139.09,122.47,224.88,274.48,280.77,288.32,203.87,286.81,329.60,285.57,276.54
113.07,112.90,99.39,77.06,99.03,11.79,87.61,75.32,88.50,112.47,265.94,322.14,632.32,347.81,150.13,375.29,581.21,225.24,286.53,323.38,156.18,177.59,252.32,252.14,297.20,256.04,178.69,251.24,263.08,134.64,118.47,257.32,199.59,184.46,254.59,288.81,262.25,122.74,140.31,263.68,213.26,258.01,247.00,263.26,356.41,229.53,373.50,403.53,299.16,355.29,123.26,52.99,291.08,257.64,274.64,225.58,433.26,337.94,281.23,554.23,467.62,467.62,358.66,397.64,383.39,264.59,417.42,251.92,460.74,332.37,446.92,309.67,407.78,319.53,342.33,240.37,281.74,269.71,249.96,223.61,264.13,138.31,124.01,270.22,320.74,274.44,193.52,140.85,120.00,219.49,263.51,274.47,284.20,200.42,278.94,319.77,280.84,271.44
113.46,113.49,100.05,77.46,99.65,11.73,88.11,75.59,88.95,120.67,271.07,328.81,650.71,355.41,157.41,380.24,593.56,236.62,298.89,331.88,165.07,178.84,256.85,268.62,299.90,259.53,184.02,256.98,268.00,134.93,117.49,257.61,202.01,196.20,262.06,313.77,280.46,121.89,137.17,279.21,225.14,270.81,255.30,273.00,364.49,236.15,381.26,404.75,305.93,361.77,129.72,52.15,306.57,274.47,295.42,229.94,454.28,353.94,291.75,581.21,485.86,484.85,372.02,422.40,393.48,277.10,446.34,263.00,480.93,341.42,472.22,323.88,433.37,327.35,363.11,248.62,295.28,279.62,263.24,235.69,272.68,138.29,123.31,282.37,339.90,286.78,208.21,142.99,121.21,229.58,275.35,284.95,290.09,208.66,290.21,330.81,292.59,284.53
