" -F478,S217+F4228,S4229"," -F478,S217+F4230,S4231"," -F478,S217+F4256,S4257"," -F478,S217+F392,S391"," -F478,S217+F4200,S4201"," -F478,S217+F485,S224"," -F478,S217+F591,S332"," -F478,S217+F112,S370"," -F478,S217+F310,S311"," -F474,S475+F4249,S4250"," -F474,S475+F227,S228"," -F4351,S4352+F447,S448"," -F4351,S4352+F254,S255"," -F4213,S4214+F503,S504"," -F4213,S4214+F198,S199"," -F4349,S4350+F445,S446"," -F4349,S4350+F256,S257"," -F4237,S4238+F472,S473"," -F4237,S4238+F229,S230"," -F4215,S4216+F501,S502"," -F4215,S4216+F200,S201"," -F212,S213+F491,S492"," -F4310,S4311+F401,S402"," -F4146,S4147+F140,S141"," -F4313,S4314+F409,S410"," -F4308,S4309+F406,S407"," -F4259,S4260+F397,S398"," -F4315,S4316+F413,S414"," -F4317,S4318+F426,S427"," -F4262,S4263+F419,S420"," -F4252,S4253+F417,S418"," -F4319,S4320+F433,S434"," -F4304,S4305+F430,S431"," -F4197,S4198+F137,S138"," -F4148,S4149+F145,S146"," -F4143,S4144+F149,S150"," -F4141,S4142+F152,S153"," -F4204,S4205+F158,S159"," -F4194,S4195+F160,S161"," -F4139,S4140+F166,S167"," -F4152,S4153+F169,S170"," -F4137,S4138+F173,S174"," -F4321,S4322+F438,S439"," -F4323,S4324+F442,S443"," -F4266,S4267+F453,S454"," -F4300,S4301+F455,S456"," -F4246,S4247+F457,S458"," -F4298,S4299+F466,S467"," -F4269,S4270+F464,S465"," -F4244,S4245+F462,S463"," -F4207,S4208+F210,S211"," -F4209,S4210+F190,S191"," -F4190,S4191+F192,S193"," -F4135,S4136+F178,S179"," -F4133,S4134+F181,S182"," -F4211,S4212+F194,S195"," -F4187,S4188+F206,S207"," -F4156,S4157+F204,S205"," -F4158,S4159+F208,S209"," -F4105,S4106+F470,S471"," -F4296,S4297+F235,S236"," -F4271,S4272+F237,S238"," -F4242,S4243+F239,S240"," -F4294,S4295+F246,S247"," -F4240,S4241+F244,S245"," -F4328,S4329+F520,S521"," -F4274,S4275+F248,S249"," -F4330,S4331+F523,S524"," -F4185,S4186+F495,S496"," -F4217,S4218+F507,S508"," -F4160,S4161+F493,S494"," -F4107,S4108+F231,S232"," -F4162,S4163+F497,S498"," -F4219,S4220+F511,S512"," -F4182,S4183+F509,S510"," -F4221,S4222+F489,S490"," -F4128,S4129+F259,S260"," -F4126,S4127+F263,S264"," -F4332,S4333+F528,S529"," -F4290,S4291+F532,S533"," -F4334,S4335+F535,S536"," -F4278,S4279+F541,S542"," -F4234,S4235+F543,S544"," -F4336,S4337+F549,S550"," -F4338,S4339+F552,S553"," -F4286,S4287+F556,S557"," -F4281,S4282+F564,S565"," -F4178,S4179+F282,S283"," -F4224,S4225+F284,S285"," -F4166,S4167+F271,S272"," -F4124,S4125+F268,S269"," -F4122,S4123+F275,S276"," -F4120,S4121+F288,S289"," -F4175,S4176+F304,S305"," -F4170,S4171+F295,S296"," -F4118,S4119+F292,S293"," -F4284,S4285+F561,S562"," -F4172,S4173+F300,S301"
134.330,134.430,127.670,97.826,127.450,14.692,107.650,97.275,110.350,141.160,611.830,687.120,727.790,413.170,189.900,807.190,664.960,278.840,346.700,386.640,199.460,209.190,610.240,579.220,728.980,640.940,444.180,602.540,630.680,193.450,167.750,599.320,487.880,437.640,587.050,670.800,589.500,162.070,188.800,597.820,496.830,589.770,605.590,652.150,911.640,275.240,962.330,997.400,354.150,934.130,150.520,62.367,683.840,608.320,678.780,274.420,1041.700,800.070,344.780,1425.000,1199.000,1198.600,418.840,1117.900,454.890,766.810,1118.900,713.970,1161.800,392.240,1144.000,695.880,1071.000,370.550,926.090,288.020,762.770,695.300,698.170,643.920,766.850,184.140,161.070,775.930,957.190,841.740,593.990,183.710,157.820,588.930,692.650,733.970,755.760,594.100,800.510,920.210,814.820,757.500
154.930,155.280,152.450,114.060,151.100,16.718,123.970,115.210,125.530,151.320,271.670,350.010,797.250,442.960,192.220,408.540,727.880,300.620,371.060,414.350,202.480,217.300,283.420,276.800,323.100,275.250,195.880,283.080,285.000,231.460,198.660,268.860,215.640,195.480,263.030,303.100,277.640,189.660,222.770,277.290,219.690,266.660,262.560,275.560,368.790,299.550,375.810,419.230,385.690,358.060,161.600,63.726,290.860,260.900,276.310,281.940,426.960,335.000,344.800,535.190,463.930,466.710,453.660,399.540,487.190,269.100,418.500,255.820,456.210,424.380,433.520,319.840,396.800,391.960,342.040,306.880,269.340,256.520,260.220,220.890,269.160,215.040,182.420,270.050,312.080,264.160,189.770,203.560,171.040,211.460,257.530,265.280,267.690,187.400,259.390,303.320,274.300,258.880
167.640,166.930,165.810,123.150,165.420,18.255,134.470,126.200,134.250,149.710,294.020,355.460,856.810,496.750,212.030,414.030,790.840,296.360,375.580,459.360,225.580,208.930,295.660,305.490,335.130,284.040,205.030,286.500,294.440,237.480,204.930,279.520,224.850,218.240,295.630,341.860,310.880,212.760,245.320,310.940,248.000,299.850,271.670,292.260,390.080,313.620,410.050,438.070,406.230,385.490,159.790,62.975,326.950,295.240,316.200,309.180,480.590,377.830,388.280,605.070,501.660,507.870,497.280,429.650,538.030,285.150,455.940,269.970,501.250,464.290,481.610,352.380,437.530,418.050,371.620,297.450,302.020,284.220,269.080,234.340,281.230,221.600,185.780,281.860,329.850,283.110,203.890,223.780,187.710,234.700,284.580,293.190,295.250,210.090,285.890,335.590,287.550,283.010
154.820,154.090,152.750,114.020,152.130,16.721,123.550,116.070,123.750,144.100,283.940,349.940,825.790,465.450,209.490,408.910,752.640,293.720,366.700,431.780,222.690,201.050,300.020,303.250,338.250,291.300,208.680,289.280,296.620,221.760,189.190,278.140,224.540,218.230,292.540,338.010,305.900,190.190,223.900,308.690,246.440,295.270,276.180,293.380,391.610,304.410,404.940,438.680,391.970,382.120,153.520,60.196,325.170,291.980,314.070,300.000,481.550,376.960,380.690,601.060,495.880,498.200,470.010,424.990,503.220,278.370,442.770,265.370,489.180,436.950,473.480,345.450,428.020,399.990,364.090,287.740,297.410,277.910,265.340,232.290,278.540,205.830,174.800,279.570,325.620,275.360,196.900,206.020,173.500,230.030,275.820,282.590,285.880,202.020,277.770,327.250,283.110,274.110
138.270,138.470,132.810,100.240,131.850,14.969,110.530,100.940,111.500,133.880,270.090,345.380,714.010,391.820,174.030,401.060,647.710,266.650,325.920,364.270,182.080,187.880,297.550,279.220,340.810,292.250,206.170,289.840,293.330,196.700,170.650,274.280,221.190,203.310,271.420,310.300,279.720,162.170,185.390,278.400,222.420,267.680,269.230,287.260,381.200,268.510,390.560,429.800,343.780,371.280,139.510,54.956,293.720,262.950,283.440,251.700,430.500,337.340,308.970,553.660,478.410,476.410,402.020,410.260,426.290,274.330,427.540,257.950,463.470,371.640,445.290,312.390,401.890,341.680,340.940,264.640,268.470,253.960,262.040,225.900,274.540,185.440,159.180,276.390,321.660,273.580,194.190,173.600,149.000,209.970,252.490,259.880,264.430,188.830,259.690,302.590,277.280,256.190
150.110,149.590,145.610,108.720,144.900,16.277,119.660,110.800,119.880,138.610,286.850,357.540,732.130,412.700,182.510,416.080,667.230,275.920,338.510,384.310,191.830,192.760,308.970,305.980,352.960,305.270,215.760,301.090,304.610,211.300,180.110,285.140,231.620,219.750,294.580,340.830,306.820,178.490,209.600,308.760,248.740,297.830,281.150,301.350,399.200,270.980,418.170,444.900,353.690,389.380,148.510,57.481,328.510,294.300,315.490,266.590,478.730,371.820,333.170,601.760,503.950,507.450,422.460,435.150,449.430,289.340,454.970,270.690,501.860,387.140,484.440,342.760,437.760,355.610,368.630,275.480,298.290,280.880,271.280,235.960,283.840,196.090,167.300,287.000,334.400,285.280,201.490,196.140,166.290,229.880,278.120,283.210,288.270,205.020,281.880,329.570,285.680,275.780
150.890,150.850,146.990,110.070,146.190,16.423,120.380,111.900,120.560,135.880,290.910,343.910,762.050,421.730,190.050,401.670,694.870,276.720,342.660,393.860,201.400,195.160,305.410,313.820,342.840,301.100,216.340,292.040,297.540,218.280,186.550,277.100,226.740,225.750,303.200,345.110,310.370,179.100,209.100,310.320,251.000,298.520,273.410,292.310,389.130,279.190,417.110,433.590,362.340,386.440,146.560,58.339,326.180,293.980,315.470,272.910,483.210,376.590,339.810,614.010,502.840,506.860,434.770,427.880,466.040,280.740,456.270,263.690,501.320,402.560,486.280,345.130,442.480,366.440,373.510,276.620,299.820,282.460,264.710,231.460,274.900,199.930,167.950,275.920,325.490,282.630,203.410,195.840,167.370,233.340,280.730,288.090,292.450,210.560,288.540,334.990,280.160,280.830
177.470,177.850,178.060,131.510,176.190,19.701,142.920,135.150,142.290,154.960,336.650,402.960,731.500,412.500,182.000,468.860,667.960,298.650,367.760,386.000,190.530,210.240,344.330,352.660,399.220,342.520,245.390,340.350,347.100,267.710,227.550,325.500,265.380,256.080,346.980,395.290,356.500,215.580,253.570,357.260,289.850,346.780,316.960,345.280,465.570,276.390,488.200,513.450,352.320,455.260,171.600,62.861,382.740,345.530,371.830,266.860,562.290,438.170,323.360,714.550,597.490,601.920,417.860,516.990,452.750,339.490,544.950,318.210,597.630,393.500,573.650,396.520,525.100,370.770,447.680,311.420,362.130,338.140,317.140,281.630,334.360,244.420,207.870,338.640,400.930,344.380,248.430,231.160,194.000,279.170,333.700,343.310,349.550,256.480,348.410,402.320,345.870,338.510
166.240,165.690,164.920,122.710,164.690,18.119,133.320,125.730,132.570,153.800,323.780,388.630,760.050,438.530,188.810,452.600,699.540,293.970,365.120,405.500,200.440,203.330,338.430,349.990,389.370,337.640,242.570,330.090,339.370,230.950,196.830,317.870,261.390,253.400,346.090,396.160,354.970,206.780,243.450,352.050,283.520,340.040,312.910,337.640,452.300,274.690,475.560,497.390,358.800,442.840,170.290,60.842,378.600,339.860,368.190,279.490,555.450,433.570,345.770,709.680,571.260,579.770,437.970,493.500,476.690,323.960,519.200,301.470,575.040,412.900,559.460,387.960,509.300,383.710,431.310,306.450,344.060,322.760,305.250,267.610,319.300,215.640,182.740,320.220,375.970,323.100,231.280,222.000,186.370,267.250,320.330,325.960,333.310,241.940,329.830,381.450,323.250,321.840
147.820,147.630,146.340,109.130,145.380,16.111,117.830,110.600,118.740,147.400,321.160,378.320,748.390,416.840,187.220,440.640,680.630,293.520,358.470,389.830,196.980,199.500,333.840,346.620,383.460,335.040,241.430,327.360,335.160,213.480,181.480,312.630,258.040,249.460,336.290,393.120,351.520,183.030,215.810,349.410,279.270,334.760,308.800,333.160,448.310,275.900,477.810,492.360,353.230,445.340,163.050,60.099,371.220,336.740,360.160,274.580,537.590,425.460,342.540,690.610,571.640,572.470,424.690,493.660,456.870,321.670,512.380,301.140,564.100,396.740,538.870,381.240,494.030,371.750,422.010,295.900,341.860,318.840,301.050,265.570,308.250,196.940,168.400,309.940,363.420,313.220,224.410,196.600,167.710,260.240,314.560,319.170,327.760,232.190,325.970,376.070,311.180,309.460
127.920,127.950,123.690,93.138,122.450,13.810,101.640,93.243,103.810,133.930,283.540,356.280,657.000,360.370,162.050,419.080,597.570,262.700,317.370,337.450,170.530,186.820,305.070,289.320,351.080,300.220,213.460,299.340,306.260,184.890,159.480,286.710,232.080,211.880,284.000,320.910,289.140,152.740,175.180,290.920,233.210,276.450,282.160,303.520,399.930,248.420,416.000,448.820,316.630,391.700,143.200,55.084,307.920,275.490,296.440,235.720,456.230,352.880,286.700,583.520,503.040,502.040,373.280,433.900,396.770,293.860,454.590,273.500,494.470,343.970,471.670,324.160,428.930,327.400,365.480,268.480,286.140,266.500,277.280,239.540,292.880,172.310,148.030,292.080,344.310,291.020,206.700,163.940,141.330,223.150,266.910,272.730,279.800,200.060,275.470,320.130,293.880,270.940
135.550,135.310,131.680,99.118,130.910,14.571,107.830,99.372,109.330,138.060,298.350,376.520,673.460,383.310,169.480,435.550,616.100,268.650,331.810,355.240,176.860,195.840,324.290,315.140,372.230,321.550,227.810,316.300,321.140,189.440,163.980,300.500,241.060,230.940,310.040,354.620,319.320,165.080,189.950,319.640,258.540,310.040,293.640,318.230,425.390,256.750,443.290,470.920,329.110,409.850,151.000,58.745,343.110,308.770,331.740,252.160,504.540,397.660,309.330,640.600,526.580,530.710,387.270,451.870,417.040,301.190,473.970,285.100,517.370,358.880,500.280,351.740,455.660,338.920,385.600,281.610,312.350,293.260,285.940,247.640,297.710,176.370,152.180,300.460,352.400,300.780,212.590,179.960,155.500,240.980,291.940,296.140,297.900,212.010,295.540,343.190,301.480,287.020
138.860,138.900,134.230,101.130,133.350,14.798,110.690,101.650,112.040,137.460,311.100,369.100,702.790,390.120,175.150,427.260,638.010,269.610,334.500,365.670,184.560,197.180,328.620,328.050,374.930,325.920,233.880,319.360,323.050,198.770,170.610,301.560,244.990,240.040,324.860,370.700,336.460,168.320,192.450,331.000,266.390,317.610,296.340,318.330,426.030,261.460,451.130,470.560,335.950,421.650,149.540,58.983,350.600,314.800,338.280,256.290,510.670,401.710,315.160,656.320,537.790,542.550,401.750,467.570,430.350,304.800,491.480,287.030,534.850,372.480,513.700,364.100,475.680,350.750,402.140,280.950,319.790,297.160,286.120,252.400,298.550,185.460,156.850,299.100,354.630,307.790,221.080,183.750,156.620,245.680,296.380,303.310,309.060,222.670,305.210,352.460,305.220,295.030
241.040,239.940,191.320,144.830,191.560,23.601,190.420,149.260,184.170,143.820,436.200,523.270,695.430,394.100,176.090,616.650,633.430,276.060,343.010,366.480,182.110,209.620,442.540,413.100,520.420,448.100,317.120,442.980,456.320,275.920,234.180,427.110,351.100,307.460,414.390,468.460,418.860,240.880,281.960,422.820,352.410,416.270,427.810,463.890,624.350,267.410,648.150,700.630,340.020,617.410,160.870,62.494,478.720,423.170,466.780,262.730,729.390,554.300,320.100,945.880,818.110,820.110,393.210,745.460,423.900,505.560,766.730,470.680,808.260,371.850,795.060,492.460,747.810,350.660,636.760,298.780,510.530,482.920,468.380,428.980,502.370,309.660,264.660,517.790,642.930,547.900,397.020,321.400,272.390,415.420,478.680,500.660,518.660,405.400,543.980,622.600,546.370,531.930
176.840,175.880,149.140,114.930,149.530,17.651,139.980,115.090,139.050,143.270,685.690,750.590,756.220,436.950,191.160,882.180,693.960,278.410,353.900,402.740,200.890,216.160,664.060,665.100,792.600,692.730,473.630,650.160,688.260,216.220,185.540,646.560,534.750,494.480,682.850,767.460,679.800,187.800,220.380,690.330,581.860,682.040,662.270,733.890,1017.800,286.370,1067.200,1085.000,362.940,1009.800,155.940,64.746,814.540,704.490,782.220,280.860,1226.600,937.990,356.390,1613.700,1352.800,1345.200,426.700,1260.400,468.900,868.970,1306.100,810.000,1349.400,406.840,1356.700,801.490,1273.600,380.680,1104.100,297.990,899.950,866.600,801.330,742.190,881.220,231.840,200.680,921.310,1153.400,989.610,722.780,240.360,206.680,738.380,855.300,905.410,916.670,732.860,985.110,1105.500,982.730,935.400
149.980,149.040,132.580,102.540,133.340,15.551,119.020,101.740,119.500,138.760,628.440,716.860,750.350,419.700,186.420,846.500,683.370,274.160,342.560,388.680,196.370,205.450,611.160,638.070,732.600,634.340,452.170,593.870,646.230,195.240,168.760,625.480,512.860,463.570,646.830,736.400,672.870,171.760,197.810,682.940,556.660,659.410,627.690,683.970,934.600,281.950,962.760,1014.400,358.060,912.640,151.390,62.713,786.070,693.950,778.150,277.340,1210.000,933.720,344.380,1582.200,1251.500,1249.900,425.320,1199.600,457.010,827.580,1255.800,770.500,1255.000,396.820,1272.100,836.060,1210.400,374.680,1056.900,284.180,898.850,852.230,776.650,724.950,845.540,194.440,168.240,910.870,1116.100,1001.600,721.880,206.530,174.960,731.650,850.460,901.180,956.260,729.240,1001.700,1141.800,992.260,987.240
