" -F1180,S919+F4492,S4493"," -F1180,S919+F4494,S4495"," -F1180,S919+F4520,S4521"," -F1180,S919+F1094,S1093"," -F1180,S919+F4464,S4465"," -F1180,S919+F1187,S926"," -F1180,S919+F1293,S1034"," -F1180,S919+F814,S1072"," -F1180,S919+F1012,S1013"," -F1176,S1177+F4513,S4514"," -F1176,S1177+F929,S930"," -F4615,S4616+F1149,S1150"," -F4615,S4616+F956,S957"," -F4477,S4478+F1205,S1206"," -F4477,S4478+F900,S901"," -F4613,S4614+F1147,S1148"," -F4613,S4614+F958,S959"," -F4501,S4502+F1174,S1175"," -F4501,S4502+F931,S932"," -F4479,S4480+F1203,S1204"," -F4479,S4480+F902,S903"," -F914,S915+F1193,S1194"," -F4574,S4575+F1103,S1104"," -F4410,S4411+F842,S843"," -F4577,S4578+F1111,S1112"," -F4572,S4573+F1108,S1109"," -F4523,S4524+F1099,S1100"," -F4579,S4580+F1115,S1116"," -F4581,S4582+F1128,S1129"," -F4526,S4527+F1121,S1122"," -F4516,S4517+F1119,S1120"," -F4583,S4584+F1135,S1136"," -F4568,S4569+F1132,S1133"," -F4461,S4462+F839,S840"," -F4412,S4413+F847,S848"," -F4407,S4408+F851,S852"," -F4405,S4406+F854,S855"," -F4468,S4469+F860,S861"," -F4458,S4459+F862,S863"," -F4403,S4404+F868,S869"," -F4416,S4417+F871,S872"," -F4401,S4402+F875,S876"," -F4585,S4586+F1140,S1141"," -F4587,S4588+F1144,S1145"," -F4530,S4531+F1155,S1156"," -F4564,S4565+F1157,S1158"," -F4510,S4511+F1159,S1160"," -F4562,S4563+F1168,S1169"," -F4533,S4534+F1166,S1167"," -F4508,S4509+F1164,S1165"," -F4471,S4472+F912,S913"," -F4473,S4474+F892,S893"," -F4454,S4455+F894,S895"," -F4399,S4400+F880,S881"," -F4397,S4398+F883,S884"," -F4475,S4476+F896,S897"," -F4451,S4452+F908,S909"," -F4420,S4421+F906,S907"," -F4422,S4423+F910,S911"," -F4369,S4370+F1172,S1173"," -F4560,S4561+F937,S938"," -F4535,S4536+F939,S940"," -F4506,S4507+F941,S942"," -F4558,S4559+F948,S949"," -F4504,S4505+F946,S947"," -F4592,S4593+F1222,S1223"," -F4538,S4539+F950,S951"," -F4594,S4595+F1225,S1226"," -F4449,S4450+F1197,S1198"," -F4481,S4482+F1209,S1210"," -F4424,S4425+F1195,S1196"," -F4371,S4372+F933,S934"," -F4426,S4427+F1199,S1200"," -F4483,S4484+F1213,S1214"," -F4446,S4447+F1211,S1212"," -F4485,S4486+F1191,S1192"," -F4392,S4393+F961,S962"," -F4390,S4391+F965,S966"," -F4596,S4597+F1230,S1231"," -F4554,S4555+F1234,S1235"," -F4598,S4599+F1237,S1238"," -F4542,S4543+F1243,S1244"," -F4498,S4499+F1245,S1246"," -F4600,S4601+F1251,S1252"," -F4602,S4603+F1254,S1255"," -F4550,S4551+F1258,S1259"," -F4545,S4546+F1266,S1267"," -F4442,S4443+F984,S985"," -F4488,S4489+F986,S987"," -F4430,S4431+F973,S974"," -F4388,S4389+F970,S971"," -F4386,S4387+F977,S978"," -F4384,S4385+F990,S991"," -F4439,S4440+F1006,S1007"," -F4434,S4435+F997,S998"," -F4382,S4383+F994,S995"," -F4548,S4549+F1263,S1264"," -F4436,S4437+F1002,S1003"
134.910,135.270,129.540,99.525,128.860,14.793,108.100,98.691,110.770,141.750,592.970,657.720,742.800,411.400,186.210,782.750,673.670,280.920,346.880,384.210,194.920,206.710,561.880,604.050,673.990,577.280,408.370,557.880,586.990,189.740,165.280,551.230,464.030,442.130,612.540,710.330,634.110,164.360,189.760,645.610,518.260,627.590,558.870,618.050,840.110,275.780,914.270,945.380,356.790,874.310,150.390,61.568,743.960,649.480,723.230,272.600,1147.900,857.720,338.510,1487.000,1183.500,1186.200,424.510,1081.400,452.280,734.170,1101.900,677.080,1160.600,392.280,1184.500,770.660,1116.600,374.330,935.230,287.930,816.020,756.920,672.710,595.640,708.790,180.320,158.860,746.740,921.980,822.940,581.400,185.810,161.000,627.430,755.590,787.340,825.960,625.550,865.690,1004.900,817.250,834.570
128.990,128.970,123.020,94.550,122.430,13.956,102.770,93.687,105.340,138.510,543.230,628.130,744.690,423.200,190.280,750.440,681.750,276.700,343.370,393.620,200.370,204.340,557.070,542.250,645.390,564.630,397.650,540.860,565.790,181.590,158.460,532.070,440.600,395.010,549.040,612.260,542.120,157.870,180.520,548.650,460.590,543.960,539.850,593.750,797.430,282.580,835.220,854.600,364.840,798.740,147.170,61.946,630.050,563.940,617.550,271.950,976.110,740.580,332.720,1266.800,1062.500,1066.700,429.540,968.530,460.380,653.920,994.250,605.990,1054.000,398.080,1069.000,669.060,990.950,377.100,841.270,283.980,722.830,671.770,587.340,538.030,642.980,174.090,151.900,662.170,814.770,709.740,496.060,176.070,153.590,555.490,653.990,662.830,700.720,545.310,741.080,856.050,695.380,713.720
165.670,165.860,166.860,123.600,165.310,17.975,132.770,126.370,133.080,155.250,290.490,359.190,852.190,477.480,213.330,420.450,774.680,316.680,389.530,445.930,223.790,218.800,299.450,294.150,341.320,291.610,210.520,295.200,300.370,248.730,211.850,282.480,226.020,209.070,283.240,326.770,295.720,202.780,236.750,293.680,234.910,286.200,277.490,295.590,395.170,313.700,401.810,443.270,405.680,387.140,166.360,64.650,313.420,285.070,299.030,305.050,457.810,361.050,386.350,585.150,498.120,499.690,489.070,425.490,518.570,286.330,447.270,270.690,488.710,452.580,465.070,344.750,421.060,413.550,359.110,313.290,284.020,267.750,272.110,233.770,286.420,225.750,192.910,286.580,330.510,282.000,203.720,218.800,184.280,221.840,270.990,277.120,280.060,196.050,268.820,317.790,288.640,267.670
161.750,161.060,160.480,119.100,159.480,17.735,129.250,121.950,129.770,147.840,291.710,360.770,891.660,501.220,216.610,423.170,819.150,300.070,375.510,467.460,231.640,203.500,308.290,303.140,354.260,304.300,218.330,302.750,305.790,233.860,201.940,287.770,231.820,216.990,292.960,335.290,301.780,204.260,238.130,298.370,240.880,289.560,283.210,303.470,404.600,316.040,411.990,447.160,423.210,393.120,155.840,60.151,319.000,287.320,308.180,309.260,471.840,369.540,389.100,597.870,507.630,508.500,509.790,435.840,550.790,291.860,455.280,275.110,497.180,475.870,477.230,343.120,433.100,430.380,368.890,290.490,296.700,280.430,275.980,238.300,290.220,214.820,181.460,290.590,336.750,289.690,207.400,216.120,183.710,228.950,277.790,283.200,287.340,206.240,281.170,327.040,293.920,279.500
152.610,152.170,148.220,110.760,148.020,16.508,121.940,112.690,121.930,138.350,283.920,346.840,781.490,438.780,192.240,401.170,712.780,283.700,351.990,410.130,205.340,193.270,295.700,307.020,336.260,291.000,206.870,288.900,294.260,212.270,182.370,276.150,225.210,221.110,297.110,342.780,309.880,187.020,219.940,309.220,245.340,295.300,267.770,290.330,383.350,285.160,412.660,430.990,371.220,377.330,148.150,58.185,323.900,291.170,311.280,282.550,479.730,379.700,355.580,601.110,490.450,496.730,447.360,420.520,478.590,275.190,444.990,259.740,491.090,417.950,479.060,344.700,433.710,378.960,364.820,277.340,298.180,280.400,257.260,225.070,272.600,199.280,169.860,274.450,321.360,274.890,194.390,200.410,170.290,227.670,276.870,283.910,288.650,204.290,282.950,327.930,276.710,275.840
145.510,145.870,140.860,105.720,139.520,15.801,116.400,106.910,116.690,136.070,282.500,354.960,769.000,423.800,189.920,409.230,702.920,279.900,341.910,395.940,202.620,191.190,306.240,301.690,350.600,301.740,215.290,297.750,303.720,205.050,175.570,284.380,232.170,216.380,294.490,337.810,305.540,178.510,205.540,303.740,242.540,292.160,276.410,298.150,397.180,283.010,413.220,441.170,367.210,387.360,145.640,56.898,320.350,287.780,309.290,273.490,472.360,369.530,339.120,600.490,501.390,501.460,436.850,428.710,464.540,282.530,448.860,267.990,492.370,402.360,476.650,340.150,429.000,368.570,362.120,273.470,294.240,276.260,266.730,232.790,278.040,191.420,164.140,280.300,326.760,280.890,197.540,190.170,163.700,226.300,273.870,280.200,284.500,199.360,278.110,324.240,281.320,271.580
146.650,146.620,141.880,106.360,141.310,16.047,117.070,107.900,117.750,136.530,285.740,348.850,736.820,405.230,181.710,406.940,670.620,272.860,336.910,377.790,191.520,192.380,299.730,298.190,341.010,293.130,209.060,292.060,301.310,206.140,177.560,280.270,227.250,214.000,291.970,335.550,303.320,174.790,207.210,302.140,242.010,289.710,275.250,295.560,395.810,271.330,413.760,440.000,351.440,383.610,146.180,56.634,318.110,285.020,307.040,264.620,468.340,366.650,328.510,593.000,497.460,500.000,419.850,425.780,441.680,282.020,450.640,266.130,491.530,386.980,477.150,337.950,431.030,353.550,367.340,275.210,295.780,275.820,268.870,230.670,278.490,191.460,164.070,278.230,326.510,280.650,198.230,191.040,163.360,226.500,275.010,281.670,284.740,202.850,278.810,324.280,280.400,273.070
144.300,143.950,140.230,105.600,140.060,15.850,115.040,106.960,115.480,135.300,279.130,349.850,747.960,405.230,176.150,409.070,680.870,274.900,335.060,379.560,185.650,190.130,304.100,295.690,346.520,299.840,214.130,295.600,300.100,199.680,172.090,282.530,228.690,213.480,284.700,327.130,296.000,175.010,202.210,295.780,237.800,282.920,276.500,295.740,393.030,278.450,403.900,439.250,361.270,380.020,144.400,57.517,309.020,278.900,299.700,257.710,452.750,355.510,320.650,575.180,488.260,488.480,423.820,418.030,448.310,279.260,438.140,262.510,479.870,386.790,460.380,329.240,416.080,355.210,351.170,272.420,281.720,266.820,265.120,231.670,279.320,185.100,158.140,279.730,326.820,279.640,200.380,188.440,162.040,217.240,263.260,268.120,273.060,192.340,265.410,311.230,280.630,261.930
178.280,178.050,179.140,132.090,177.640,19.637,143.320,135.520,142.870,158.710,332.920,405.380,758.120,424.750,189.500,470.260,687.130,309.190,377.480,398.130,201.440,209.340,356.810,353.490,409.830,355.060,251.820,347.800,354.730,271.580,229.490,332.740,269.480,256.730,346.780,395.800,355.730,236.240,273.260,355.670,285.960,342.560,325.860,351.240,469.350,281.980,489.400,513.920,366.170,456.440,175.540,63.140,378.980,340.370,367.960,280.120,550.740,431.620,344.080,710.650,593.260,596.250,433.150,517.030,463.820,341.840,538.750,320.960,581.300,403.250,559.790,391.840,510.790,379.040,437.300,316.130,351.740,331.140,322.470,282.930,337.420,244.900,206.720,338.100,399.670,344.640,246.760,244.520,210.940,273.340,324.620,331.110,335.320,247.760,338.490,386.190,344.310,329.700
155.660,155.580,152.300,112.850,151.460,16.954,124.620,115.200,125.370,152.060,322.650,400.010,795.540,452.530,195.270,465.090,724.940,290.450,365.190,421.900,209.120,198.730,344.550,335.670,399.980,344.810,243.680,338.780,345.260,220.690,189.370,323.760,262.030,243.780,329.960,377.870,342.870,198.140,230.310,339.240,276.410,327.290,318.810,347.240,465.320,285.200,474.700,511.620,373.130,451.490,164.080,58.574,367.910,329.660,353.840,283.840,534.330,422.640,355.310,692.220,579.790,581.000,458.810,500.970,495.230,334.100,521.800,315.920,568.860,428.120,545.430,380.200,498.950,398.480,424.150,298.710,333.920,310.880,315.510,276.450,329.150,208.620,176.820,331.130,388.820,334.030,235.260,214.030,181.130,257.300,307.930,314.600,322.340,231.200,321.260,370.760,330.020,307.850
145.370,145.580,143.600,107.720,143.340,15.954,116.350,109.150,117.160,143.830,314.590,373.250,708.830,399.590,175.650,430.540,644.500,276.820,344.050,373.510,184.750,190.660,325.040,337.960,373.720,323.990,233.610,318.150,327.060,199.620,172.030,305.970,248.320,246.180,333.520,378.270,338.590,175.790,207.710,338.160,272.860,329.320,303.870,328.470,438.730,261.910,469.680,478.130,334.680,430.550,157.590,57.877,366.810,328.640,351.870,261.830,530.350,413.990,326.210,683.540,555.810,565.390,403.210,483.200,435.060,313.920,508.710,296.780,556.000,379.390,542.740,373.500,496.160,356.460,420.140,285.570,337.080,312.410,295.370,259.230,305.920,184.660,158.350,303.210,360.120,311.720,224.030,190.530,162.520,259.720,310.530,314.500,320.440,230.460,316.130,365.650,310.610,308.320
136.540,136.780,133.010,100.090,132.000,14.775,108.850,100.740,110.060,137.970,296.770,369.750,699.920,386.940,176.580,421.760,636.410,270.240,332.680,362.260,185.190,191.320,322.820,317.570,365.020,315.810,225.330,310.310,317.590,193.890,168.780,297.650,241.270,227.250,314.250,362.880,323.170,169.930,194.350,321.400,258.090,308.670,293.440,315.370,421.470,259.330,433.810,468.960,335.150,411.860,150.510,58.666,342.220,306.490,326.460,255.530,502.380,393.660,315.040,638.030,527.100,526.970,398.930,452.260,427.540,297.450,473.560,282.190,515.000,370.020,499.460,357.010,455.330,347.020,386.480,280.130,313.740,293.820,283.110,246.780,295.690,179.960,153.690,295.880,346.410,298.500,211.480,183.100,157.390,241.500,291.020,297.230,299.560,215.150,292.300,341.580,297.370,287.870
136.450,136.600,133.040,100.940,132.290,14.705,108.630,100.940,110.150,136.620,296.120,375.460,681.660,374.640,170.950,431.600,621.390,266.780,328.650,351.340,179.040,194.810,324.800,325.060,370.600,320.550,228.110,310.890,323.420,195.240,169.930,302.570,243.900,231.520,313.400,363.190,327.950,166.200,192.200,328.340,259.900,314.050,296.570,316.770,424.480,256.460,440.240,474.260,329.840,411.250,148.780,58.737,346.110,311.290,332.480,250.980,504.410,399.180,308.660,641.110,525.030,525.940,387.430,461.290,413.530,299.480,476.390,282.790,518.350,360.000,504.540,361.140,459.810,340.130,385.870,279.190,315.650,297.520,282.170,246.350,291.580,179.520,154.690,291.400,344.110,299.400,215.320,180.980,154.660,242.000,293.480,298.860,302.320,215.160,298.310,347.040,300.210,288.640
133.580,133.530,128.160,97.742,127.840,14.314,105.960,97.143,107.720,136.480,295.840,370.210,693.450,381.800,168.050,429.020,632.050,269.210,330.000,358.160,176.560,193.400,319.120,309.390,367.030,316.160,227.250,311.950,317.250,181.960,157.870,298.830,241.820,222.820,303.300,346.100,310.950,162.880,187.220,314.170,252.440,302.430,293.430,314.870,420.090,261.680,438.270,466.790,336.160,409.790,149.400,58.435,332.170,300.620,323.940,246.190,491.800,387.910,302.180,630.130,519.730,521.920,393.510,448.510,420.800,300.120,470.160,280.500,510.900,365.600,495.580,344.420,451.640,343.350,379.830,281.130,304.150,284.980,283.790,247.290,298.080,172.880,147.490,294.900,344.030,297.460,212.290,181.290,155.640,234.660,285.040,290.980,295.910,208.340,285.630,336.660,296.790,280.590
216.420,215.460,172.330,130.970,172.790,21.054,170.290,133.160,166.160,147.900,526.410,640.390,717.630,401.600,182.190,763.000,649.760,283.210,354.470,374.180,190.280,218.340,553.320,506.850,651.410,565.040,392.580,550.760,578.380,261.960,223.150,540.450,439.760,371.950,507.850,564.320,503.150,224.230,267.470,509.150,425.000,496.060,543.140,593.370,796.760,269.220,821.880,888.620,342.550,794.370,163.200,64.916,578.710,509.620,563.460,274.010,879.210,670.650,343.380,1161.500,1027.000,1008.100,404.440,940.790,432.700,665.100,949.020,622.180,972.930,378.280,957.500,579.730,883.890,360.660,768.160,307.950,613.900,570.840,622.940,549.660,681.880,285.480,246.330,690.720,844.220,727.650,510.810,293.460,256.560,480.720,565.120,573.660,599.900,474.230,646.520,721.680,709.550,619.310
160.880,160.290,141.060,108.850,141.430,16.437,127.390,108.250,127.270,141.580,699.300,808.220,782.950,446.040,198.620,967.380,715.980,286.800,358.390,416.110,210.900,210.140,701.380,643.850,843.640,730.140,508.990,711.270,751.710,212.390,182.120,721.750,584.390,487.040,680.240,748.470,674.750,182.700,213.390,684.290,611.640,683.430,727.410,792.670,1077.700,282.710,1120.000,1170.700,368.460,1046.400,153.600,63.541,800.960,711.090,801.640,293.110,1258.500,924.740,366.520,1651.100,1422.100,1389.200,451.470,1311.900,488.060,946.970,1346.400,894.460,1368.400,421.010,1344.700,822.440,1268.800,395.820,1118.600,291.530,884.380,815.370,883.220,811.310,981.720,216.040,185.800,987.820,1255.800,1081.800,770.580,217.870,186.110,699.140,834.370,852.560,892.610,720.910,962.980,1085.600,1076.300,948.390
