" -F1180,S919+F4492,S4493"," -F1180,S919+F4494,S4495"," -F1180,S919+F4520,S4521"," -F1180,S919+F1094,S1093"," -F1180,S919+F4464,S4465"," -F1180,S919+F1187,S926"," -F1180,S919+F1293,S1034"," -F1180,S919+F814,S1072"," -F1180,S919+F1012,S1013"," -F1176,S1177+F4513,S4514"," -F1176,S1177+F929,S930"," -F4615,S4616+F1149,S1150"," -F4615,S4616+F956,S957"," -F4477,S4478+F1205,S1206"," -F4477,S4478+F900,S901"," -F4613,S4614+F1147,S1148"," -F4613,S4614+F958,S959"," -F4501,S4502+F1174,S1175"," -F4501,S4502+F931,S932"," -F4479,S4480+F1203,S1204"," -F4479,S4480+F902,S903"," -F914,S915+F1193,S1194"," -F4574,S4575+F1103,S1104"," -F4410,S4411+F842,S843"," -F4577,S4578+F1111,S1112"," -F4572,S4573+F1108,S1109"," -F4523,S4524+F1099,S1100"," -F4579,S4580+F1115,S1116"," -F4581,S4582+F1128,S1129"," -F4526,S4527+F1121,S1122"," -F4516,S4517+F1119,S1120"," -F4583,S4584+F1135,S1136"," -F4568,S4569+F1132,S1133"," -F4461,S4462+F839,S840"," -F4412,S4413+F847,S848"," -F4407,S4408+F851,S852"," -F4405,S4406+F854,S855"," -F4468,S4469+F860,S861"," -F4458,S4459+F862,S863"," -F4403,S4404+F868,S869"," -F4416,S4417+F871,S872"," -F4401,S4402+F875,S876"," -F4585,S4586+F1140,S1141"," -F4587,S4588+F1144,S1145"," -F4530,S4531+F1155,S1156"," -F4564,S4565+F1157,S1158"," -F4510,S4511+F1159,S1160"," -F4562,S4563+F1168,S1169"," -F4533,S4534+F1166,S1167"," -F4508,S4509+F1164,S1165"," -F4471,S4472+F912,S913"," -F4473,S4474+F892,S893"," -F4454,S4455+F894,S895"," -F4399,S4400+F880,S881"," -F4397,S4398+F883,S884"," -F4475,S4476+F896,S897"," -F4451,S4452+F908,S909"," -F4420,S4421+F906,S907"," -F4422,S4423+F910,S911"," -F4369,S4370+F1172,S1173"," -F4560,S4561+F937,S938"," -F4535,S4536+F939,S940"," -F4506,S4507+F941,S942"," -F4558,S4559+F948,S949"," -F4504,S4505+F946,S947"," -F4592,S4593+F1222,S1223"," -F4538,S4539+F950,S951"," -F4594,S4595+F1225,S1226"," -F4449,S4450+F1197,S1198"," -F4481,S4482+F1209,S1210"," -F4424,S4425+F1195,S1196"," -F4371,S4372+F933,S934"," -F4426,S4427+F1199,S1200"," -F4483,S4484+F1213,S1214"," -F4446,S4447+F1211,S1212"," -F4485,S4486+F1191,S1192"," -F4392,S4393+F961,S962"," -F4390,S4391+F965,S966"," -F4596,S4597+F1230,S1231"," -F4554,S4555+F1234,S1235"," -F4598,S4599+F1237,S1238"," -F4542,S4543+F1243,S1244"," -F4498,S4499+F1245,S1246"," -F4600,S4601+F1251,S1252"," -F4602,S4603+F1254,S1255"," -F4550,S4551+F1258,S1259"," -F4545,S4546+F1266,S1267"," -F4442,S4443+F984,S985"," -F4488,S4489+F986,S987"," -F4430,S4431+F973,S974"," -F4388,S4389+F970,S971"," -F4386,S4387+F977,S978"," -F4384,S4385+F990,S991"," -F4439,S4440+F1006,S1007"," -F4434,S4435+F997,S998"," -F4382,S4383+F994,S995"," -F4548,S4549+F1263,S1264"," -F4436,S4437+F1002,S1003"
116.260,115.630,102.760,82.605,102.960,12.032,90.262,77.378,95.948,160.800,294.940,384.790,859.550,470.600,212.860,437.100,782.800,325.610,403.820,441.450,225.800,254.850,300.590,292.540,347.080,290.150,204.910,302.380,306.160,151.960,133.320,286.540,231.670,207.480,281.940,328.120,302.920,133.120,148.470,301.930,234.320,288.980,283.420,298.870,396.060,318.210,402.480,456.970,408.620,383.550,174.770,74.283,324.360,281.500,298.790,305.310,475.700,373.440,371.630,587.560,494.180,502.230,475.080,418.640,513.530,282.740,449.490,270.650,489.360,447.680,468.220,366.500,419.630,423.300,357.580,344.200,290.850,280.960,285.330,232.080,290.940,154.410,138.920,295.070,337.100,289.130,207.310,150.670,130.260,225.280,282.360,291.840,297.040,209.890,278.380,336.170,297.140,278.270
112.590,112.160,99.997,80.729,99.983,11.457,87.245,74.964,92.714,161.010,299.080,399.400,848.350,465.670,208.510,449.580,777.200,325.870,403.760,437.740,222.330,252.380,309.960,298.020,352.070,299.740,209.540,312.650,311.600,147.010,129.500,291.610,237.870,210.750,289.360,334.110,308.940,130.210,143.590,308.640,243.870,294.930,287.630,308.340,408.240,313.050,414.820,471.400,405.960,397.070,172.600,74.212,329.720,288.480,306.360,303.220,483.350,379.760,372.630,599.340,509.980,516.140,472.270,438.700,509.300,299.040,462.460,285.130,502.270,447.050,479.290,369.640,430.400,423.920,365.850,341.090,301.170,285.340,290.160,239.370,301.190,149.400,135.390,303.880,346.770,300.400,210.440,145.890,125.830,230.570,288.760,297.450,299.610,212.290,286.230,346.970,304.430,284.180
113.410,112.780,101.300,80.167,101.380,11.719,88.092,76.122,92.257,150.690,304.190,382.740,848.950,464.620,203.170,440.420,776.980,291.860,379.460,436.680,218.320,224.660,316.260,313.730,359.160,312.870,221.120,306.180,313.380,146.480,127.400,294.620,240.540,224.320,309.840,357.780,321.010,127.140,143.960,319.980,251.010,303.360,284.580,307.250,417.820,301.310,440.200,472.450,392.160,403.810,162.840,63.249,339.710,297.260,321.820,297.460,512.080,393.940,376.830,636.540,521.310,525.770,469.730,446.460,515.160,299.180,468.530,280.740,525.060,450.070,502.980,369.580,456.790,422.770,383.380,317.650,315.420,298.370,272.160,238.610,296.370,145.570,129.700,297.930,340.220,297.370,210.440,145.710,125.740,242.090,297.120,310.550,313.920,225.680,310.930,367.080,302.590,301.800
112.290,112.100,100.570,79.090,100.480,11.787,87.735,75.847,90.578,142.140,285.180,361.140,779.210,430.280,187.270,412.540,709.880,287.610,363.510,402.760,202.830,212.640,303.070,300.270,341.990,299.660,209.400,295.370,301.860,141.100,123.070,277.580,228.150,217.600,299.260,340.730,307.360,123.400,140.450,309.720,248.020,293.410,275.340,298.010,400.300,279.900,420.020,448.170,361.690,388.380,151.640,59.610,328.400,290.710,310.470,276.510,493.220,378.610,349.160,609.010,498.480,500.610,433.130,430.200,469.700,287.380,450.710,266.740,497.900,409.520,479.700,352.470,438.210,388.820,366.150,297.410,302.480,284.770,266.600,230.650,285.520,141.430,127.460,282.320,329.320,293.010,205.210,141.950,121.440,230.960,281.440,291.710,295.620,214.200,291.900,340.650,292.750,285.780
113.140,112.910,101.350,79.826,101.010,11.803,88.374,76.847,90.937,135.100,277.350,349.840,752.140,409.390,176.590,399.770,686.890,275.230,347.670,382.800,188.970,200.850,291.720,287.560,332.880,290.410,204.710,288.990,295.170,146.900,125.860,271.630,224.150,207.210,287.930,330.010,294.590,124.340,142.170,295.980,237.010,281.110,266.270,291.700,389.820,270.490,405.240,436.070,352.360,381.860,144.640,58.828,314.960,278.130,298.910,260.620,468.400,362.570,328.290,588.570,488.570,491.200,416.910,414.310,445.770,277.810,431.970,260.630,477.000,389.800,459.010,335.620,416.260,371.300,349.420,282.300,286.940,270.170,259.580,224.750,275.900,146.380,129.560,280.270,324.580,289.840,199.660,145.540,123.980,219.600,269.210,275.150,279.920,200.420,278.840,322.890,286.020,270.590
113.630,113.610,102.320,80.119,102.000,12.090,88.704,77.438,91.109,136.700,276.220,343.370,761.760,418.640,181.740,399.960,693.360,279.930,351.390,389.310,194.890,197.550,288.170,299.080,329.340,289.630,203.080,288.670,293.190,145.750,124.550,274.020,217.760,212.740,287.940,331.020,301.020,126.160,144.490,300.010,243.200,287.650,269.300,287.690,385.940,273.200,403.450,433.700,354.790,375.700,146.240,55.461,319.780,282.750,302.850,265.830,474.470,363.940,336.800,593.990,485.210,484.740,423.020,414.120,455.600,280.270,432.100,259.940,474.830,396.330,464.230,343.200,418.490,375.880,347.930,280.200,292.830,277.490,259.930,220.630,275.810,145.780,127.140,282.000,323.550,277.840,192.600,144.550,126.040,221.220,271.730,281.370,284.760,204.610,281.790,327.420,285.420,274.250
112.810,112.520,101.020,78.859,100.600,11.786,88.035,76.401,89.844,134.900,268.200,334.110,742.460,403.180,176.960,385.670,670.730,271.550,342.520,382.200,191.240,192.840,276.640,274.500,316.020,276.540,194.860,273.500,279.200,142.550,123.640,264.370,212.930,195.670,268.960,304.060,276.460,124.190,140.960,275.330,222.170,263.910,257.550,281.520,368.780,265.020,381.820,414.660,344.560,362.000,145.810,54.373,298.890,260.940,282.330,260.680,443.970,339.390,330.790,554.840,467.770,466.940,411.580,398.210,446.100,268.400,410.660,250.530,455.180,386.930,432.900,316.850,392.700,367.430,331.390,277.520,273.130,257.560,248.950,213.930,266.400,139.520,123.940,266.010,305.160,268.040,186.770,142.770,124.050,209.160,257.470,265.290,270.960,194.610,269.160,308.760,272.120,258.170
111.640,111.540,100.150,77.954,99.616,11.877,87.342,75.681,89.486,134.220,273.370,334.130,732.060,396.990,173.860,389.610,664.140,277.030,345.240,375.130,186.910,192.100,278.680,273.890,322.180,277.940,199.040,274.290,277.390,143.360,125.350,264.120,210.160,194.010,270.470,304.480,280.410,123.770,139.760,284.290,226.350,269.040,259.750,280.270,372.350,263.120,387.870,415.200,340.780,364.040,144.400,53.743,302.490,274.280,291.040,258.660,449.760,347.570,327.980,565.070,476.070,474.050,406.900,403.500,441.340,273.440,423.760,254.510,464.500,383.350,449.440,321.200,405.300,363.740,347.580,279.130,284.280,265.920,254.930,219.240,265.340,141.250,123.630,273.750,313.840,273.940,194.350,142.280,122.890,213.620,264.650,270.800,275.990,197.770,280.050,320.610,281.320,269.390
111.820,111.840,100.130,78.016,99.918,11.778,87.123,75.405,89.739,135.560,279.260,348.970,749.900,408.700,177.400,406.810,684.040,277.440,346.150,379.980,191.520,197.210,284.940,299.710,329.250,286.400,205.050,287.670,291.060,144.540,124.450,274.470,216.100,210.990,287.980,329.540,300.990,124.480,141.850,304.150,241.100,289.780,271.410,289.950,387.580,266.420,397.550,434.400,349.120,378.310,146.780,55.274,323.660,291.370,311.290,257.790,481.810,375.180,328.450,596.250,493.400,490.500,413.100,420.750,446.690,287.180,438.610,268.550,483.370,388.140,471.940,343.280,424.670,368.770,358.470,279.260,300.290,282.520,268.440,230.730,281.820,144.430,125.720,291.650,341.440,293.620,207.960,143.010,123.560,227.250,278.660,287.810,294.120,206.530,292.550,341.850,301.290,281.540
110.950,110.690,99.769,78.440,99.600,11.447,86.677,75.473,89.668,138.100,284.500,354.120,743.310,406.360,177.660,408.060,680.400,276.050,346.850,381.490,190.660,202.680,294.220,289.710,338.140,290.120,209.770,287.830,294.210,145.270,127.850,274.070,221.860,208.500,289.390,329.810,296.060,124.350,139.460,301.120,237.610,284.240,273.760,290.530,392.540,273.090,407.610,434.510,351.660,385.150,147.360,59.420,318.980,284.700,305.510,263.940,471.270,370.630,328.450,595.100,501.300,502.320,414.040,426.680,445.270,283.860,451.390,263.860,492.920,389.260,477.490,337.990,432.060,370.590,367.240,284.360,298.110,281.390,267.650,232.270,277.700,145.500,126.980,285.300,331.300,293.330,206.280,142.630,121.060,227.700,279.870,284.690,291.330,206.760,289.800,335.670,292.960,281.000
111.710,111.270,100.790,79.507,100.710,11.717,87.214,76.076,90.128,140.690,289.600,358.610,789.310,427.740,185.230,414.640,716.310,284.060,359.850,401.540,198.780,214.320,298.770,294.360,337.120,291.290,210.630,288.730,296.120,142.410,127.050,274.430,221.150,211.240,289.550,331.400,299.750,126.940,142.410,307.520,240.550,288.920,271.880,287.390,393.840,279.030,410.730,442.100,361.700,384.580,152.290,59.146,320.600,287.900,309.120,275.460,483.690,377.410,345.350,601.540,503.280,502.540,435.260,427.760,471.320,287.320,453.140,265.670,499.550,410.970,481.940,347.930,436.430,389.460,371.830,297.680,302.070,283.280,268.010,232.900,281.010,143.170,126.610,286.440,332.540,298.270,209.260,141.830,120.470,232.650,281.920,293.210,298.810,212.100,298.850,346.080,298.510,290.250
112.390,111.520,102.260,81.305,102.520,11.913,87.330,77.068,91.860,148.760,305.410,379.380,824.990,448.870,194.520,439.380,753.060,291.420,376.140,422.120,210.380,228.840,309.740,301.400,351.980,304.010,220.010,300.190,308.760,146.000,130.320,290.830,230.180,216.600,297.880,341.930,310.550,128.780,144.180,321.260,244.300,297.080,284.040,300.890,411.030,295.130,427.080,461.960,383.450,395.690,163.460,62.776,335.390,290.660,316.380,291.420,498.960,387.600,367.120,608.580,509.350,511.020,454.780,436.890,500.300,298.310,459.420,278.280,507.760,438.510,493.240,358.130,445.440,412.860,376.460,320.600,307.010,296.260,271.400,238.270,289.950,144.300,127.160,301.680,344.360,300.840,214.240,142.720,123.600,241.950,296.280,311.600,316.490,222.650,314.800,370.140,309.950,308.550
112.330,111.960,102.740,82.725,102.680,11.887,87.369,77.178,93.300,160.570,300.720,394.960,853.270,468.490,209.890,445.660,779.410,326.590,404.150,440.980,221.300,257.620,305.690,294.130,346.820,292.780,210.540,309.340,307.370,151.550,136.550,287.900,230.130,208.200,284.470,327.030,305.390,135.890,148.750,312.300,242.770,295.340,284.440,297.960,403.370,313.210,403.080,458.140,402.680,389.760,172.290,75.694,328.250,292.360,309.930,300.330,476.310,381.590,365.620,589.170,507.570,508.820,476.200,429.440,516.880,297.440,456.950,281.940,495.000,451.040,475.980,365.510,425.800,424.700,363.760,344.500,299.780,285.750,289.200,238.970,295.660,152.200,135.970,304.610,348.080,299.640,215.430,146.910,126.090,229.950,290.840,298.620,300.960,210.600,286.990,346.670,310.020,286.880
114.750,114.680,100.410,81.614,100.490,11.740,89.264,76.062,95.107,155.020,289.750,377.840,805.540,440.660,196.840,430.000,735.270,313.310,388.760,414.470,209.470,258.120,274.500,264.080,313.820,263.700,187.220,280.460,277.090,148.670,134.850,267.850,211.470,184.850,254.870,296.440,276.890,135.140,150.630,279.420,222.510,270.280,264.560,276.260,375.980,296.050,379.320,438.330,383.520,368.310,166.900,75.731,305.950,263.050,285.650,288.370,453.560,360.810,349.090,559.370,483.030,494.010,448.190,413.490,488.140,281.940,441.600,274.880,472.480,424.800,455.560,354.400,410.490,403.910,350.410,340.400,282.580,272.850,277.140,228.600,287.040,156.640,138.930,294.360,338.110,288.800,207.150,151.830,130.120,222.020,284.000,286.000,293.090,200.810,274.660,330.700,298.910,276.870
113.340,113.090,99.273,79.474,99.381,11.750,88.055,75.439,92.401,141.360,291.190,358.730,799.070,434.350,187.270,421.380,730.230,279.610,363.630,411.110,199.020,225.640,278.760,270.340,319.770,274.260,195.880,275.660,276.000,141.560,128.740,269.840,211.170,191.900,265.230,306.830,283.530,128.620,146.150,286.500,226.630,273.360,263.000,277.320,382.080,282.580,396.460,437.540,367.520,373.940,156.460,62.621,313.560,269.640,293.090,278.290,468.560,367.900,350.180,576.170,490.500,500.410,442.980,419.340,485.410,282.090,444.050,272.570,488.290,424.800,470.240,344.220,423.780,401.540,360.220,308.430,290.470,279.520,264.330,228.660,279.000,148.130,129.610,288.810,333.980,286.670,206.750,147.170,126.340,228.810,284.340,293.860,297.300,213.920,298.350,351.510,297.050,294.890
111.470,111.200,97.348,77.751,97.616,11.561,86.741,74.230,90.189,136.960,277.580,344.330,763.280,416.430,181.380,400.780,695.400,274.300,349.230,391.140,194.600,212.360,281.710,267.620,307.980,264.690,190.730,267.300,270.660,137.720,124.300,260.090,206.960,190.020,263.640,305.520,276.140,124.340,141.730,279.810,225.980,269.060,256.380,272.220,375.630,271.230,392.280,424.700,351.760,370.600,148.810,58.579,307.470,266.240,290.800,268.620,459.190,360.690,335.990,576.010,483.150,491.600,422.410,413.070,459.600,277.790,439.540,264.500,475.510,402.070,461.070,335.460,417.560,380.340,357.530,292.160,289.050,272.700,262.630,226.480,276.300,145.110,128.010,278.130,328.930,289.440,205.210,143.840,121.970,221.240,277.240,284.980,288.660,205.890,286.680,331.670,291.390,283.080
109.020,109.120,94.423,75.825,94.282,11.368,85.102,72.036,87.682,136.860,277.660,340.340,737.240,405.060,173.670,397.050,672.140,271.680,342.090,378.220,186.130,199.330,272.650,266.860,311.800,268.570,194.740,267.070,273.790,136.130,122.160,258.720,207.320,191.670,266.270,307.120,277.100,119.480,135.790,280.870,227.540,269.160,259.040,275.470,376.610,264.410,394.610,425.450,343.100,376.320,146.220,57.608,307.530,268.100,294.820,257.380,461.390,360.710,322.730,583.530,487.940,497.280,409.350,423.920,442.810,280.020,445.510,266.990,479.690,385.360,463.810,330.680,422.510,367.080,359.800,280.960,291.840,277.450,264.000,229.050,276.750,143.740,125.300,283.770,327.570,289.380,204.300,141.530,118.880,222.540,279.430,281.980,284.980,204.100,284.500,330.960,288.800,279.950
