" -F1882,S1621+F4756,S4757"," -F1882,S1621+F4758,S4759"," -F1882,S1621+F4784,S4785"," -F1882,S1621+F1796,S1795"," -F1882,S1621+F4728,S4729"," -F1882,S1621+F1889,S1628"," -F1882,S1621+F1995,S1736"," -F1882,S1621+F1516,S1774"," -F1882,S1621+F1714,S1715"," -F1878,S1879+F4777,S4778"," -F1878,S1879+F1631,S1632"," -F4879,S4880+F1851,S1852"," -F4879,S4880+F1658,S1659"," -F4741,S4742+F1907,S1908"," -F4741,S4742+F1602,S1603"," -F4877,S4878+F1849,S1850"," -F4877,S4878+F1660,S1661"," -F4765,S4766+F1876,S1877"," -F4765,S4766+F1633,S1634"," -F4743,S4744+F1905,S1906"," -F4743,S4744+F1604,S1605"," -F1616,S1617+F1895,S1896"," -F4838,S4839+F1805,S1806"," -F4674,S4675+F1544,S1545"," -F4841,S4842+F1813,S1814"," -F4836,S4837+F1810,S1811"," -F4787,S4788+F1801,S1802"," -F4843,S4844+F1817,S1818"," -F4845,S4846+F1830,S1831"," -F4790,S4791+F1823,S1824"," -F4780,S4781+F1821,S1822"," -F4847,S4848+F1837,S1838"," -F4832,S4833+F1834,S1835"," -F4725,S4726+F1541,S1542"," -F4676,S4677+F1549,S1550"," -F4671,S4672+F1553,S1554"," -F4669,S4670+F1556,S1557"," -F4732,S4733+F1562,S1563"," -F4722,S4723+F1564,S1565"," -F4667,S4668+F1570,S1571"," -F4680,S4681+F1573,S1574"," -F4665,S4666+F1577,S1578"," -F4849,S4850+F1842,S1843"," -F4851,S4852+F1846,S1847"," -F4794,S4795+F1857,S1858"," -F4828,S4829+F1859,S1860"," -F4774,S4775+F1861,S1862"," -F4826,S4827+F1870,S1871"," -F4797,S4798+F1868,S1869"," -F4772,S4773+F1866,S1867"," -F4735,S4736+F1614,S1615"," -F4737,S4738+F1594,S1595"," -F4718,S4719+F1596,S1597"," -F4663,S4664+F1582,S1583"," -F4661,S4662+F1585,S1586"," -F4739,S4740+F1598,S1599"," -F4715,S4716+F1610,S1611"," -F4684,S4685+F1608,S1609"," -F4686,S4687+F1612,S1613"," -F4633,S4634+F1874,S1875"," -F4824,S4825+F1639,S1640"," -F4799,S4800+F1641,S1642"," -F4770,S4771+F1643,S1644"," -F4822,S4823+F1650,S1651"," -F4768,S4769+F1648,S1649"," -F4856,S4857+F1924,S1925"," -F4802,S4803+F1652,S1653"," -F4858,S4859+F1927,S1928"," -F4713,S4714+F1899,S1900"," -F4745,S4746+F1911,S1912"," -F4688,S4689+F1897,S1898"," -F4635,S4636+F1635,S1636"," -F4690,S4691+F1901,S1902"," -F4747,S4748+F1915,S1916"," -F4710,S4711+F1913,S1914"," -F4749,S4750+F1893,S1894"," -F4656,S4657+F1663,S1664"," -F4654,S4655+F1667,S1668"," -F4860,S4861+F1932,S1933"," -F4818,S4819+F1936,S1937"," -F4862,S4863+F1939,S1940"," -F4806,S4807+F1945,S1946"," -F4762,S4763+F1947,S1948"," -F4864,S4865+F1953,S1954"," -F4866,S4867+F1956,S1957"," -F4814,S4815+F1960,S1961"," -F4809,S4810+F1968,S1969"," -F4706,S4707+F1686,S1687"," -F4752,S4753+F1688,S1689"," -F4694,S4695+F1675,S1676"," -F4652,S4653+F1672,S1673"," -F4650,S4651+F1679,S1680"," -F4648,S4649+F1692,S1693"," -F4703,S4704+F1708,S1709"," -F4698,S4699+F1699,S1700"," -F4646,S4647+F1696,S1697"," -F4812,S4813+F1965,S1966"," -F4700,S4701+F1704,S1705"
116.590,115.420,106.870,84.918,107.510,12.228,90.931,80.556,95.455,154.990,282.220,367.120,810.270,456.110,204.910,422.380,734.970,311.680,394.160,425.040,218.550,244.510,296.010,289.820,343.230,289.380,203.540,287.300,297.620,153.670,135.780,281.890,226.400,212.400,273.740,323.820,291.260,141.720,162.030,288.300,229.290,278.250,274.080,293.850,390.770,297.910,391.750,440.440,384.740,371.500,169.370,71.474,309.320,268.260,284.220,303.390,444.850,355.710,373.810,552.430,465.780,472.410,447.190,398.400,489.440,269.590,420.320,252.200,459.800,429.540,434.320,340.020,393.260,404.930,334.010,333.880,265.620,254.480,260.880,222.270,268.120,150.060,131.440,270.450,299.260,255.950,185.370,151.060,130.900,208.650,257.060,262.220,263.030,180.990,250.630,292.050,275.110,252.140
115.810,114.770,106.170,83.317,106.270,12.165,90.527,80.155,94.059,147.480,273.670,339.540,805.500,448.300,193.830,394.760,731.850,296.810,373.170,415.920,209.130,219.920,285.920,283.910,326.540,277.870,198.110,276.500,283.170,150.040,129.170,262.750,212.430,205.380,262.530,321.800,283.620,134.270,151.890,282.980,222.730,268.740,255.650,273.720,372.270,294.000,382.540,416.180,375.940,352.560,155.480,61.565,300.130,263.950,280.470,287.000,444.070,349.260,357.630,543.440,450.970,457.560,444.520,382.580,480.870,254.160,405.070,236.650,450.490,425.920,421.250,330.120,385.250,395.500,325.820,304.910,263.240,253.440,243.020,205.890,254.360,147.320,125.860,250.490,291.820,246.100,177.180,147.440,128.460,207.730,255.700,261.710,260.850,183.770,252.640,293.320,259.380,250.370
105.330,104.800,95.905,76.094,96.549,11.201,82.181,72.369,85.690,134.020,255.700,305.550,698.440,401.330,178.390,353.830,639.460,270.500,342.330,372.900,190.560,210.930,258.820,268.780,294.040,251.000,180.340,247.850,255.940,135.150,118.580,238.780,189.390,193.090,249.410,298.020,266.740,125.500,141.590,265.490,210.230,252.860,229.440,248.290,334.540,257.860,345.360,374.230,332.110,324.780,150.520,58.491,281.580,246.420,261.770,264.410,411.870,325.090,329.620,504.070,415.880,423.150,397.790,351.310,429.900,230.870,379.600,217.270,422.700,377.760,399.440,307.930,363.760,355.420,307.300,292.240,246.460,236.990,220.070,189.090,234.640,133.420,115.550,230.780,266.360,225.620,164.040,135.650,119.110,191.250,233.140,243.340,243.250,171.340,232.410,267.160,240.050,232.830
113.450,113.060,105.000,81.877,105.270,12.393,89.126,79.473,91.653,137.450,268.610,325.280,716.380,408.450,176.830,371.120,658.650,277.810,345.910,373.020,189.000,199.080,277.870,274.240,319.440,271.870,192.580,270.930,278.440,152.860,132.660,260.780,211.140,202.100,259.330,315.310,281.580,135.960,155.340,273.020,221.790,263.470,256.340,277.630,361.320,266.780,370.840,405.610,345.420,353.580,147.160,58.225,297.120,260.320,277.590,259.500,431.550,337.820,325.610,548.000,455.400,458.380,403.570,390.490,437.840,258.470,413.100,238.840,455.330,381.980,429.590,313.920,390.620,358.800,332.700,281.530,260.850,245.560,240.350,207.510,254.280,150.000,127.810,248.010,286.280,241.420,174.900,147.600,128.460,203.450,245.730,250.540,252.690,179.690,246.060,282.630,249.830,239.790
111.640,111.070,103.280,80.490,103.360,11.984,87.704,78.042,90.239,142.080,268.570,331.750,715.060,391.980,172.410,373.010,651.280,277.150,348.180,366.460,185.350,200.870,279.940,271.280,329.550,272.950,195.980,273.290,278.510,147.460,127.800,258.970,213.450,196.680,267.280,309.280,273.300,131.560,150.150,276.020,220.880,263.730,254.960,277.770,368.610,258.520,383.170,413.690,337.060,356.120,151.840,55.742,295.760,258.420,278.260,255.970,433.970,337.210,320.900,539.730,454.920,456.100,397.320,386.940,426.090,258.580,407.760,237.350,445.050,373.920,423.430,316.480,384.830,351.830,327.290,286.240,261.350,246.900,242.910,211.820,255.560,140.680,121.360,250.390,292.290,247.260,180.120,142.120,121.960,203.820,244.920,253.190,252.330,183.600,248.890,289.560,256.820,239.020
104.620,104.140,97.187,75.821,97.365,11.221,82.071,73.374,84.564,129.170,248.710,295.000,656.130,372.950,166.080,333.240,594.960,263.720,328.430,347.870,177.100,190.850,246.040,261.940,279.710,236.000,174.400,240.210,246.720,133.060,115.070,227.270,186.880,185.860,246.070,298.590,263.850,123.580,140.420,264.620,212.240,254.300,223.360,242.890,324.790,241.150,340.660,363.570,309.580,316.620,143.400,53.796,287.720,253.820,270.730,247.830,421.840,330.490,310.810,520.400,419.530,424.180,370.750,355.300,399.880,232.320,378.750,214.800,424.330,352.670,406.460,308.710,371.000,332.160,311.270,276.200,257.360,242.880,219.610,189.940,227.370,130.350,111.780,224.810,259.250,217.880,160.880,134.960,116.690,198.960,243.310,251.120,249.050,174.440,242.630,282.350,231.350,235.860
115.510,114.690,103.520,80.097,103.240,12.112,89.838,78.140,91.987,139.350,278.750,340.870,751.460,407.410,179.310,387.310,685.370,281.040,351.250,381.390,192.840,199.740,289.100,282.830,339.420,283.580,204.480,285.450,291.980,147.340,125.910,271.000,225.240,204.320,282.570,317.520,288.900,127.210,146.610,288.520,229.070,276.720,269.660,288.220,385.020,268.030,404.700,434.700,349.850,374.920,146.780,55.642,308.910,271.190,290.050,263.610,454.830,357.210,332.200,574.570,482.800,489.570,415.100,414.060,447.630,274.070,437.970,255.040,474.330,390.560,453.670,330.290,413.040,366.300,350.260,284.150,279.340,266.240,264.470,224.220,276.460,146.440,127.750,276.900,321.480,275.390,205.430,147.600,125.530,216.750,263.280,273.170,275.100,206.460,274.240,319.280,283.260,263.460
116.780,116.410,104.410,81.285,104.760,12.129,91.076,79.294,93.224,138.050,276.090,331.720,756.860,424.700,183.560,383.250,697.150,283.130,350.020,389.640,197.750,198.300,284.460,285.780,328.680,281.800,199.180,280.590,287.680,152.690,130.940,269.700,220.180,206.940,275.740,324.850,298.570,132.800,151.070,288.000,232.370,277.340,268.580,286.740,377.270,276.500,390.710,423.810,362.840,370.700,146.250,58.144,311.240,274.760,294.320,269.230,462.900,360.490,337.580,582.290,487.480,494.210,426.830,420.440,461.300,276.240,447.200,260.260,484.480,400.700,464.520,331.960,420.550,376.670,358.970,282.200,282.380,270.290,264.700,224.000,276.920,152.680,133.320,277.570,322.680,274.110,200.990,150.100,131.200,219.880,264.680,272.520,279.590,206.680,280.150,319.030,281.370,270.920
106.200,105.430,93.846,74.673,94.554,11.085,82.450,71.171,85.740,132.110,265.440,311.600,707.670,402.840,177.290,362.630,647.740,270.190,342.580,375.470,191.040,207.840,264.260,272.260,298.040,255.180,186.940,252.750,264.310,131.100,115.090,248.660,198.000,195.180,259.520,301.640,274.100,120.960,136.320,269.950,213.980,259.400,241.580,255.970,350.110,259.130,362.810,392.840,333.760,342.120,148.020,56.915,295.590,255.700,276.140,265.960,436.290,339.970,332.050,545.670,446.500,445.420,403.220,381.700,439.180,248.500,407.620,235.540,450.640,381.500,433.120,321.260,390.530,361.450,333.520,290.940,267.510,258.060,241.360,206.840,256.120,132.660,117.460,253.320,294.030,254.780,185.620,137.730,119.840,206.670,253.340,264.340,270.390,192.010,264.970,304.860,262.970,259.080
116.940,116.080,104.760,82.061,104.940,12.172,90.835,79.156,94.400,147.570,288.580,354.920,827.910,459.070,197.180,411.760,755.590,301.550,380.480,426.480,213.680,217.340,299.870,297.930,343.760,292.680,209.220,293.120,300.630,147.910,126.920,279.660,227.080,212.290,280.800,333.670,301.370,129.310,146.730,297.810,232.660,282.950,277.740,293.740,402.860,296.540,411.330,449.090,386.730,384.090,157.030,60.821,321.830,280.010,300.270,291.480,481.580,371.610,370.100,598.260,492.340,498.740,462.700,420.020,500.470,278.380,444.680,259.950,489.970,438.190,468.870,350.850,425.970,411.550,357.940,301.540,291.630,282.060,271.900,224.680,283.580,150.300,131.190,285.770,329.700,280.310,205.490,149.880,129.870,227.830,281.820,293.130,291.080,210.600,289.080,332.100,293.690,282.260
