" -F478,S217+F4228,S4229"," -F478,S217+F4230,S4231"," -F478,S217+F4256,S4257"," -F478,S217+F392,S391"," -F478,S217+F4200,S4201"," -F478,S217+F485,S224"," -F478,S217+F591,S332"," -F478,S217+F112,S370"," -F478,S217+F310,S311"," -F474,S475+F4249,S4250"," -F474,S475+F227,S228"," -F4351,S4352+F447,S448"," -F4351,S4352+F254,S255"," -F4213,S4214+F503,S504"," -F4213,S4214+F198,S199"," -F4349,S4350+F445,S446"," -F4349,S4350+F256,S257"," -F4237,S4238+F472,S473"," -F4237,S4238+F229,S230"," -F4215,S4216+F501,S502"," -F4215,S4216+F200,S201"," -F212,S213+F491,S492"," -F4310,S4311+F401,S402"," -F4146,S4147+F140,S141"," -F4313,S4314+F409,S410"," -F4308,S4309+F406,S407"," -F4259,S4260+F397,S398"," -F4315,S4316+F413,S414"," -F4317,S4318+F426,S427"," -F4262,S4263+F419,S420"," -F4252,S4253+F417,S418"," -F4319,S4320+F433,S434"," -F4304,S4305+F430,S431"," -F4197,S4198+F137,S138"," -F4148,S4149+F145,S146"," -F4143,S4144+F149,S150"," -F4141,S4142+F152,S153"," -F4204,S4205+F158,S159"," -F4194,S4195+F160,S161"," -F4139,S4140+F166,S167"," -F4152,S4153+F169,S170"," -F4137,S4138+F173,S174"," -F4321,S4322+F438,S439"," -F4323,S4324+F442,S443"," -F4266,S4267+F453,S454"," -F4300,S4301+F455,S456"," -F4246,S4247+F457,S458"," -F4298,S4299+F466,S467"," -F4269,S4270+F464,S465"," -F4244,S4245+F462,S463"," -F4207,S4208+F210,S211"," -F4209,S4210+F190,S191"," -F4190,S4191+F192,S193"," -F4135,S4136+F178,S179"," -F4133,S4134+F181,S182"," -F4211,S4212+F194,S195"," -F4187,S4188+F206,S207"," -F4156,S4157+F204,S205"," -F4158,S4159+F208,S209"," -F4105,S4106+F470,S471"," -F4296,S4297+F235,S236"," -F4271,S4272+F237,S238"," -F4242,S4243+F239,S240"," -F4294,S4295+F246,S247"," -F4240,S4241+F244,S245"," -F4328,S4329+F520,S521"," -F4274,S4275+F248,S249"," -F4330,S4331+F523,S524"," -F4185,S4186+F495,S496"," -F4217,S4218+F507,S508"," -F4160,S4161+F493,S494"," -F4107,S4108+F231,S232"," -F4162,S4163+F497,S498"," -F4219,S4220+F511,S512"," -F4182,S4183+F509,S510"," -F4221,S4222+F489,S490"," -F4128,S4129+F259,S260"," -F4126,S4127+F263,S264"," -F4332,S4333+F528,S529"," -F4290,S4291+F532,S533"," -F4334,S4335+F535,S536"," -F4278,S4279+F541,S542"," -F4234,S4235+F543,S544"," -F4336,S4337+F549,S550"," -F4338,S4339+F552,S553"," -F4286,S4287+F556,S557"," -F4281,S4282+F564,S565"," -F4178,S4179+F282,S283"," -F4224,S4225+F284,S285"," -F4166,S4167+F271,S272"," -F4124,S4125+F268,S269"," -F4122,S4123+F275,S276"," -F4120,S4121+F288,S289"," -F4175,S4176+F304,S305"," -F4170,S4171+F295,S296"," -F4118,S4119+F292,S293"," -F4284,S4285+F561,S562"," -F4172,S4173+F300,S301"
105.660,105.640,94.316,76.498,94.200,10.978,81.923,70.715,88.292,153.660,286.470,377.640,774.200,419.370,185.130,432.680,710.330,305.820,383.080,396.350,193.820,249.840,289.720,283.480,326.220,282.130,198.880,290.820,294.410,139.580,123.980,276.460,220.360,200.060,264.970,305.080,284.330,124.530,138.760,276.010,223.340,269.530,269.020,286.620,390.110,294.780,390.370,443.470,376.630,375.480,166.080,71.977,300.490,261.460,276.140,273.670,440.350,343.750,326.540,543.920,479.660,484.820,428.230,410.260,467.370,279.920,432.780,266.330,470.270,406.540,445.790,339.490,398.470,385.260,342.890,337.490,273.610,261.940,273.030,224.110,288.940,143.220,129.000,290.970,331.540,279.540,201.740,137.860,120.760,214.910,264.610,270.810,277.610,196.830,270.470,314.820,298.080,270.700
114.410,114.110,103.140,81.563,103.190,11.872,88.937,77.569,93.052,153.740,315.020,386.270,859.750,473.740,207.150,436.180,786.490,302.690,388.720,443.850,222.570,233.200,321.560,316.620,365.870,312.570,225.820,317.750,317.540,145.920,126.670,294.440,244.320,226.860,309.600,352.090,322.740,128.650,143.540,318.990,257.050,307.350,288.020,310.840,424.060,310.490,455.130,480.790,401.390,417.990,164.720,67.489,346.020,300.730,323.330,303.340,509.830,397.330,376.470,640.150,528.560,536.270,478.060,456.300,519.860,300.080,480.310,277.530,527.830,452.240,507.020,368.990,461.930,428.550,387.500,323.750,314.040,295.900,282.010,238.770,296.580,146.060,129.240,297.220,344.170,295.530,218.340,145.230,124.710,243.540,299.410,307.680,310.790,228.260,307.890,361.040,304.350,300.270
113.710,113.050,102.300,80.583,102.610,11.912,88.336,77.291,91.491,147.110,300.100,369.660,834.570,463.670,198.240,426.330,764.070,301.960,382.060,429.390,215.700,215.450,309.920,312.830,348.780,306.120,219.080,304.230,307.980,143.080,122.530,283.930,231.120,223.330,296.540,351.720,317.260,127.220,142.190,314.350,250.860,299.470,284.260,306.580,417.460,297.600,426.930,469.680,386.760,401.170,156.500,61.039,337.200,295.740,316.020,290.740,504.550,387.610,365.800,623.280,515.950,520.730,464.260,445.810,504.190,297.840,464.270,275.270,510.950,441.500,491.990,363.240,449.140,415.220,374.210,302.460,308.650,289.590,274.800,235.190,297.060,144.340,125.710,296.790,343.310,293.760,210.330,144.490,125.230,235.440,290.190,301.990,303.810,219.390,303.940,351.980,305.450,297.310
104.420,104.210,93.302,73.742,92.953,11.032,81.458,70.695,84.405,128.760,264.750,345.390,710.550,381.440,165.040,393.320,647.480,263.640,331.350,358.190,175.440,197.170,279.790,267.660,321.400,277.480,193.780,282.170,285.010,137.850,117.590,267.030,213.760,191.880,253.130,297.500,269.700,115.800,128.260,266.170,217.160,255.440,263.070,283.880,374.920,259.420,378.350,425.250,337.010,360.680,137.330,57.494,288.950,252.000,269.090,246.600,423.960,327.890,300.160,531.410,460.750,463.310,391.910,398.450,419.760,268.790,411.920,250.740,447.840,367.690,424.710,306.630,384.560,349.600,329.900,269.830,263.140,245.470,254.760,214.660,270.740,136.080,119.500,272.180,315.520,270.680,190.230,135.140,117.540,203.520,249.680,257.280,260.190,187.290,259.120,296.970,278.150,253.640
115.750,115.790,103.460,81.477,103.520,12.139,90.645,78.486,92.800,137.400,279.250,354.920,760.880,418.280,178.050,401.540,696.060,278.310,353.160,390.410,191.510,199.330,298.360,287.710,338.840,294.860,205.860,298.170,297.930,146.540,125.440,275.580,226.160,208.850,290.880,332.050,301.840,127.180,143.330,302.670,243.660,290.060,271.730,295.350,391.760,273.470,405.710,430.840,356.160,376.140,145.280,57.978,329.770,292.810,313.940,265.030,490.330,375.620,334.470,622.280,499.580,501.630,424.330,426.500,462.640,285.160,448.240,265.800,494.300,399.800,481.420,343.620,437.910,378.530,365.170,280.930,303.090,285.990,265.150,228.570,283.630,148.390,132.650,285.350,326.430,288.450,199.680,148.700,125.350,232.610,283.560,288.460,296.880,213.510,292.090,344.590,284.800,283.810
113.950,113.750,102.120,80.368,101.960,11.969,88.817,77.224,91.081,137.940,285.790,354.280,755.530,412.420,179.880,400.000,691.060,281.000,353.310,386.140,193.380,200.340,300.990,295.110,347.370,298.500,211.890,299.120,300.580,145.670,124.310,276.970,231.960,213.220,294.290,331.810,299.880,127.250,143.630,300.210,242.130,286.000,275.270,298.490,401.080,272.100,417.110,449.890,352.490,391.340,147.460,55.936,320.350,283.480,306.040,263.910,477.570,368.350,333.260,596.910,503.440,504.300,419.340,435.690,453.590,292.510,450.800,269.970,494.560,395.100,471.550,339.630,428.630,372.060,360.650,282.770,292.740,274.680,270.710,234.140,286.730,143.520,125.810,286.050,332.320,288.270,210.440,144.730,123.530,226.150,273.440,282.490,285.510,212.660,286.120,332.140,293.120,273.370
112.750,112.310,100.940,78.638,100.610,11.911,87.780,76.271,90.273,137.540,295.940,361.700,751.550,406.930,177.330,408.530,685.810,280.070,348.970,380.800,191.470,200.460,306.500,297.090,355.280,301.520,220.070,302.790,303.420,144.020,125.120,282.910,231.840,214.280,294.070,332.640,300.880,126.690,142.370,305.590,244.360,291.200,284.510,305.160,411.930,270.320,429.050,456.680,351.490,402.730,146.420,55.559,327.680,292.890,316.060,262.530,485.090,374.860,329.590,617.480,520.320,519.840,417.270,446.330,448.050,300.130,466.910,278.020,505.040,390.850,486.450,337.630,441.740,368.650,375.260,283.070,299.950,280.770,281.430,242.120,291.750,145.130,124.930,297.330,345.320,297.910,218.820,145.060,123.180,228.840,280.600,290.760,294.500,215.320,296.720,344.560,303.230,283.100
113.580,113.240,101.150,79.349,101.220,11.894,88.542,76.605,91.051,138.090,287.960,360.120,753.530,411.880,176.310,408.700,688.260,278.940,352.540,385.240,189.950,199.520,303.030,290.260,343.720,293.920,214.030,296.070,299.140,143.520,124.730,275.830,223.340,207.790,291.660,333.440,308.200,126.330,141.020,314.120,249.520,297.750,278.170,296.850,395.610,268.840,406.420,435.680,349.780,388.590,147.860,58.231,336.530,302.870,324.930,262.080,496.100,389.560,329.250,627.820,517.270,516.760,419.890,437.100,458.360,292.820,465.240,273.880,508.840,396.540,499.340,346.860,452.590,374.810,382.320,281.870,314.540,298.360,274.340,235.820,288.020,147.960,129.820,294.410,340.100,303.340,212.840,145.780,122.660,242.370,298.560,302.710,309.380,218.860,302.150,358.460,299.500,296.210
103.460,103.180,92.782,73.314,92.737,10.866,80.590,70.168,83.943,130.920,269.340,345.600,713.000,383.220,166.930,399.930,650.480,265.040,331.700,360.230,177.450,198.650,280.190,267.360,324.200,272.190,198.790,282.100,280.260,135.600,117.950,264.260,207.960,190.990,252.660,293.980,269.480,116.990,129.080,271.100,215.380,254.630,264.080,278.800,373.820,261.910,376.700,422.460,338.540,360.230,138.280,58.138,290.150,257.630,275.130,245.330,428.990,335.150,300.430,530.160,471.950,468.220,392.420,401.010,424.200,276.160,419.530,256.390,456.520,369.720,436.510,305.780,393.560,352.260,335.920,272.440,267.280,251.290,261.210,218.620,271.210,134.700,117.090,280.190,322.590,276.750,196.160,133.240,115.480,207.870,253.670,259.660,264.700,187.200,263.580,306.240,287.000,258.030
112.360,112.200,102.280,80.838,102.300,11.882,87.622,77.144,90.900,145.670,301.920,364.990,819.700,452.310,193.450,425.920,748.610,297.340,376.530,420.130,209.770,218.640,304.330,303.470,348.230,299.860,220.920,298.010,305.100,145.090,125.990,278.780,224.980,216.740,286.140,337.620,308.230,128.900,142.320,309.270,245.230,295.780,279.990,297.270,409.720,291.240,419.560,459.710,379.080,398.660,156.090,60.875,329.960,296.980,318.210,284.480,501.020,385.060,359.450,620.150,521.240,521.760,457.800,439.970,494.600,297.490,467.130,275.250,513.540,430.920,493.370,355.650,449.660,406.950,379.550,303.760,313.460,295.310,279.750,236.180,292.020,145.550,124.180,300.880,346.920,299.970,214.990,142.760,123.400,240.430,298.820,305.960,309.920,221.980,312.620,358.540,309.480,306.160
114.500,114.150,103.430,82.273,103.660,12.070,89.103,77.867,93.585,152.200,314.420,378.310,843.160,468.080,205.240,431.540,771.100,300.640,387.240,438.500,220.460,237.310,314.050,307.660,358.810,301.700,224.010,311.480,311.900,147.430,130.650,290.790,235.370,218.200,295.750,335.370,308.440,130.830,143.960,313.380,246.320,298.880,283.800,297.890,412.520,304.030,438.890,464.860,392.370,404.610,166.160,67.922,336.260,296.570,319.200,300.590,492.540,389.520,372.070,616.010,522.360,528.680,470.690,440.290,511.690,294.220,471.130,273.420,518.690,445.890,501.380,359.880,452.380,422.740,386.360,328.860,308.760,294.370,282.080,237.830,291.450,147.740,129.110,297.810,347.090,297.020,220.170,144.530,123.100,244.960,297.950,308.500,314.290,229.250,314.540,364.810,310.940,307.040
105.380,105.610,97.247,78.517,97.090,11.342,82.247,72.905,88.755,155.800,287.080,373.790,766.720,414.700,183.260,436.200,705.620,303.950,380.440,392.090,190.920,255.070,286.960,278.750,325.680,277.300,199.340,291.000,290.390,144.850,129.710,275.880,213.070,194.050,256.110,298.870,279.170,129.730,144.160,275.650,218.090,265.650,268.770,279.830,375.190,289.990,380.790,430.680,373.970,364.840,169.330,73.908,294.390,261.970,273.370,271.340,429.460,341.230,320.790,531.310,474.710,477.380,426.500,398.190,465.400,274.670,420.480,263.360,461.050,404.600,435.100,331.630,389.860,384.240,337.060,339.660,267.620,257.010,270.080,222.100,282.050,145.920,129.200,288.590,331.160,277.790,203.980,139.400,121.200,210.920,260.900,269.500,272.290,192.040,268.120,309.520,299.110,267.140
108.340,108.850,96.157,78.644,96.129,11.355,84.481,72.728,90.624,150.490,278.110,361.850,733.760,399.050,177.310,424.080,672.560,292.760,367.670,378.290,184.370,256.700,260.400,259.840,296.340,251.600,181.200,264.630,264.970,143.360,130.360,255.810,196.940,179.950,237.290,278.090,262.810,130.160,146.000,256.300,205.940,250.500,250.640,259.940,356.600,279.020,357.740,420.970,357.380,352.690,163.100,74.335,281.900,242.890,258.760,265.350,411.320,328.980,312.400,509.350,451.410,461.440,406.050,382.240,443.330,263.890,408.190,259.280,439.990,387.550,419.520,326.040,376.880,369.860,325.140,336.080,255.130,250.200,264.090,214.400,275.710,151.980,134.000,281.250,324.960,267.830,194.280,144.030,125.430,203.110,256.420,263.040,266.700,185.610,257.880,300.050,290.120,261.450
114.960,114.800,101.040,80.967,101.180,11.927,89.418,76.811,93.962,146.730,301.340,360.040,813.590,444.480,194.700,416.390,744.420,287.230,371.970,416.810,209.200,236.600,280.970,280.560,323.260,273.260,202.790,280.560,276.100,144.580,129.920,267.400,214.750,196.100,271.180,308.810,286.310,130.450,145.940,286.260,230.920,277.800,263.690,276.350,387.820,289.450,415.040,445.550,376.980,387.020,157.750,67.265,317.180,272.950,297.010,287.310,469.040,370.570,354.090,590.920,500.460,512.360,453.110,427.460,494.430,280.350,457.720,269.790,498.790,428.790,478.740,349.450,434.440,410.260,371.900,321.050,295.860,282.730,271.360,227.790,280.880,150.110,130.670,289.140,336.030,284.840,210.950,147.950,125.840,232.090,290.550,296.770,300.260,218.590,297.490,346.860,298.570,295.350
113.680,113.480,98.238,78.404,98.366,11.949,88.440,74.840,91.926,141.140,286.340,345.950,804.160,441.040,188.140,408.150,736.150,291.980,368.420,410.770,203.150,218.380,274.530,276.560,309.740,269.460,197.440,273.590,273.700,137.060,121.570,262.270,209.280,196.450,260.620,312.340,284.860,127.260,143.340,280.570,226.240,272.160,262.760,274.700,384.760,282.820,394.930,432.550,372.020,375.210,151.400,60.888,309.020,269.220,294.900,278.890,465.150,363.590,347.770,582.570,485.690,495.790,448.280,419.580,484.600,278.070,444.620,265.060,483.120,424.480,465.830,342.930,423.900,399.120,361.980,298.610,294.360,281.400,266.890,226.430,279.730,145.690,125.210,289.550,336.670,287.410,208.090,146.610,126.320,230.100,291.860,297.400,298.940,213.040,298.170,344.460,301.440,295.490
101.550,101.740,89.529,71.850,89.382,10.832,79.212,68.230,82.284,130.230,261.640,335.860,707.710,379.090,163.960,391.210,646.520,264.860,330.030,356.770,174.580,195.920,257.440,251.230,301.770,255.990,183.890,263.880,263.710,129.310,114.660,251.950,197.330,178.790,239.300,281.480,258.630,114.160,127.030,254.820,208.590,247.060,250.540,264.760,358.270,254.170,362.230,412.400,331.300,350.400,136.220,56.975,283.730,246.290,266.140,242.250,418.600,327.560,297.830,526.220,457.660,460.620,391.270,394.570,421.610,269.360,413.990,259.520,440.360,367.910,423.240,300.440,382.320,349.680,331.780,268.880,259.750,248.420,257.890,216.080,270.260,133.650,114.760,277.700,322.530,273.190,195.970,133.160,114.810,203.120,254.600,257.250,260.390,186.590,260.600,299.940,283.600,257.270
