" -F1180,S919+F4492,S4493"," -F1180,S919+F4494,S4495"," -F1180,S919+F4520,S4521"," -F1180,S919+F1094,S1093"," -F1180,S919+F4464,S4465"," -F1180,S919+F1187,S926"," -F1180,S919+F1293,S1034"," -F1180,S919+F814,S1072"," -F1180,S919+F1012,S1013"," -F1176,S1177+F4513,S4514"," -F1176,S1177+F929,S930"," -F4615,S4616+F1149,S1150"," -F4615,S4616+F956,S957"," -F4477,S4478+F1205,S1206"," -F4477,S4478+F900,S901"," -F4613,S4614+F1147,S1148"," -F4613,S4614+F958,S959"," -F4501,S4502+F1174,S1175"," -F4501,S4502+F931,S932"," -F4479,S4480+F1203,S1204"," -F4479,S4480+F902,S903"," -F914,S915+F1193,S1194"," -F4574,S4575+F1103,S1104"," -F4410,S4411+F842,S843"," -F4577,S4578+F1111,S1112"," -F4572,S4573+F1108,S1109"," -F4523,S4524+F1099,S1100"," -F4579,S4580+F1115,S1116"," -F4581,S4582+F1128,S1129"," -F4526,S4527+F1121,S1122"," -F4516,S4517+F1119,S1120"," -F4583,S4584+F1135,S1136"," -F4568,S4569+F1132,S1133"," -F4461,S4462+F839,S840"," -F4412,S4413+F847,S848"," -F4407,S4408+F851,S852"," -F4405,S4406+F854,S855"," -F4468,S4469+F860,S861"," -F4458,S4459+F862,S863"," -F4403,S4404+F868,S869"," -F4416,S4417+F871,S872"," -F4401,S4402+F875,S876"," -F4585,S4586+F1140,S1141"," -F4587,S4588+F1144,S1145"," -F4530,S4531+F1155,S1156"," -F4564,S4565+F1157,S1158"," -F4510,S4511+F1159,S1160"," -F4562,S4563+F1168,S1169"," -F4533,S4534+F1166,S1167"," -F4508,S4509+F1164,S1165"," -F4471,S4472+F912,S913"," -F4473,S4474+F892,S893"," -F4454,S4455+F894,S895"," -F4399,S4400+F880,S881"," -F4397,S4398+F883,S884"," -F4475,S4476+F896,S897"," -F4451,S4452+F908,S909"," -F4420,S4421+F906,S907"," -F4422,S4423+F910,S911"," -F4369,S4370+F1172,S1173"," -F4560,S4561+F937,S938"," -F4535,S4536+F939,S940"," -F4506,S4507+F941,S942"," -F4558,S4559+F948,S949"," -F4504,S4505+F946,S947"," -F4592,S4593+F1222,S1223"," -F4538,S4539+F950,S951"," -F4594,S4595+F1225,S1226"," -F4449,S4450+F1197,S1198"," -F4481,S4482+F1209,S1210"," -F4424,S4425+F1195,S1196"," -F4371,S4372+F933,S934"," -F4426,S4427+F1199,S1200"," -F4483,S4484+F1213,S1214"," -F4446,S4447+F1211,S1212"," -F4485,S4486+F1191,S1192"," -F4392,S4393+F961,S962"," -F4390,S4391+F965,S966"," -F4596,S4597+F1230,S1231"," -F4554,S4555+F1234,S1235"," -F4598,S4599+F1237,S1238"," -F4542,S4543+F1243,S1244"," -F4498,S4499+F1245,S1246"," -F4600,S4601+F1251,S1252"," -F4602,S4603+F1254,S1255"," -F4550,S4551+F1258,S1259"," -F4545,S4546+F1266,S1267"," -F4442,S4443+F984,S985"," -F4488,S4489+F986,S987"," -F4430,S4431+F973,S974"," -F4388,S4389+F970,S971"," -F4386,S4387+F977,S978"," -F4384,S4385+F990,S991"," -F4439,S4440+F1006,S1007"," -F4434,S4435+F997,S998"," -F4382,S4383+F994,S995"," -F4548,S4549+F1263,S1264"," -F4436,S4437+F1002,S1003"
101.10,102.00,91.75,73.29,90.74,10.90,78.49,68.72,81.82,135.27,262.71,326.04,863.79,463.28,206.23,377.58,791.61,278.58,358.07,431.95,219.93,193.28,263.78,274.33,310.75,262.07,183.81,270.32,273.48,138.98,123.22,257.32,205.22,194.43,265.64,313.49,286.66,126.17,139.94,283.99,222.66,269.09,252.86,268.85,353.45,304.74,363.10,396.50,400.69,341.79,141.96,59.44,292.52,263.03,279.82,302.29,436.06,339.97,387.15,549.98,446.28,452.19,483.83,379.96,519.96,258.00,404.81,246.12,445.36,449.54,427.20,322.30,385.93,422.60,328.58,269.94,274.88,262.09,248.42,213.59,262.41,139.41,121.92,266.83,327.54,261.66,185.15,141.78,123.58,214.28,262.87,269.58,278.98,193.04,268.49,316.40,268.96,267.70
100.56,101.34,91.42,72.68,91.31,10.81,78.25,68.60,81.95,135.36,255.87,326.30,874.96,472.63,207.58,375.66,802.89,281.60,362.71,440.82,221.63,194.84,261.23,265.02,303.35,255.80,180.44,264.69,268.73,139.64,122.33,252.80,200.81,186.96,255.91,301.04,272.05,125.45,139.81,271.92,214.28,262.27,246.24,262.89,344.12,303.59,350.64,389.74,402.29,331.23,140.38,58.95,285.11,258.31,273.78,305.13,417.80,328.06,393.41,529.60,436.59,441.04,490.03,373.88,533.00,255.88,392.32,242.45,434.56,455.87,417.76,316.49,377.66,425.82,317.76,272.92,272.36,259.27,247.65,211.50,261.02,140.03,122.03,262.98,309.31,258.71,181.27,140.46,122.74,210.40,261.11,268.79,277.27,189.42,266.19,317.62,266.69,261.69
103.51,103.71,93.10,73.21,92.00,11.02,80.14,69.78,82.77,128.45,257.84,314.67,820.20,439.61,190.67,364.30,747.24,264.22,337.74,407.75,204.41,182.20,262.39,263.87,303.90,259.22,182.78,261.70,265.66,138.52,120.57,249.54,200.66,187.81,256.32,298.72,271.09,123.31,139.88,273.66,216.18,262.02,245.87,263.14,345.08,289.81,360.29,387.41,382.18,336.39,131.81,56.76,286.10,258.57,276.29,281.94,421.87,331.35,364.48,540.08,441.40,445.52,451.83,380.68,482.44,257.16,401.09,246.22,435.61,416.87,418.26,311.22,381.59,397.26,323.70,252.24,271.81,257.24,248.77,214.99,264.75,139.02,121.79,268.27,314.43,266.89,188.10,141.65,122.34,211.07,259.29,268.79,276.13,193.49,267.80,314.93,270.80,265.02
100.29,100.96,90.92,71.58,90.30,10.82,77.89,68.04,80.27,119.08,257.83,325.82,727.25,387.05,163.29,377.11,663.93,246.03,311.30,362.81,173.82,177.31,269.73,263.81,318.36,268.84,190.34,272.16,277.48,133.11,117.25,258.53,207.82,188.90,254.91,296.98,271.36,115.97,130.58,268.75,214.66,261.19,255.98,277.58,362.13,264.11,372.30,402.96,346.92,345.26,122.36,53.42,284.15,257.84,276.01,248.99,421.92,327.04,318.35,544.43,450.53,452.86,404.65,390.44,434.58,265.04,406.15,251.35,442.97,371.29,425.22,304.32,382.47,358.79,325.64,241.38,267.25,251.96,254.53,221.32,272.86,135.27,118.93,273.04,323.71,275.00,192.31,133.00,115.53,205.95,253.05,260.40,264.13,185.77,256.77,301.85,277.68,252.85
95.86,96.13,87.59,68.53,86.54,10.29,74.68,65.42,76.80,116.67,250.70,312.14,728.22,384.26,163.44,362.39,666.66,241.52,308.36,360.11,173.26,171.09,263.03,260.97,306.68,262.06,183.19,264.09,266.98,127.27,112.94,249.05,201.22,186.58,256.13,299.70,269.78,111.87,126.67,268.01,213.33,256.98,246.43,261.75,345.93,260.66,354.36,383.35,343.24,333.73,123.61,52.53,279.03,254.87,273.83,246.17,417.70,324.20,313.05,532.22,438.58,439.80,405.67,381.14,433.84,255.94,399.25,242.75,430.68,372.44,418.62,303.08,380.77,350.63,319.14,237.82,269.66,251.20,244.32,211.39,257.38,126.99,110.79,261.06,306.47,262.78,183.27,125.95,109.26,208.22,254.88,260.43,268.45,184.81,262.11,307.90,266.07,258.47
95.05,94.80,83.94,66.87,83.44,10.43,74.31,63.29,76.52,117.01,243.44,303.88,717.05,378.67,159.32,352.98,655.41,239.11,305.39,356.47,168.48,174.03,240.73,240.32,281.53,240.27,169.51,245.87,250.96,121.80,108.88,237.46,188.71,171.57,235.73,274.96,253.38,108.72,122.86,254.64,200.32,245.55,233.78,252.11,328.76,256.80,337.94,369.98,337.43,318.51,123.60,53.42,270.74,241.94,261.03,243.85,401.65,314.64,308.53,510.45,423.24,425.92,400.51,369.33,424.16,247.92,384.24,235.81,420.28,367.41,403.28,295.24,365.67,345.05,309.53,239.99,261.05,244.98,239.87,207.63,254.06,126.70,111.69,256.08,301.06,256.26,180.06,127.22,112.06,201.80,247.57,255.97,266.54,183.96,256.07,303.99,260.41,252.92
99.04,99.08,86.59,69.35,86.24,10.67,77.16,65.77,80.21,117.89,251.67,316.53,714.20,380.68,160.04,366.80,651.17,242.65,307.92,357.39,169.40,178.11,248.71,240.12,294.14,250.18,175.94,254.92,260.29,128.74,113.37,244.84,195.29,171.91,235.74,276.76,253.61,112.26,125.44,252.27,201.04,243.96,242.53,261.01,344.62,256.98,352.32,387.84,336.56,333.59,121.71,52.77,272.68,243.10,262.27,243.44,403.13,313.04,311.69,516.73,438.09,440.04,400.12,376.37,428.36,256.82,393.54,243.69,424.54,369.80,406.84,297.52,367.99,347.23,316.69,242.45,259.40,244.54,247.76,212.97,262.21,133.56,116.23,268.93,316.47,266.75,187.66,132.46,114.58,198.53,244.37,257.38,263.69,184.47,257.60,303.99,272.19,253.83
102.08,102.27,89.01,71.03,88.55,10.88,79.00,67.06,81.84,124.62,247.66,308.22,809.75,433.07,188.48,358.65,738.66,264.40,335.88,403.66,202.31,183.45,239.54,243.21,283.34,240.68,168.01,246.02,250.82,131.57,115.61,237.73,187.97,173.73,237.65,278.79,255.78,118.00,132.79,255.88,203.33,246.56,232.85,250.63,330.07,282.93,335.51,375.23,374.16,321.44,128.67,56.12,272.26,246.31,261.56,281.26,406.32,315.32,359.64,512.49,425.14,429.98,444.94,366.77,476.70,249.51,384.89,237.52,420.63,415.06,402.25,301.55,366.49,389.38,311.26,252.98,261.47,250.10,240.21,205.76,256.17,136.67,120.25,260.50,304.38,256.39,181.64,139.46,121.00,205.68,252.01,260.83,267.35,187.83,257.38,306.57,262.58,256.26
100.91,100.87,88.28,71.31,88.10,10.69,77.84,66.73,81.43,131.84,247.88,314.33,826.99,444.48,194.89,364.13,755.23,271.56,350.49,416.35,208.61,196.55,236.15,240.94,275.04,232.06,163.95,241.62,248.68,135.86,119.69,234.91,185.33,170.02,232.85,273.71,252.98,120.34,135.77,255.59,202.04,247.17,230.98,248.24,325.46,282.10,332.12,371.68,373.77,317.55,138.46,59.35,269.88,243.57,260.36,287.02,403.78,315.45,370.22,507.35,419.96,422.68,461.20,358.46,500.90,246.54,378.07,237.50,413.71,432.32,397.47,305.55,359.79,407.82,303.58,272.06,259.20,247.63,241.95,205.82,253.75,139.25,122.32,260.25,301.18,253.52,178.29,139.52,122.05,204.77,252.18,261.62,267.83,184.26,255.41,300.72,262.28,253.48
102.72,102.66,98.92,78.44,99.25,11.36,80.90,74.41,84.57,135.50,243.53,315.68,757.54,416.59,185.57,365.20,687.58,275.62,347.38,391.49,195.09,204.95,249.54,253.07,289.21,241.05,169.43,254.09,255.52,149.84,132.59,239.92,188.05,177.38,240.01,283.07,257.51,136.33,153.56,260.67,201.05,248.32,233.39,246.32,320.49,281.68,319.12,368.82,366.13,305.61,148.98,62.14,266.86,242.11,255.61,279.82,390.94,311.79,349.24,489.09,401.38,405.01,423.58,340.64,454.11,234.79,360.22,224.86,399.87,396.99,378.40,302.91,340.87,372.52,289.36,282.83,246.56,234.93,230.21,190.26,240.20,140.51,123.59,243.71,279.22,230.60,162.71,144.89,125.60,191.81,238.99,245.35,249.76,167.19,234.05,280.07,241.46,233.55
97.09,97.01,92.70,73.74,93.09,10.73,76.28,69.59,79.78,125.15,261.19,314.66,729.46,403.68,180.86,366.44,662.01,253.12,330.52,376.64,191.65,195.79,264.19,275.19,305.25,259.70,184.98,264.46,268.75,136.81,120.62,249.14,197.92,198.31,266.70,312.23,286.10,126.08,142.68,286.99,224.54,271.26,242.88,257.17,341.69,269.36,353.05,380.52,351.70,328.47,136.24,58.67,293.94,265.68,285.54,272.79,427.75,340.14,342.42,539.23,434.67,441.48,410.98,367.67,439.83,245.67,390.90,233.10,434.77,384.97,417.42,317.43,376.38,362.85,316.27,266.42,267.93,254.27,236.49,203.31,250.23,130.54,115.34,252.70,291.38,244.72,171.58,137.09,118.30,206.11,256.04,263.19,267.14,181.43,254.20,300.06,249.68,249.36
93.63,93.87,88.99,70.59,88.05,10.47,73.61,66.70,76.84,120.96,247.91,305.09,705.04,395.83,175.85,352.25,642.75,247.76,318.48,369.60,186.48,186.86,261.83,258.96,302.39,258.15,182.05,260.73,264.77,131.58,117.53,245.59,196.71,185.17,250.83,290.45,264.80,118.62,132.81,263.83,208.35,251.58,239.51,255.71,333.99,258.89,346.88,369.36,337.69,322.13,131.23,55.47,271.21,247.58,263.51,263.05,394.02,313.08,336.13,503.67,417.60,422.34,398.72,354.14,426.20,240.06,372.96,226.85,410.55,372.70,391.75,295.92,351.81,350.69,297.65,253.84,247.24,236.11,229.53,193.44,238.51,124.10,109.64,240.19,278.54,235.33,168.22,129.49,112.22,192.79,237.53,245.21,247.96,171.42,236.88,280.36,240.95,234.03
96.26,96.25,89.63,71.61,90.25,10.48,75.71,68.13,78.29,119.77,241.13,287.26,715.84,388.69,173.67,331.71,651.95,244.54,310.78,363.61,183.17,177.62,248.44,263.79,285.05,244.17,172.42,246.41,248.49,133.08,117.93,230.76,187.34,186.09,254.14,296.34,269.65,118.27,133.09,267.47,209.96,254.37,226.43,240.95,315.17,259.21,328.96,351.73,339.33,309.07,127.75,54.25,273.06,249.84,264.91,255.21,399.98,315.23,323.53,505.12,405.79,412.83,402.30,343.38,433.04,227.48,362.13,215.54,405.17,371.62,386.29,294.85,346.77,346.62,294.74,244.54,248.44,234.65,219.63,187.97,228.26,129.55,112.96,228.69,263.45,223.50,159.94,131.29,114.30,190.57,236.02,241.96,245.41,168.35,235.31,276.12,229.02,231.33
100.15,99.95,94.79,74.24,94.14,10.89,78.56,70.96,80.53,117.58,230.14,288.88,723.39,392.59,166.45,334.52,659.02,236.32,310.45,369.50,175.42,177.72,243.37,252.21,279.40,240.15,169.47,240.68,245.87,137.13,122.36,228.38,182.70,179.12,241.51,281.72,256.04,125.35,140.85,254.63,196.75,241.26,224.45,237.35,309.34,259.51,317.19,346.00,338.27,295.19,124.34,54.20,262.11,238.05,251.37,252.16,382.12,303.48,320.36,479.21,385.70,391.17,407.15,329.49,441.45,219.87,349.10,209.79,384.21,383.15,366.72,283.87,332.19,355.39,280.02,242.92,234.36,223.26,214.68,180.78,224.17,131.15,113.79,224.36,257.78,217.98,153.76,136.22,117.44,180.33,225.06,232.05,233.26,160.13,223.03,263.03,224.69,220.23
101.48,101.12,95.26,75.02,94.97,11.22,79.64,71.89,81.52,115.84,229.57,281.74,685.12,375.61,163.55,326.59,621.86,233.16,301.25,352.33,173.40,175.41,237.20,245.49,271.25,232.59,166.51,236.25,238.00,138.01,122.23,222.40,178.40,173.79,235.03,273.14,248.65,125.21,141.71,247.61,192.05,235.09,218.58,232.51,303.00,249.26,316.63,342.16,326.86,296.44,123.33,53.25,251.59,229.13,243.77,248.37,369.62,293.37,314.01,468.26,387.54,392.02,384.65,324.96,414.14,216.61,344.00,206.31,382.93,362.61,364.02,275.29,329.57,338.67,278.47,238.41,231.62,220.29,209.22,177.84,218.27,132.65,114.95,219.13,253.76,214.98,152.46,138.79,119.63,177.86,221.42,228.40,231.73,160.05,222.33,261.64,219.20,218.75
106.24,105.95,96.23,75.15,96.16,11.36,82.73,72.35,84.88,117.87,236.60,290.07,694.44,384.01,168.46,336.07,633.67,240.01,309.08,358.07,178.38,177.98,239.05,246.77,275.92,236.90,167.92,241.03,244.59,139.94,123.45,228.92,183.89,175.63,240.17,279.16,252.04,125.86,142.78,251.68,201.31,242.91,224.96,236.68,311.94,257.18,328.74,351.00,334.81,305.22,126.46,54.46,262.75,237.27,254.75,252.09,383.63,302.06,315.17,484.97,399.82,405.31,389.32,343.44,417.48,228.95,362.73,218.72,399.85,364.26,383.75,284.43,348.19,350.51,294.22,245.69,244.62,230.24,222.15,190.13,234.13,140.17,122.74,237.21,276.66,235.13,167.17,143.64,124.84,191.21,234.56,243.25,250.48,173.53,242.32,285.77,240.48,239.86
105.61,105.48,95.15,75.02,95.39,11.53,82.34,71.71,84.45,118.47,244.45,301.55,737.59,401.73,170.25,348.28,676.17,244.88,317.72,373.94,180.53,179.28,251.78,260.16,291.53,249.35,175.95,251.82,254.44,138.05,121.59,237.22,189.81,185.09,252.68,293.95,266.45,124.69,140.66,265.26,207.92,253.84,232.93,246.91,325.15,261.65,338.27,363.02,349.02,311.86,126.04,55.18,275.50,249.64,268.07,256.25,403.68,318.49,321.24,512.05,410.52,416.78,415.05,353.52,444.93,237.12,373.34,226.21,411.37,385.73,394.87,297.58,362.00,370.92,304.72,244.91,256.62,242.36,229.46,195.69,241.91,137.98,120.08,245.29,286.53,244.73,171.79,142.53,123.67,199.36,245.08,253.20,258.59,181.36,249.63,296.33,250.66,246.98
