" -F1882,S1621+F4756,S4757"," -F1882,S1621+F4758,S4759"," -F1882,S1621+F4784,S4785"," -F1882,S1621+F1796,S1795"," -F1882,S1621+F4728,S4729"," -F1882,S1621+F1889,S1628"," -F1882,S1621+F1995,S1736"," -F1882,S1621+F1516,S1774"," -F1882,S1621+F1714,S1715"," -F1878,S1879+F4777,S4778"," -F1878,S1879+F1631,S1632"," -F4879,S4880+F1851,S1852"," -F4879,S4880+F1658,S1659"," -F4741,S4742+F1907,S1908"," -F4741,S4742+F1602,S1603"," -F4877,S4878+F1849,S1850"," -F4877,S4878+F1660,S1661"," -F4765,S4766+F1876,S1877"," -F4765,S4766+F1633,S1634"," -F4743,S4744+F1905,S1906"," -F4743,S4744+F1604,S1605"," -F1616,S1617+F1895,S1896"," -F4838,S4839+F1805,S1806"," -F4674,S4675+F1544,S1545"," -F4841,S4842+F1813,S1814"," -F4836,S4837+F1810,S1811"," -F4787,S4788+F1801,S1802"," -F4843,S4844+F1817,S1818"," -F4845,S4846+F1830,S1831"," -F4790,S4791+F1823,S1824"," -F4780,S4781+F1821,S1822"," -F4847,S4848+F1837,S1838"," -F4832,S4833+F1834,S1835"," -F4725,S4726+F1541,S1542"," -F4676,S4677+F1549,S1550"," -F4671,S4672+F1553,S1554"," -F4669,S4670+F1556,S1557"," -F4732,S4733+F1562,S1563"," -F4722,S4723+F1564,S1565"," -F4667,S4668+F1570,S1571"," -F4680,S4681+F1573,S1574"," -F4665,S4666+F1577,S1578"," -F4849,S4850+F1842,S1843"," -F4851,S4852+F1846,S1847"," -F4794,S4795+F1857,S1858"," -F4828,S4829+F1859,S1860"," -F4774,S4775+F1861,S1862"," -F4826,S4827+F1870,S1871"," -F4797,S4798+F1868,S1869"," -F4772,S4773+F1866,S1867"," -F4735,S4736+F1614,S1615"," -F4737,S4738+F1594,S1595"," -F4718,S4719+F1596,S1597"," -F4663,S4664+F1582,S1583"," -F4661,S4662+F1585,S1586"," -F4739,S4740+F1598,S1599"," -F4715,S4716+F1610,S1611"," -F4684,S4685+F1608,S1609"," -F4686,S4687+F1612,S1613"," -F4633,S4634+F1874,S1875"," -F4824,S4825+F1639,S1640"," -F4799,S4800+F1641,S1642"," -F4770,S4771+F1643,S1644"," -F4822,S4823+F1650,S1651"," -F4768,S4769+F1648,S1649"," -F4856,S4857+F1924,S1925"," -F4802,S4803+F1652,S1653"," -F4858,S4859+F1927,S1928"," -F4713,S4714+F1899,S1900"," -F4745,S4746+F1911,S1912"," -F4688,S4689+F1897,S1898"," -F4635,S4636+F1635,S1636"," -F4690,S4691+F1901,S1902"," -F4747,S4748+F1915,S1916"," -F4710,S4711+F1913,S1914"," -F4749,S4750+F1893,S1894"," -F4656,S4657+F1663,S1664"," -F4654,S4655+F1667,S1668"," -F4860,S4861+F1932,S1933"," -F4818,S4819+F1936,S1937"," -F4862,S4863+F1939,S1940"," -F4806,S4807+F1945,S1946"," -F4762,S4763+F1947,S1948"," -F4864,S4865+F1953,S1954"," -F4866,S4867+F1956,S1957"," -F4814,S4815+F1960,S1961"," -F4809,S4810+F1968,S1969"," -F4706,S4707+F1686,S1687"," -F4752,S4753+F1688,S1689"," -F4694,S4695+F1675,S1676"," -F4652,S4653+F1672,S1673"," -F4650,S4651+F1679,S1680"," -F4648,S4649+F1692,S1693"," -F4703,S4704+F1708,S1709"," -F4698,S4699+F1699,S1700"," -F4646,S4647+F1696,S1697"," -F4812,S4813+F1965,S1966"," -F4700,S4701+F1704,S1705"
94.94,95.13,85.53,69.23,85.44,10.29,73.70,64.16,77.36,133.97,241.55,295.24,832.14,455.97,205.03,341.84,762.85,276.76,354.97,420.84,219.53,194.83,242.80,260.44,274.94,235.12,169.07,239.47,242.76,129.87,116.27,227.81,183.22,182.06,249.95,294.86,270.16,121.01,134.73,268.94,208.36,257.43,223.90,235.38,309.98,291.63,327.92,350.73,384.50,306.95,140.49,59.71,279.48,253.90,267.73,300.25,413.71,326.31,386.29,514.06,402.83,410.93,467.07,345.70,508.14,227.86,370.88,216.28,408.72,442.43,399.12,311.56,362.22,413.47,304.33,273.16,264.06,250.24,221.34,187.73,233.66,130.06,114.20,234.10,270.35,230.86,166.22,136.32,119.27,203.94,253.27,262.27,266.99,182.44,254.19,302.26,239.48,254.19
94.26,94.06,85.22,68.73,84.96,10.14,73.14,64.00,76.86,134.74,244.68,296.38,828.66,452.03,200.46,339.91,758.30,275.68,354.59,419.88,214.96,196.91,237.33,255.83,269.95,229.80,163.88,237.01,238.80,129.34,115.53,225.08,179.54,179.25,244.99,287.99,264.21,119.93,134.33,264.08,205.52,253.45,219.77,232.95,306.09,288.79,322.75,346.07,379.19,303.29,141.81,59.46,273.60,249.01,264.44,296.22,409.37,321.77,382.01,507.54,399.20,407.54,471.76,339.25,507.22,224.66,362.09,216.43,409.01,438.66,393.58,309.71,356.31,410.46,297.53,274.43,258.94,246.60,222.33,188.22,233.60,130.09,114.49,236.31,273.83,234.00,169.34,135.19,118.24,202.77,251.80,260.60,264.66,180.73,252.31,301.40,244.31,252.56
102.79,103.10,93.45,73.89,92.67,11.04,79.82,69.98,82.63,132.29,267.01,332.16,871.43,473.25,210.52,384.53,802.38,281.30,358.93,438.61,226.11,195.04,275.89,268.30,320.82,273.99,191.64,278.50,280.21,140.04,123.31,263.33,210.39,189.37,260.15,301.99,275.20,124.88,138.74,274.22,217.99,262.62,258.36,274.36,359.64,303.94,371.42,403.05,403.23,346.37,136.95,58.84,284.65,259.51,278.47,302.80,423.24,330.48,392.25,545.23,452.74,455.18,486.58,394.63,524.66,271.27,412.91,257.14,444.72,452.11,424.49,312.44,386.79,420.85,331.52,268.21,273.30,258.89,260.23,224.20,277.39,142.80,123.50,280.50,328.28,278.47,195.76,141.64,122.88,213.59,260.82,270.89,278.55,197.00,272.93,319.27,285.43,268.94
99.10,99.44,89.34,70.83,89.06,10.66,77.31,67.31,79.95,122.36,252.75,313.99,730.04,389.81,171.60,362.20,664.19,249.45,314.52,363.50,183.05,182.90,256.76,266.35,298.64,256.50,178.85,256.38,261.35,131.79,116.94,246.01,196.46,189.57,260.86,304.91,276.21,117.23,131.88,279.43,218.71,266.90,241.63,259.32,341.67,266.85,348.98,382.36,346.91,331.24,128.62,56.23,287.93,260.71,280.12,255.15,424.94,335.20,323.64,543.34,436.22,440.44,403.94,373.84,428.24,252.96,395.96,240.81,434.65,370.74,419.91,317.10,384.11,351.36,323.18,252.74,272.59,258.24,242.19,209.91,257.25,132.02,116.03,257.84,302.38,257.20,184.11,135.62,117.23,211.91,260.42,270.00,277.21,191.57,267.01,317.31,264.29,263.09
98.98,98.83,89.54,70.39,89.41,10.62,76.93,67.64,79.16,117.42,254.94,311.05,728.80,391.25,167.66,361.55,666.66,243.29,311.44,362.55,175.94,175.00,259.14,265.59,302.79,256.53,180.58,259.19,264.91,130.49,114.49,248.52,198.54,190.17,259.49,302.99,273.54,116.14,130.07,272.55,216.97,263.00,245.92,259.51,346.06,262.19,360.52,386.16,346.67,336.13,125.60,54.02,286.00,258.24,278.06,253.76,423.34,330.25,324.82,542.21,441.43,444.81,409.12,378.83,434.79,257.36,402.49,246.56,438.03,377.26,423.60,308.61,385.78,357.81,326.54,242.24,273.96,258.38,246.04,213.60,261.05,129.54,113.67,265.63,310.08,266.03,187.18,132.38,114.47,212.50,258.90,267.28,270.96,191.72,266.56,312.49,269.70,261.27
97.93,98.33,85.92,68.17,85.52,10.54,76.48,65.26,78.78,116.77,250.53,305.42,720.46,384.25,162.51,353.78,659.29,237.03,308.71,358.25,172.38,176.01,240.97,244.98,280.36,241.58,170.73,244.24,251.30,124.99,110.60,235.87,189.16,176.07,241.28,280.80,255.23,111.67,125.01,256.93,202.94,248.33,233.12,252.24,331.91,255.61,343.64,376.35,335.49,329.42,125.53,53.92,274.66,246.80,266.42,246.42,408.84,321.11,314.10,522.74,429.25,434.20,402.13,369.03,428.84,249.49,392.36,237.49,426.59,368.98,412.34,302.98,374.46,348.24,318.23,242.08,265.69,251.46,241.14,206.95,251.83,128.22,112.46,256.11,299.40,257.44,182.24,130.24,113.29,207.40,252.38,261.43,269.87,188.12,260.45,308.35,262.44,256.38
98.21,98.33,84.94,68.69,85.36,10.59,76.65,64.95,79.25,120.65,245.43,305.10,717.15,381.64,168.02,353.25,652.63,246.29,310.13,358.47,178.34,182.79,237.16,246.07,276.32,236.11,166.02,241.15,249.10,125.94,112.06,234.78,185.57,174.00,240.30,279.93,256.99,112.40,124.33,259.04,205.02,250.71,230.94,246.41,326.39,259.74,340.01,369.66,340.93,318.82,127.81,55.79,275.42,246.58,264.58,249.72,410.27,319.97,315.79,516.11,421.49,428.61,395.23,354.75,419.24,239.31,377.06,229.72,420.54,364.85,406.20,303.99,367.62,344.64,311.12,252.40,263.76,248.20,232.96,198.62,244.73,131.05,114.61,251.08,295.01,253.12,179.23,132.82,115.18,204.31,251.08,262.00,268.38,186.03,259.72,307.71,258.41,254.24
102.01,101.45,89.82,72.30,88.22,11.03,79.44,68.06,82.21,129.47,256.59,317.50,843.91,456.36,199.60,370.63,775.99,272.88,351.81,425.47,215.49,197.84,247.70,241.85,289.19,245.75,173.42,254.14,257.09,134.81,119.33,242.60,193.57,173.88,234.96,275.13,252.46,119.22,134.08,255.34,201.85,245.87,240.18,258.51,337.87,288.81,347.22,383.63,382.19,327.50,135.43,58.25,270.01,241.85,260.95,294.32,401.28,316.09,379.55,515.81,434.22,436.08,473.20,374.72,510.97,257.05,395.94,244.63,423.90,439.60,405.22,303.38,369.66,414.80,312.48,269.09,260.63,245.97,249.54,212.85,265.23,139.52,121.41,269.68,315.15,263.83,186.42,140.71,121.95,202.41,248.81,259.03,265.69,184.98,257.06,302.69,273.41,254.12
93.97,93.67,82.60,67.44,81.54,10.15,72.78,62.69,76.60,131.61,235.92,288.50,772.57,420.54,186.78,333.10,707.74,263.31,339.21,390.41,196.66,197.70,216.27,231.68,248.82,211.55,150.85,220.02,225.11,125.32,111.85,213.36,169.08,162.59,223.84,264.03,243.87,117.72,131.23,245.75,190.64,238.66,208.28,220.89,290.60,267.55,301.18,332.53,352.13,286.20,139.04,59.11,259.95,232.72,249.21,277.71,390.52,305.01,355.09,482.82,386.33,394.50,441.21,327.92,476.98,218.49,352.20,208.81,393.01,412.90,379.87,300.71,344.66,390.64,289.58,274.28,249.70,237.80,215.69,181.76,225.23,128.10,112.91,226.66,263.09,223.06,162.19,134.00,116.61,193.88,243.06,251.22,257.48,175.52,243.29,292.47,235.14,244.84
101.21,100.67,96.93,77.17,96.70,11.13,79.48,73.14,82.93,133.34,252.08,316.53,750.91,417.94,191.77,365.47,680.95,276.25,344.16,395.03,203.99,201.51,254.07,265.47,296.73,248.30,174.56,258.85,262.05,143.45,127.03,244.17,193.85,186.73,255.92,298.98,275.06,132.90,150.94,273.58,213.56,261.48,238.22,253.11,331.78,277.57,334.28,374.10,364.12,318.72,147.94,61.30,281.45,255.12,270.58,285.13,412.08,326.97,358.07,511.29,418.29,424.13,424.12,352.12,457.58,239.65,374.18,229.99,418.33,395.27,399.48,313.30,361.18,372.15,305.17,281.94,258.97,247.92,235.23,195.35,244.28,136.82,119.49,243.44,277.67,234.99,168.17,143.73,124.71,201.06,251.31,257.29,261.03,175.44,246.90,293.41,243.62,245.09
95.18,94.69,90.50,72.17,90.24,10.49,75.01,67.90,78.25,123.46,252.56,309.45,735.67,407.92,182.11,355.94,668.92,254.76,328.29,382.62,193.43,193.59,264.40,265.97,304.08,260.02,181.91,260.32,264.70,134.96,120.83,246.04,196.71,187.92,254.16,298.16,272.40,121.66,136.92,269.49,211.09,258.27,240.71,256.13,335.60,274.65,344.75,371.43,357.89,322.53,134.83,57.99,275.98,251.00,268.77,273.41,406.00,322.53,345.68,513.56,418.24,419.68,413.28,352.35,442.22,238.27,373.01,224.64,413.49,383.97,396.38,303.07,358.10,360.59,301.86,259.39,253.70,240.79,228.84,193.93,239.09,128.82,113.56,239.45,276.59,235.39,167.06,134.26,116.86,195.00,243.46,251.40,253.18,173.25,242.67,286.95,241.29,238.71
89.55,89.10,84.08,67.13,84.13,9.94,70.18,63.48,73.20,112.16,234.80,279.34,670.81,369.53,165.94,321.36,606.49,228.94,299.79,343.05,174.74,177.13,235.72,256.07,271.83,233.38,164.87,237.00,239.40,121.40,108.09,222.47,178.74,179.30,246.88,286.88,262.68,113.90,127.87,262.20,203.94,249.90,217.45,232.21,303.65,243.27,321.09,334.22,317.14,293.49,123.74,54.05,269.34,243.30,261.31,249.86,396.72,311.09,317.87,496.90,389.81,395.45,374.69,331.36,403.93,219.56,351.20,207.49,390.65,352.52,378.54,290.92,340.94,332.48,285.15,241.21,242.18,233.69,210.95,179.40,219.45,116.62,103.31,220.87,256.06,218.19,154.56,124.69,107.93,186.87,233.13,240.85,245.21,166.78,233.18,278.10,223.11,229.70
99.09,98.88,93.63,73.45,93.43,10.92,78.26,70.58,80.22,119.01,245.07,296.73,715.60,398.30,177.36,341.61,656.53,244.53,312.47,371.19,188.04,173.90,257.69,261.43,298.07,255.32,181.26,254.65,257.57,135.65,119.75,237.89,192.45,187.68,254.89,294.30,265.71,124.68,140.80,264.18,208.77,253.26,235.99,250.16,328.24,260.72,346.54,362.03,339.80,318.69,128.28,52.87,273.20,247.30,263.73,257.95,402.08,316.70,328.55,513.94,416.78,421.43,406.38,350.40,439.41,234.69,371.96,221.52,410.82,378.79,392.28,288.95,356.57,349.34,299.91,242.05,248.02,234.71,224.07,191.29,234.57,132.81,115.51,234.22,271.27,231.40,164.80,139.01,118.52,190.40,234.85,239.70,243.57,169.82,234.05,275.53,234.56,230.37
102.20,102.26,96.24,76.07,95.88,11.38,80.53,72.78,82.61,116.70,237.86,288.48,707.65,377.28,167.24,332.16,644.35,238.37,306.46,357.53,176.57,181.95,247.80,256.55,282.60,243.77,172.42,243.18,246.18,138.12,122.84,229.06,184.03,181.06,246.43,286.15,257.19,125.68,141.54,257.78,202.48,246.04,223.59,238.67,315.67,259.10,330.96,349.62,335.55,305.96,126.24,55.77,266.65,243.45,257.87,255.18,391.46,309.38,318.55,496.38,399.31,404.06,393.77,337.13,427.54,223.45,359.61,213.87,395.95,372.55,378.90,288.93,342.91,344.41,287.19,245.76,241.58,229.40,217.25,184.60,227.41,134.46,116.44,226.77,261.61,222.81,158.76,137.87,118.82,185.10,229.12,235.59,237.87,165.89,227.51,268.87,228.10,225.05
97.53,96.94,91.04,72.35,91.87,10.95,76.84,69.30,78.75,110.93,215.94,259.87,628.68,352.96,157.45,298.60,573.67,221.83,288.65,331.60,165.73,173.95,215.82,233.72,247.93,211.28,150.08,215.66,217.72,131.34,116.48,201.82,162.78,163.76,223.52,259.36,236.44,121.03,136.34,235.56,181.96,225.07,195.67,207.40,272.41,229.46,287.69,309.02,299.42,267.13,121.39,53.86,241.93,219.97,232.89,240.53,353.54,282.22,301.61,440.09,353.94,361.41,358.31,297.12,387.19,196.02,318.77,187.62,356.51,338.11,342.65,271.28,307.35,315.15,259.45,237.43,221.28,212.62,191.97,163.15,201.45,127.84,110.84,201.72,230.88,194.65,141.15,133.96,115.37,171.11,216.01,222.11,223.87,151.13,209.22,251.78,204.77,208.86
101.55,101.10,91.85,72.17,91.82,10.72,78.91,69.37,80.86,113.15,220.42,267.16,635.53,357.78,158.05,308.46,583.96,227.21,294.14,335.32,165.91,175.57,220.71,238.60,252.96,216.38,153.26,219.97,222.39,133.02,117.24,206.86,167.03,168.15,229.23,266.96,245.13,121.12,137.59,243.90,187.57,233.89,203.44,214.26,283.01,233.76,297.58,319.01,303.29,275.50,123.31,54.90,249.52,227.44,242.21,239.77,365.60,290.33,298.00,458.33,366.17,371.92,365.91,310.47,388.21,205.18,332.85,194.82,370.42,342.55,357.39,279.89,324.83,325.91,273.92,240.83,233.76,221.67,198.72,170.42,209.06,131.41,115.58,212.50,247.04,210.37,151.45,138.50,119.36,179.41,225.30,232.26,236.84,162.15,224.56,268.11,218.06,225.18
