" -F478,S217+F4228,S4229"," -F478,S217+F4230,S4231"," -F478,S217+F4256,S4257"," -F478,S217+F392,S391"," -F478,S217+F4200,S4201"," -F478,S217+F485,S224"," -F478,S217+F591,S332"," -F478,S217+F112,S370"," -F478,S217+F310,S311"," -F474,S475+F4249,S4250"," -F474,S475+F227,S228"," -F4351,S4352+F447,S448"," -F4351,S4352+F254,S255"," -F4213,S4214+F503,S504"," -F4213,S4214+F198,S199"," -F4349,S4350+F445,S446"," -F4349,S4350+F256,S257"," -F4237,S4238+F472,S473"," -F4237,S4238+F229,S230"," -F4215,S4216+F501,S502"," -F4215,S4216+F200,S201"," -F212,S213+F491,S492"," -F4310,S4311+F401,S402"," -F4146,S4147+F140,S141"," -F4313,S4314+F409,S410"," -F4308,S4309+F406,S407"," -F4259,S4260+F397,S398"," -F4315,S4316+F413,S414"," -F4317,S4318+F426,S427"," -F4262,S4263+F419,S420"," -F4252,S4253+F417,S418"," -F4319,S4320+F433,S434"," -F4304,S4305+F430,S431"," -F4197,S4198+F137,S138"," -F4148,S4149+F145,S146"," -F4143,S4144+F149,S150"," -F4141,S4142+F152,S153"," -F4204,S4205+F158,S159"," -F4194,S4195+F160,S161"," -F4139,S4140+F166,S167"," -F4152,S4153+F169,S170"," -F4137,S4138+F173,S174"," -F4321,S4322+F438,S439"," -F4323,S4324+F442,S443"," -F4266,S4267+F453,S454"," -F4300,S4301+F455,S456"," -F4246,S4247+F457,S458"," -F4298,S4299+F466,S467"," -F4269,S4270+F464,S465"," -F4244,S4245+F462,S463"," -F4207,S4208+F210,S211"," -F4209,S4210+F190,S191"," -F4190,S4191+F192,S193"," -F4135,S4136+F178,S179"," -F4133,S4134+F181,S182"," -F4211,S4212+F194,S195"," -F4187,S4188+F206,S207"," -F4156,S4157+F204,S205"," -F4158,S4159+F208,S209"," -F4105,S4106+F470,S471"," -F4296,S4297+F235,S236"," -F4271,S4272+F237,S238"," -F4242,S4243+F239,S240"," -F4294,S4295+F246,S247"," -F4240,S4241+F244,S245"," -F4328,S4329+F520,S521"," -F4274,S4275+F248,S249"," -F4330,S4331+F523,S524"," -F4185,S4186+F495,S496"," -F4217,S4218+F507,S508"," -F4160,S4161+F493,S494"," -F4107,S4108+F231,S232"," -F4162,S4163+F497,S498"," -F4219,S4220+F511,S512"," -F4182,S4183+F509,S510"," -F4221,S4222+F489,S490"," -F4128,S4129+F259,S260"," -F4126,S4127+F263,S264"," -F4332,S4333+F528,S529"," -F4290,S4291+F532,S533"," -F4334,S4335+F535,S536"," -F4278,S4279+F541,S542"," -F4234,S4235+F543,S544"," -F4336,S4337+F549,S550"," -F4338,S4339+F552,S553"," -F4286,S4287+F556,S557"," -F4281,S4282+F564,S565"," -F4178,S4179+F282,S283"," -F4224,S4225+F284,S285"," -F4166,S4167+F271,S272"," -F4124,S4125+F268,S269"," -F4122,S4123+F275,S276"," -F4120,S4121+F288,S289"," -F4175,S4176+F304,S305"," -F4170,S4171+F295,S296"," -F4118,S4119+F292,S293"," -F4284,S4285+F561,S562"," -F4172,S4173+F300,S301"
102.72,102.64,92.35,73.19,92.00,10.97,79.59,69.46,82.86,133.32,275.08,340.52,851.41,463.58,204.92,392.94,779.71,280.18,355.75,431.55,218.71,194.49,286.37,278.43,336.05,283.85,200.43,287.66,292.57,139.13,122.48,272.20,217.76,199.89,271.24,315.82,287.87,124.91,139.22,287.63,227.69,274.70,268.17,285.77,375.24,301.82,386.49,418.60,396.66,357.55,138.13,58.55,299.74,271.86,291.22,300.58,438.95,343.24,387.80,560.78,472.96,473.14,477.98,409.85,513.04,280.15,428.28,264.23,460.77,444.29,435.95,316.26,395.15,415.01,341.23,267.30,278.78,262.10,263.99,227.72,278.84,140.69,121.94,279.68,331.12,278.32,197.74,140.23,121.77,216.57,259.27,272.33,278.69,196.83,268.10,318.13,284.47,266.00
102.56,102.85,93.08,73.62,92.41,11.03,79.83,69.99,83.22,132.69,266.68,331.83,870.75,473.12,209.18,384.87,801.06,282.64,359.13,438.20,225.17,195.00,276.02,266.08,321.95,273.60,192.81,278.62,280.93,140.40,123.34,264.46,211.07,189.49,258.72,302.17,274.98,124.01,138.64,273.71,217.07,262.84,258.59,275.01,359.65,306.00,372.26,404.04,403.94,346.97,137.17,58.39,284.72,259.27,278.24,301.60,422.67,329.19,391.92,545.82,452.11,454.55,485.81,393.98,524.10,271.22,411.43,257.40,444.52,450.83,424.50,313.40,386.93,420.82,331.31,267.43,272.98,257.98,260.47,223.89,278.28,142.90,123.69,280.81,328.56,277.44,195.75,141.63,122.08,212.33,259.94,270.18,278.36,196.77,272.47,318.53,284.20,268.74
102.32,102.26,91.98,72.33,91.73,11.03,79.46,69.47,81.87,125.34,258.45,317.31,789.44,424.83,186.83,368.65,720.03,263.32,332.49,395.54,201.42,179.56,262.61,270.69,304.88,260.67,183.19,263.05,268.58,137.71,120.77,251.82,201.98,193.31,264.19,309.47,280.88,120.33,135.05,283.57,223.52,271.20,248.18,264.50,349.58,281.74,367.50,392.32,370.96,343.16,131.32,53.40,291.59,265.07,282.97,272.97,435.21,338.41,354.22,552.44,444.09,450.87,437.35,389.57,463.36,261.92,406.06,247.37,443.45,399.98,428.60,311.75,387.78,382.21,328.88,252.37,273.62,258.65,247.64,214.43,261.96,138.07,119.85,268.03,316.27,267.56,189.97,139.96,120.54,211.57,258.27,270.60,276.88,194.12,271.71,322.36,274.11,270.78
98.99,98.42,89.03,70.96,90.07,10.71,77.15,67.95,79.48,116.59,266.72,321.82,717.41,377.24,161.71,371.40,660.08,236.58,306.44,352.24,172.88,172.00,273.17,270.34,319.64,274.58,195.07,272.30,276.20,130.74,115.05,259.33,210.93,196.93,267.29,303.48,275.39,115.06,129.41,272.96,222.27,263.72,256.71,277.42,371.81,259.07,387.79,403.74,338.87,358.79,122.98,53.19,291.97,262.67,282.59,247.50,428.65,335.59,321.16,555.43,465.81,468.19,397.04,404.98,423.36,269.42,422.11,254.52,458.05,363.65,437.56,300.64,397.03,351.44,338.12,237.26,274.12,256.98,254.19,223.26,270.89,130.31,113.89,273.08,321.17,275.16,195.98,131.81,114.06,215.43,257.00,264.61,271.14,199.07,272.41,314.12,277.04,266.73
91.60,91.66,82.99,65.66,82.67,9.82,71.37,62.45,73.74,111.95,249.60,317.68,678.87,356.29,147.69,366.72,622.44,228.00,291.38,334.70,154.73,165.89,266.58,244.36,312.53,266.44,185.91,268.21,275.12,123.95,109.86,257.98,207.60,177.96,240.27,274.31,248.47,105.19,118.30,247.75,200.05,237.50,255.34,271.13,353.48,251.78,364.13,393.85,325.40,340.26,116.34,49.49,260.11,234.42,251.54,225.32,386.28,299.88,284.20,505.50,437.11,438.11,375.27,385.24,398.76,260.19,396.96,245.00,424.68,344.51,404.17,275.65,367.59,325.50,314.89,227.88,245.91,231.49,247.24,213.57,262.11,124.11,109.60,263.86,310.41,265.22,186.58,119.90,103.81,191.18,230.32,238.49,243.70,179.02,243.46,280.16,267.49,238.38
91.12,91.71,80.19,64.20,79.90,10.07,71.51,60.90,74.25,112.73,242.63,306.62,671.74,352.20,147.79,356.79,616.61,228.31,289.89,333.23,155.59,168.33,243.47,228.93,285.53,242.60,172.71,247.18,255.83,120.15,107.45,240.89,191.32,167.18,224.90,256.91,236.26,101.96,114.99,237.73,190.55,228.82,237.24,256.12,340.11,245.50,348.69,378.71,321.96,328.73,118.38,49.33,253.60,227.15,243.89,223.56,374.30,292.01,281.68,493.00,424.34,422.94,371.90,371.56,392.24,253.28,384.86,238.99,408.55,338.43,389.84,273.06,353.70,323.58,304.64,230.78,241.76,226.87,243.33,210.37,258.53,123.92,110.00,262.64,308.40,261.32,182.12,119.15,103.29,189.00,227.13,236.51,240.70,176.00,241.07,277.80,264.20,235.49
98.83,99.33,86.33,69.08,85.74,10.73,77.00,65.87,79.33,114.92,259.11,311.27,705.75,373.39,157.64,361.61,647.80,234.34,302.69,351.35,167.29,171.78,252.02,248.26,297.28,255.52,181.02,255.91,261.51,126.19,111.14,246.03,197.16,182.05,246.34,284.41,258.04,112.50,125.05,259.45,209.84,252.25,244.60,263.49,351.03,253.50,371.24,389.63,330.32,343.87,122.52,51.85,277.87,247.98,268.77,241.30,412.81,321.61,308.51,532.37,448.91,455.39,391.92,394.51,415.30,263.13,411.80,248.48,443.64,358.90,427.21,293.34,389.75,340.52,329.04,236.16,265.02,248.97,249.29,218.00,265.37,130.71,114.30,268.56,318.49,271.18,193.67,132.58,113.96,209.21,250.48,260.45,266.82,194.10,267.63,309.68,272.28,262.28
100.64,101.26,87.66,69.85,87.07,10.76,78.16,66.31,80.49,122.78,248.47,304.24,785.69,420.46,183.65,353.19,715.93,258.33,325.91,392.80,196.46,178.68,238.68,243.89,277.26,237.35,168.13,242.70,248.08,128.96,114.65,233.59,186.08,175.26,241.56,281.98,258.07,115.31,128.64,259.70,203.36,249.88,233.06,248.18,325.69,277.38,341.11,368.96,367.20,321.17,128.41,52.69,277.31,247.73,267.56,270.44,414.06,323.85,349.10,525.13,422.70,426.75,436.09,364.59,462.62,247.70,382.73,235.94,420.52,399.78,405.97,303.54,370.78,376.70,315.56,248.62,267.78,254.76,239.64,205.04,251.04,136.55,118.71,257.84,301.37,255.03,180.17,136.77,117.24,207.74,254.57,263.01,271.71,190.81,264.61,310.49,260.47,261.81
101.84,102.61,89.72,72.09,89.08,11.01,79.46,68.02,82.72,129.78,256.18,317.48,843.45,456.12,200.11,370.62,775.26,274.30,352.60,425.12,214.72,197.98,247.93,239.87,289.54,245.40,173.99,253.92,257.02,135.27,119.05,242.86,193.80,173.31,233.13,274.66,251.87,119.13,133.35,255.36,201.90,245.71,240.58,259.21,337.84,291.03,347.44,385.77,383.18,328.08,135.14,58.78,269.12,240.91,260.29,293.41,401.04,315.90,379.14,516.33,433.43,436.11,472.52,374.00,510.13,257.22,395.06,244.37,424.49,439.10,405.05,303.97,369.32,414.76,313.00,267.81,260.16,245.03,249.75,212.79,265.38,140.03,121.55,269.80,315.07,262.95,187.12,140.73,119.67,201.83,248.47,258.24,265.69,184.77,256.57,302.33,272.34,253.84
102.37,101.93,98.83,77.90,98.46,11.32,80.75,74.06,84.35,135.20,240.63,308.71,720.28,399.28,173.51,358.02,652.33,267.52,339.93,374.19,180.70,206.80,244.87,241.13,281.78,235.15,168.87,246.42,248.90,150.06,133.16,233.07,182.99,171.03,228.39,267.93,246.25,134.53,152.47,245.26,190.91,234.95,225.16,237.83,310.14,273.67,316.33,358.74,350.74,300.46,149.80,61.87,254.03,228.23,241.00,260.59,370.66,295.25,323.71,462.25,388.99,393.98,404.74,329.46,432.89,227.68,348.26,217.67,385.53,377.50,363.83,284.05,327.92,354.99,279.15,282.06,229.00,221.33,224.94,185.63,234.24,142.17,124.38,233.90,267.27,222.21,159.67,145.50,125.04,181.21,224.38,232.65,236.83,161.62,223.08,263.51,233.47,223.26
98.87,97.83,94.27,75.31,94.96,10.94,77.53,71.28,81.11,127.50,253.19,319.64,748.70,412.65,182.80,372.93,680.97,259.68,338.20,390.29,192.26,199.64,262.33,266.11,304.92,255.93,181.26,265.08,268.46,141.98,126.15,250.69,197.58,189.44,255.11,297.32,275.16,128.55,144.01,273.13,212.76,260.19,243.39,258.50,336.62,277.05,342.73,382.09,359.47,321.25,138.63,59.85,278.80,254.95,270.63,273.68,411.25,323.53,345.86,516.99,421.36,425.42,422.55,358.26,455.54,243.23,378.25,232.46,417.72,393.84,398.44,308.32,359.67,368.04,304.92,269.31,255.60,242.42,236.89,200.57,248.34,133.29,117.45,247.74,288.55,236.38,168.11,140.42,120.01,197.96,244.23,253.26,255.78,176.06,242.41,288.91,242.88,240.52
95.07,94.71,90.07,71.96,90.38,10.57,75.03,67.93,78.74,123.59,252.29,309.67,735.28,407.58,181.56,356.03,668.82,256.08,329.07,382.42,192.73,193.68,264.68,264.64,304.63,259.63,182.36,260.19,265.23,135.31,120.43,246.46,197.21,187.20,253.01,297.89,272.83,121.99,136.15,269.40,210.42,257.84,240.99,255.14,336.24,275.96,344.83,372.78,357.21,322.64,134.01,58.29,276.04,251.17,268.89,273.75,405.88,322.51,345.40,514.24,418.60,420.24,412.49,352.09,441.94,238.45,372.76,224.19,414.32,383.39,396.33,303.72,358.04,360.15,301.02,258.63,253.03,240.53,229.28,194.74,238.88,128.96,114.47,239.24,276.83,234.34,166.80,134.94,115.62,195.01,243.61,250.78,252.80,173.02,241.89,285.91,239.93,238.38
90.30,90.55,84.89,67.27,84.75,9.92,71.31,64.08,73.84,113.28,227.37,292.71,691.69,367.52,162.52,337.70,633.33,233.88,298.59,341.66,171.77,171.03,243.37,233.85,283.94,239.58,167.14,246.79,247.35,127.19,112.47,231.29,183.44,167.66,225.98,260.11,237.66,110.46,123.14,237.42,188.46,227.21,226.55,238.90,312.39,251.10,321.46,352.40,325.42,298.25,119.83,52.44,245.41,222.70,236.29,241.13,355.77,282.22,300.40,460.54,382.81,382.90,385.16,329.66,413.71,223.33,344.56,212.75,370.70,355.70,352.30,261.93,320.04,333.34,274.68,232.24,223.19,210.89,215.57,180.99,225.40,122.14,107.65,226.94,262.57,220.05,155.33,121.32,105.03,173.31,211.05,220.12,223.89,156.13,216.13,254.24,224.88,211.25
99.08,98.80,92.15,74.12,93.77,10.94,78.13,70.69,80.83,118.62,232.75,292.10,715.33,394.41,169.77,337.92,656.21,241.35,312.63,374.36,178.92,181.23,247.92,248.59,287.47,243.33,171.82,247.60,248.08,139.75,122.85,231.62,184.73,176.08,237.51,277.81,251.87,123.85,139.85,250.80,196.09,240.98,225.01,235.89,312.07,261.37,317.79,351.76,339.47,299.15,127.86,55.13,259.37,235.45,250.52,258.75,376.35,299.44,325.24,477.27,388.09,394.32,404.85,325.65,442.70,220.24,345.31,209.62,384.39,377.85,363.82,279.44,327.38,354.44,278.30,245.36,230.68,220.43,212.86,178.14,221.40,131.83,115.14,221.67,255.35,214.45,151.77,135.58,115.90,178.57,222.28,228.95,230.42,158.29,221.11,260.17,219.51,217.88
102.43,101.93,96.19,75.96,96.07,11.39,80.59,72.77,82.81,116.78,237.58,288.33,707.35,377.02,166.76,332.02,644.11,239.81,307.05,357.26,175.43,181.88,248.27,255.44,282.20,243.66,173.45,242.86,246.91,138.38,122.11,229.76,184.46,181.28,244.80,285.69,257.43,126.02,141.40,257.90,202.32,246.46,225.45,239.09,315.95,260.37,330.88,351.01,335.98,306.36,126.06,55.44,267.50,242.44,258.21,254.90,391.65,308.41,318.31,497.43,398.68,404.04,393.42,337.14,427.33,224.58,359.41,213.46,396.12,371.91,378.43,289.79,342.64,344.22,288.59,244.23,240.78,228.50,217.42,184.83,227.56,134.82,117.34,226.95,261.87,222.71,158.88,138.42,118.62,184.15,228.03,234.84,238.62,165.21,227.62,268.41,226.85,225.35
106.93,106.47,96.75,75.90,96.48,11.58,83.27,73.10,85.97,119.26,248.43,298.59,711.18,385.54,169.63,345.03,652.89,243.54,312.55,364.86,179.60,184.51,253.53,259.80,292.66,250.64,177.20,252.83,255.46,140.04,123.42,239.98,192.33,186.58,252.18,294.18,267.43,125.79,141.20,267.81,211.14,254.94,235.74,251.22,331.03,261.72,347.58,365.79,340.59,321.30,128.25,56.22,276.46,252.04,269.72,256.68,408.69,322.87,324.26,521.58,420.00,426.52,399.20,362.18,433.43,239.23,382.15,227.54,417.31,374.45,402.45,301.59,364.39,356.63,309.69,248.22,258.06,243.13,230.96,201.06,244.34,137.20,121.41,245.75,287.07,244.83,175.66,143.57,123.77,200.23,244.47,254.96,259.73,183.14,249.91,294.68,250.30,248.76
104.25,104.22,94.12,74.59,94.42,11.49,81.80,71.49,84.51,122.03,243.96,304.02,734.75,406.63,171.73,353.44,675.89,247.17,322.80,386.03,182.23,184.62,253.95,253.60,290.58,248.45,175.76,249.89,254.94,138.99,122.70,238.84,191.10,182.51,244.39,284.96,259.12,123.79,140.15,257.70,203.71,248.19,234.17,247.65,325.41,265.88,336.52,367.45,344.04,317.71,131.73,56.35,269.83,242.07,261.42,258.13,393.58,310.35,325.95,500.98,412.08,419.29,417.12,359.20,454.58,241.17,375.86,230.08,410.63,389.23,395.92,296.30,356.69,372.27,302.29,253.41,252.88,239.45,233.15,197.89,246.11,140.12,122.42,246.68,288.65,243.54,174.06,141.83,121.38,195.20,242.09,253.12,257.66,179.78,248.01,289.89,252.12,244.12
