" -F478,S217+F4228,S4229"," -F478,S217+F4230,S4231"," -F478,S217+F4256,S4257"," -F478,S217+F392,S391"," -F478,S217+F4200,S4201"," -F478,S217+F485,S224"," -F478,S217+F591,S332"," -F478,S217+F112,S370"," -F478,S217+F310,S311"," -F474,S475+F4249,S4250"," -F474,S475+F227,S228"," -F4351,S4352+F447,S448"," -F4351,S4352+F254,S255"," -F4213,S4214+F503,S504"," -F4213,S4214+F198,S199"," -F4349,S4350+F445,S446"," -F4349,S4350+F256,S257"," -F4237,S4238+F472,S473"," -F4237,S4238+F229,S230"," -F4215,S4216+F501,S502"," -F4215,S4216+F200,S201"," -F212,S213+F491,S492"," -F4310,S4311+F401,S402"," -F4146,S4147+F140,S141"," -F4313,S4314+F409,S410"," -F4308,S4309+F406,S407"," -F4259,S4260+F397,S398"," -F4315,S4316+F413,S414"," -F4317,S4318+F426,S427"," -F4262,S4263+F419,S420"," -F4252,S4253+F417,S418"," -F4319,S4320+F433,S434"," -F4304,S4305+F430,S431"," -F4197,S4198+F137,S138"," -F4148,S4149+F145,S146"," -F4143,S4144+F149,S150"," -F4141,S4142+F152,S153"," -F4204,S4205+F158,S159"," -F4194,S4195+F160,S161"," -F4139,S4140+F166,S167"," -F4152,S4153+F169,S170"," -F4137,S4138+F173,S174"," -F4321,S4322+F438,S439"," -F4323,S4324+F442,S443"," -F4266,S4267+F453,S454"," -F4300,S4301+F455,S456"," -F4246,S4247+F457,S458"," -F4298,S4299+F466,S467"," -F4269,S4270+F464,S465"," -F4244,S4245+F462,S463"," -F4207,S4208+F210,S211"," -F4209,S4210+F190,S191"," -F4190,S4191+F192,S193"," -F4135,S4136+F178,S179"," -F4133,S4134+F181,S182"," -F4211,S4212+F194,S195"," -F4187,S4188+F206,S207"," -F4156,S4157+F204,S205"," -F4158,S4159+F208,S209"," -F4105,S4106+F470,S471"," -F4296,S4297+F235,S236"," -F4271,S4272+F237,S238"," -F4242,S4243+F239,S240"," -F4294,S4295+F246,S247"," -F4240,S4241+F244,S245"," -F4328,S4329+F520,S521"," -F4274,S4275+F248,S249"," -F4330,S4331+F523,S524"," -F4185,S4186+F495,S496"," -F4217,S4218+F507,S508"," -F4160,S4161+F493,S494"," -F4107,S4108+F231,S232"," -F4162,S4163+F497,S498"," -F4219,S4220+F511,S512"," -F4182,S4183+F509,S510"," -F4221,S4222+F489,S490"," -F4128,S4129+F259,S260"," -F4126,S4127+F263,S264"," -F4332,S4333+F528,S529"," -F4290,S4291+F532,S533"," -F4334,S4335+F535,S536"," -F4278,S4279+F541,S542"," -F4234,S4235+F543,S544"," -F4336,S4337+F549,S550"," -F4338,S4339+F552,S553"," -F4286,S4287+F556,S557"," -F4281,S4282+F564,S565"," -F4178,S4179+F282,S283"," -F4224,S4225+F284,S285"," -F4166,S4167+F271,S272"," -F4124,S4125+F268,S269"," -F4122,S4123+F275,S276"," -F4120,S4121+F288,S289"," -F4175,S4176+F304,S305"," -F4170,S4171+F295,S296"," -F4118,S4119+F292,S293"," -F4284,S4285+F561,S562"," -F4172,S4173+F300,S301"
132.67,132.97,120.32,92.33,120.78,13.77,103.88,90.54,104.84,148.01,323.18,374.07,826.00,443.36,187.48,435.19,767.38,296.71,378.47,411.38,200.05,199.32,337.58,337.67,389.36,335.37,240.13,327.34,336.94,174.29,153.80,311.35,247.88,239.29,325.74,367.62,324.24,158.52,179.50,330.33,263.66,317.81,294.21,312.70,442.32,298.19,462.95,485.80,390.52,430.69,165.25,62.09,360.51,315.53,344.05,293.77,533.15,415.62,374.70,675.90,547.36,560.58,455.60,479.42,484.53,307.69,497.87,288.25,545.33,419.20,535.04,365.88,483.33,408.56,412.00,294.39,330.97,303.07,285.98,253.67,295.52,174.59,153.17,305.38,367.86,308.35,229.04,175.99,151.39,262.42,314.71,319.17,327.64,246.27,328.37,389.85,315.11,327.93
134.18,134.44,120.78,93.21,119.60,13.85,104.75,91.32,105.66,148.32,322.35,377.46,808.83,435.82,186.51,438.65,750.95,295.92,378.01,402.33,196.86,201.31,340.91,334.51,390.24,333.81,237.95,326.20,337.79,174.89,152.90,307.83,247.89,242.17,328.97,378.15,330.32,158.34,179.43,331.48,265.36,325.22,296.56,309.06,437.90,290.97,460.31,484.19,382.61,426.15,165.87,61.74,359.85,315.96,344.18,290.51,534.64,420.84,369.56,673.25,558.00,564.86,447.99,477.56,478.62,314.05,506.67,294.75,561.37,413.28,543.02,371.80,494.34,403.37,420.84,297.76,336.34,314.65,297.24,262.44,303.41,172.50,153.39,305.15,373.58,314.23,232.66,176.20,146.62,267.33,319.72,333.04,339.00,252.29,341.90,393.33,322.90,333.69
132.89,132.99,119.67,91.68,119.44,13.79,103.46,89.89,104.57,143.06,313.40,355.91,786.33,423.84,181.17,418.98,725.13,285.80,364.64,392.02,191.77,196.39,320.45,324.22,365.02,321.58,226.88,308.35,322.53,174.93,149.38,299.21,235.77,235.28,306.92,365.61,319.89,158.22,179.54,321.10,258.42,314.48,283.00,296.74,423.57,280.86,450.80,472.56,369.52,416.60,161.13,60.90,347.89,308.13,334.88,281.30,517.17,405.96,357.89,651.78,538.12,545.65,434.59,461.71,464.94,298.26,486.03,280.36,538.24,401.00,516.87,359.81,471.98,389.87,397.28,289.98,322.74,303.48,279.32,246.09,289.45,173.72,152.05,295.73,354.75,298.52,218.59,176.46,149.11,255.30,309.32,320.09,327.88,234.87,327.07,374.09,310.81,323.66
119.79,120.90,108.75,84.07,108.66,12.65,94.12,82.27,95.10,129.14,268.05,341.43,676.98,350.87,152.71,398.02,624.61,253.35,321.56,325.87,160.00,184.14,282.42,269.83,325.39,280.60,195.94,281.16,291.90,164.70,141.02,269.79,211.64,194.77,254.06,302.20,267.07,139.02,154.96,267.61,215.47,260.18,262.50,277.80,378.17,252.52,385.14,428.60,327.17,369.00,141.17,55.73,288.95,256.61,275.94,237.93,423.20,335.19,292.64,542.71,477.58,475.86,366.76,415.72,387.48,277.02,427.68,262.11,463.54,337.37,441.80,304.57,399.18,330.50,341.44,262.81,268.44,253.10,263.94,228.45,272.74,163.05,142.92,277.79,332.97,277.53,200.50,160.56,136.36,213.29,256.85,263.70,267.87,195.77,268.55,308.37,287.30,265.24
130.91,131.72,119.17,91.93,118.79,13.53,102.48,90.24,103.54,134.48,300.63,372.47,720.63,387.97,169.33,427.59,666.34,264.25,341.39,359.79,176.69,194.91,311.85,297.09,356.79,310.28,214.49,306.54,320.52,176.53,153.84,297.14,237.60,217.75,296.80,340.21,304.15,156.77,176.88,315.10,255.50,309.55,289.77,309.47,414.15,264.38,426.15,462.15,341.00,411.84,149.35,60.83,346.92,305.69,331.06,263.09,501.87,394.71,328.58,654.46,542.91,548.28,400.29,472.35,425.81,304.36,495.98,287.70,538.44,372.16,521.32,351.40,484.24,361.07,406.97,277.00,322.44,305.90,286.93,254.60,295.92,177.01,160.07,300.59,356.97,312.36,218.92,175.54,145.32,254.50,302.33,309.92,321.35,229.08,310.65,365.74,307.89,309.65
130.69,130.87,118.28,90.88,117.78,13.64,101.99,89.15,102.67,134.69,315.29,372.10,721.16,381.14,165.05,427.99,662.88,263.07,339.93,355.71,172.09,199.26,314.38,313.98,364.28,309.43,220.88,311.28,318.29,174.52,151.52,293.77,245.77,229.94,311.10,355.75,313.53,155.45,174.48,317.61,258.32,308.51,292.93,316.11,430.34,263.07,471.46,482.16,340.11,422.69,148.74,60.25,345.51,304.78,330.30,257.03,516.25,401.07,315.70,668.36,556.32,559.06,401.14,482.29,426.80,307.67,508.95,286.62,556.72,370.12,531.45,362.77,481.52,357.81,414.04,282.00,323.24,300.28,291.98,261.61,304.69,176.17,148.61,305.50,369.61,314.34,231.88,174.50,150.46,248.49,296.22,304.84,316.58,234.20,313.48,364.06,318.82,309.10
131.29,131.05,119.46,90.98,118.50,13.63,102.65,89.72,103.47,133.89,302.20,369.02,713.21,381.48,166.51,422.92,659.76,263.91,338.95,353.43,173.10,193.97,306.71,294.72,349.36,300.56,212.05,302.10,308.45,175.04,152.59,285.01,236.18,216.69,296.27,342.02,305.19,154.51,171.35,309.87,253.66,299.26,286.45,310.85,404.93,258.58,431.34,456.09,335.58,400.98,149.43,58.73,345.98,304.18,337.71,259.02,501.76,396.07,322.76,673.66,547.97,552.47,393.59,472.84,420.62,299.88,503.48,280.87,549.81,366.11,532.26,355.40,484.86,354.24,416.95,279.22,325.59,300.93,286.49,251.98,299.72,182.95,157.14,298.25,352.81,308.38,218.27,172.41,145.55,250.54,296.54,299.90,312.40,231.74,309.29,358.32,305.83,310.91
120.49,120.37,109.35,84.20,108.52,12.63,94.20,82.37,95.51,129.36,275.33,343.39,669.42,347.33,150.85,399.60,620.05,251.55,320.71,323.75,157.25,184.91,281.25,273.45,327.05,278.58,197.44,282.00,288.79,163.16,140.99,267.58,217.45,198.23,258.25,308.72,273.20,139.76,154.27,272.04,220.75,262.70,267.25,285.75,379.88,248.17,391.45,431.44,320.53,370.71,141.47,56.53,296.87,263.82,284.26,234.51,438.31,339.42,289.96,563.71,487.05,483.05,366.74,417.10,386.95,275.70,434.71,255.30,474.08,336.27,454.64,312.13,409.71,328.42,353.68,264.33,274.04,255.96,263.35,228.68,273.65,166.59,140.92,275.61,331.44,277.55,197.83,157.85,139.32,211.08,255.45,261.90,269.57,194.83,266.17,306.17,285.58,266.20
132.33,131.14,119.46,91.67,119.68,13.64,102.85,90.00,104.15,142.79,314.63,364.31,792.51,427.21,184.60,425.77,735.76,287.86,366.25,394.58,194.95,196.97,322.41,323.37,364.21,318.12,231.32,312.18,318.47,171.99,147.85,293.29,241.89,235.96,306.18,366.01,320.86,154.79,173.05,323.94,261.63,314.50,291.29,312.59,436.43,283.39,463.40,476.83,370.85,416.67,162.19,60.66,353.96,310.50,338.71,284.49,526.83,408.75,363.99,665.98,545.42,547.46,437.49,465.69,469.37,300.53,490.44,279.13,544.25,405.50,519.54,369.16,475.44,395.80,409.01,292.86,329.59,308.74,284.84,251.28,299.63,177.88,149.43,298.34,359.95,308.43,225.16,174.01,151.35,255.02,311.02,319.66,330.32,240.66,328.77,375.30,318.79,329.22
133.56,134.45,123.18,93.43,122.75,13.85,104.59,92.10,105.60,149.19,330.69,389.70,800.69,431.59,184.69,450.89,746.29,296.52,377.92,399.04,193.18,203.57,340.45,331.64,389.37,330.35,238.90,327.48,334.43,173.93,153.01,312.49,259.13,238.25,325.58,369.76,325.71,158.85,178.43,329.20,264.69,319.72,307.90,327.18,460.75,292.02,481.37,506.69,382.89,442.50,166.06,62.20,360.98,315.07,345.17,289.27,542.49,420.21,366.09,683.22,570.19,575.98,442.54,493.36,473.80,316.09,519.00,290.53,574.18,412.82,550.05,377.07,498.57,401.21,427.79,301.21,340.97,318.14,297.66,265.65,308.63,177.86,149.61,312.73,377.08,320.62,238.27,173.93,148.16,264.76,314.52,325.88,341.67,254.41,337.67,391.35,328.76,337.04
122.24,123.49,114.26,87.08,113.71,12.77,96.12,85.32,97.42,139.42,290.75,359.93,728.46,374.42,160.83,420.82,674.37,273.59,345.47,348.10,167.62,188.75,297.50,287.75,342.78,294.84,211.51,296.96,307.57,165.72,145.35,285.47,231.75,212.41,277.50,318.18,283.89,151.62,171.67,281.90,232.42,275.32,283.36,305.21,412.23,266.32,426.20,459.67,348.08,399.18,154.54,57.97,310.39,273.05,296.15,247.10,457.81,353.75,308.29,592.66,521.22,516.75,397.41,451.95,415.90,291.71,466.34,272.02,503.74,362.45,477.23,323.10,435.01,355.42,374.54,281.30,291.89,273.42,277.95,242.75,292.44,171.08,144.12,294.33,357.29,300.21,216.68,161.21,140.92,227.28,269.14,278.00,290.63,214.32,289.63,329.42,312.29,289.10
127.72,128.94,115.04,89.39,115.85,13.50,100.38,87.94,101.07,135.70,271.36,337.66,701.55,362.63,156.98,393.92,651.15,264.52,336.14,336.67,162.69,189.94,265.04,257.55,310.48,262.85,186.02,261.99,279.54,176.54,149.89,261.30,210.61,189.78,245.99,289.88,261.96,155.63,183.01,260.23,216.46,257.62,255.81,276.86,373.59,256.23,388.22,426.88,332.07,368.36,151.14,57.99,292.46,255.80,276.70,243.35,427.75,334.27,300.63,555.11,488.60,491.47,382.13,425.17,402.63,281.79,446.39,262.17,480.71,346.97,446.72,311.15,408.35,344.48,356.83,277.78,273.03,259.79,267.01,231.94,283.71,179.97,152.08,285.12,341.87,288.51,206.11,166.48,143.43,216.04,256.43,264.68,272.67,206.23,278.70,312.68,300.69,276.12
136.59,136.46,121.62,93.95,120.96,14.13,106.88,92.22,107.68,145.25,304.90,371.68,783.73,421.68,180.76,428.67,728.50,289.15,370.35,391.08,189.40,202.74,299.13,293.27,353.86,292.15,209.24,292.47,307.37,180.93,154.03,286.15,236.13,212.94,285.80,333.93,297.09,160.02,183.53,298.62,245.11,293.06,279.16,302.90,426.30,281.22,437.83,479.05,367.49,411.66,162.62,61.12,336.36,290.17,320.40,278.76,500.29,388.49,355.57,637.01,534.72,543.55,431.22,468.31,461.93,309.62,499.32,280.40,545.73,400.42,516.80,359.75,473.28,390.79,407.74,297.52,320.29,304.54,288.73,253.80,303.76,181.85,153.66,305.37,365.19,310.89,230.38,178.81,152.27,254.39,302.93,315.47,323.30,248.44,331.23,376.59,323.24,325.55
132.38,132.97,117.01,90.49,116.07,13.73,103.66,88.38,104.59,142.00,300.16,350.16,769.64,415.80,177.91,411.80,712.94,282.25,360.10,383.45,186.41,197.32,289.48,287.43,337.31,287.34,206.28,282.73,295.96,174.61,145.43,278.44,225.18,211.79,272.28,332.11,293.89,155.08,178.59,296.75,241.84,285.39,272.85,293.83,410.08,275.13,429.07,464.84,362.47,400.49,160.12,60.62,333.51,288.92,316.30,274.52,499.18,385.91,349.25,631.18,526.34,536.47,425.07,458.40,454.92,301.43,489.77,274.83,536.07,393.76,504.59,359.10,461.17,381.90,393.68,292.99,312.98,297.21,278.02,243.83,291.59,179.06,149.06,294.64,350.27,304.89,221.88,176.64,151.29,245.26,300.87,310.11,317.79,236.77,323.30,364.25,315.79,319.94
120.76,122.04,106.62,83.11,107.00,12.46,95.03,81.15,95.79,127.53,263.56,334.29,645.68,336.29,148.11,388.11,599.41,247.22,314.29,312.89,152.45,185.50,258.09,246.64,306.79,256.81,182.11,261.82,275.60,167.66,141.78,256.60,205.94,181.25,236.77,288.40,255.20,141.49,159.15,257.43,208.79,250.40,254.99,275.76,361.95,240.11,374.30,420.67,310.05,357.27,140.31,56.06,279.21,249.26,266.02,229.30,420.88,326.50,282.24,540.88,470.08,473.52,356.31,409.47,373.19,272.72,429.93,253.42,468.76,324.64,432.84,304.79,400.64,319.74,340.59,265.08,262.55,250.08,259.85,223.62,273.51,166.55,140.32,273.62,324.26,275.25,197.17,162.07,140.27,209.72,250.40,259.04,263.32,197.09,264.40,303.19,285.86,264.25
130.91,130.89,115.25,89.23,114.65,13.42,102.29,87.71,103.36,131.66,284.58,355.29,695.02,372.07,163.06,407.52,644.24,258.63,335.29,345.00,169.30,194.62,277.82,263.94,324.66,273.34,193.32,276.62,290.28,177.75,152.63,270.25,222.06,195.16,267.07,313.23,278.41,153.27,173.35,290.09,239.54,282.36,270.83,294.00,388.61,252.05,405.34,440.18,325.76,385.67,146.54,59.17,328.92,284.22,313.58,252.59,479.39,369.10,314.04,633.14,524.22,533.57,386.58,460.02,412.39,299.39,492.73,273.99,531.69,357.78,503.52,350.59,469.71,349.49,398.02,277.49,317.86,300.21,278.37,244.42,291.83,181.66,156.18,292.05,341.33,303.64,212.96,172.59,145.96,245.92,294.77,299.76,309.13,225.70,306.67,352.89,299.43,303.67
131.19,131.46,114.29,88.91,113.83,13.33,102.27,87.01,103.65,131.32,296.50,356.02,700.76,373.87,162.60,404.97,651.10,260.19,336.76,347.59,167.03,199.48,281.50,281.93,333.07,277.48,198.28,278.46,288.81,175.53,149.49,272.03,225.74,207.06,279.96,325.53,291.67,154.57,177.32,294.87,242.82,289.25,272.00,295.79,402.21,254.54,426.23,452.83,329.56,398.26,146.30,59.93,330.21,291.68,316.37,252.07,494.26,381.33,310.12,628.80,527.39,539.51,389.29,464.06,414.92,300.64,494.50,274.42,534.43,358.82,508.69,355.43,467.61,351.46,399.62,280.43,312.11,292.39,282.29,250.15,296.02,178.61,151.01,291.20,349.29,300.86,222.70,174.88,149.08,245.99,291.62,300.26,307.36,234.90,311.80,356.43,308.79,304.59
