" -F1882,S1621+F4756,S4757"," -F1882,S1621+F4758,S4759"," -F1882,S1621+F4784,S4785"," -F1882,S1621+F1796,S1795"," -F1882,S1621+F4728,S4729"," -F1882,S1621+F1889,S1628"," -F1882,S1621+F1995,S1736"," -F1882,S1621+F1516,S1774"," -F1882,S1621+F1714,S1715"," -F1878,S1879+F4777,S4778"," -F1878,S1879+F1631,S1632"," -F4879,S4880+F1851,S1852"," -F4879,S4880+F1658,S1659"," -F4741,S4742+F1907,S1908"," -F4741,S4742+F1602,S1603"," -F4877,S4878+F1849,S1850"," -F4877,S4878+F1660,S1661"," -F4765,S4766+F1876,S1877"," -F4765,S4766+F1633,S1634"," -F4743,S4744+F1905,S1906"," -F4743,S4744+F1604,S1605"," -F1616,S1617+F1895,S1896"," -F4838,S4839+F1805,S1806"," -F4674,S4675+F1544,S1545"," -F4841,S4842+F1813,S1814"," -F4836,S4837+F1810,S1811"," -F4787,S4788+F1801,S1802"," -F4843,S4844+F1817,S1818"," -F4845,S4846+F1830,S1831"," -F4790,S4791+F1823,S1824"," -F4780,S4781+F1821,S1822"," -F4847,S4848+F1837,S1838"," -F4832,S4833+F1834,S1835"," -F4725,S4726+F1541,S1542"," -F4676,S4677+F1549,S1550"," -F4671,S4672+F1553,S1554"," -F4669,S4670+F1556,S1557"," -F4732,S4733+F1562,S1563"," -F4722,S4723+F1564,S1565"," -F4667,S4668+F1570,S1571"," -F4680,S4681+F1573,S1574"," -F4665,S4666+F1577,S1578"," -F4849,S4850+F1842,S1843"," -F4851,S4852+F1846,S1847"," -F4794,S4795+F1857,S1858"," -F4828,S4829+F1859,S1860"," -F4774,S4775+F1861,S1862"," -F4826,S4827+F1870,S1871"," -F4797,S4798+F1868,S1869"," -F4772,S4773+F1866,S1867"," -F4735,S4736+F1614,S1615"," -F4737,S4738+F1594,S1595"," -F4718,S4719+F1596,S1597"," -F4663,S4664+F1582,S1583"," -F4661,S4662+F1585,S1586"," -F4739,S4740+F1598,S1599"," -F4715,S4716+F1610,S1611"," -F4684,S4685+F1608,S1609"," -F4686,S4687+F1612,S1613"," -F4633,S4634+F1874,S1875"," -F4824,S4825+F1639,S1640"," -F4799,S4800+F1641,S1642"," -F4770,S4771+F1643,S1644"," -F4822,S4823+F1650,S1651"," -F4768,S4769+F1648,S1649"," -F4856,S4857+F1924,S1925"," -F4802,S4803+F1652,S1653"," -F4858,S4859+F1927,S1928"," -F4713,S4714+F1899,S1900"," -F4745,S4746+F1911,S1912"," -F4688,S4689+F1897,S1898"," -F4635,S4636+F1635,S1636"," -F4690,S4691+F1901,S1902"," -F4747,S4748+F1915,S1916"," -F4710,S4711+F1913,S1914"," -F4749,S4750+F1893,S1894"," -F4656,S4657+F1663,S1664"," -F4654,S4655+F1667,S1668"," -F4860,S4861+F1932,S1933"," -F4818,S4819+F1936,S1937"," -F4862,S4863+F1939,S1940"," -F4806,S4807+F1945,S1946"," -F4762,S4763+F1947,S1948"," -F4864,S4865+F1953,S1954"," -F4866,S4867+F1956,S1957"," -F4814,S4815+F1960,S1961"," -F4809,S4810+F1968,S1969"," -F4706,S4707+F1686,S1687"," -F4752,S4753+F1688,S1689"," -F4694,S4695+F1675,S1676"," -F4652,S4653+F1672,S1673"," -F4650,S4651+F1679,S1680"," -F4648,S4649+F1692,S1693"," -F4703,S4704+F1708,S1709"," -F4698,S4699+F1699,S1700"," -F4646,S4647+F1696,S1697"," -F4812,S4813+F1965,S1966"," -F4700,S4701+F1704,S1705"
127.65,128.61,117.46,90.51,117.87,13.34,99.98,88.62,100.76,142.58,309.47,359.72,789.69,427.97,182.27,421.58,732.08,284.35,361.85,394.37,193.53,195.70,312.34,327.70,359.06,316.52,230.08,308.29,319.01,171.33,150.46,297.99,234.62,232.37,308.55,359.18,313.95,156.75,178.09,319.33,258.01,308.99,282.53,302.48,428.44,282.57,452.76,471.51,374.52,412.71,159.85,61.15,350.91,309.72,336.95,282.62,521.95,404.02,362.12,651.61,527.61,539.87,434.62,458.65,460.98,295.69,480.90,278.82,523.38,401.40,512.00,361.67,459.47,391.56,394.92,291.16,323.02,294.09,278.66,243.48,286.30,170.39,147.87,298.89,351.23,298.92,219.27,173.09,151.12,250.27,302.50,307.38,317.82,232.29,320.20,374.54,307.55,319.78
132.83,133.13,119.88,91.57,119.67,13.79,103.46,89.92,104.27,142.61,313.83,356.64,786.18,423.99,181.58,419.32,725.06,284.87,363.28,392.55,191.75,196.44,320.40,325.81,365.02,322.04,226.68,308.32,318.02,175.19,150.40,298.85,235.41,234.66,307.87,365.20,319.58,158.59,180.85,320.04,257.94,314.74,283.71,296.26,423.70,279.46,451.22,471.28,368.65,416.45,161.79,60.76,348.95,308.87,334.64,281.36,516.81,406.34,357.35,651.33,537.11,545.15,434.91,462.65,464.70,298.27,485.50,280.49,538.68,402.00,516.81,359.07,472.40,390.45,397.41,292.19,322.82,303.76,279.62,246.05,289.23,173.44,151.80,295.80,355.08,299.99,219.86,176.09,149.29,255.80,311.43,321.00,328.63,234.49,326.84,374.30,313.02,323.45
118.04,118.13,107.27,83.20,108.34,12.40,91.76,80.73,93.28,131.88,281.29,327.90,690.23,387.29,168.08,382.93,638.60,260.39,334.68,357.76,175.44,191.14,283.17,299.72,317.25,278.29,200.93,272.96,282.50,152.96,134.86,269.39,209.53,214.74,281.39,332.97,293.10,145.58,163.54,294.33,236.51,289.91,255.10,267.77,377.62,250.10,385.56,420.38,328.19,370.28,150.16,58.59,322.20,284.97,307.53,259.01,477.49,370.79,323.98,597.11,486.21,491.05,394.76,418.59,425.87,265.93,440.21,254.41,493.80,369.81,477.11,336.76,432.10,355.35,361.56,278.64,300.42,282.47,252.45,223.07,264.70,151.55,134.27,266.82,319.12,271.07,200.11,157.91,136.33,233.42,281.49,289.84,293.93,211.28,293.23,337.31,281.88,290.08
130.46,130.50,118.75,90.87,118.64,13.45,101.74,89.30,102.79,134.73,304.21,356.23,708.74,380.63,167.98,413.66,655.90,263.10,337.80,352.96,174.65,192.90,306.77,308.04,353.99,310.63,213.86,303.38,317.11,177.60,155.75,300.51,234.49,223.75,296.02,354.81,314.63,158.50,179.04,309.10,253.64,305.54,291.37,309.18,412.79,258.66,428.49,455.85,336.41,411.38,148.24,59.80,342.73,304.04,329.43,260.09,504.94,395.36,323.38,647.55,549.12,549.18,394.87,476.55,418.99,306.75,497.10,291.18,537.32,365.64,521.36,354.20,476.75,356.32,404.29,277.30,320.81,293.76,285.92,251.06,297.42,176.32,155.83,298.55,356.72,304.30,221.03,174.81,150.24,249.30,294.75,302.41,312.20,223.80,308.27,354.98,308.71,301.42
128.23,129.22,117.90,90.41,117.71,13.17,100.44,88.75,101.48,134.62,313.83,377.08,721.36,384.53,166.76,430.16,665.66,263.98,340.33,356.29,172.81,197.71,318.73,319.63,369.15,317.14,225.73,313.95,323.41,177.46,154.52,303.68,245.29,233.92,318.07,362.04,320.28,156.05,178.93,322.59,261.05,317.53,295.40,315.91,434.61,264.42,461.65,481.51,344.30,431.34,148.53,61.03,349.65,312.30,335.87,259.30,518.27,403.73,320.97,660.08,556.56,559.04,398.46,483.65,423.15,310.59,508.26,292.66,548.22,368.57,529.80,357.99,486.48,357.61,409.97,281.84,326.44,299.70,293.27,260.47,302.36,169.57,150.94,301.94,368.18,313.04,230.00,173.43,146.77,255.62,300.36,310.61,316.98,235.67,318.80,369.15,316.38,309.19
121.48,120.89,108.93,84.54,108.92,12.50,94.43,82.10,96.18,128.74,289.46,337.14,654.57,366.74,162.90,384.47,604.58,245.85,324.56,341.25,168.41,198.92,283.52,299.82,320.34,272.68,202.28,278.95,278.87,157.15,137.35,263.53,216.53,210.70,284.29,339.38,298.32,144.16,159.82,299.18,241.20,289.97,262.41,278.44,374.38,239.76,399.47,422.70,309.49,373.02,145.99,60.22,329.98,291.08,317.57,255.61,485.24,378.41,311.32,627.76,505.40,513.86,369.48,429.17,400.93,270.24,459.83,251.03,516.03,352.81,497.01,356.29,449.82,342.00,382.55,280.44,313.44,293.17,259.64,230.24,267.92,162.76,136.33,269.20,321.41,270.29,202.63,161.63,141.89,242.71,292.48,300.04,307.95,218.80,297.92,348.76,283.24,294.69
130.89,131.07,118.17,90.78,118.19,13.63,101.95,89.17,102.60,134.15,315.53,372.24,721.42,381.88,166.09,428.17,663.79,262.24,338.92,356.06,172.25,199.26,314.31,315.25,364.55,310.26,221.39,311.32,313.75,174.75,151.76,293.59,245.75,229.83,310.99,355.51,313.39,154.61,174.46,317.11,258.44,308.01,293.40,315.99,429.93,261.31,471.27,480.88,340.43,422.33,149.51,60.04,345.62,305.01,330.93,258.04,516.12,401.71,315.97,667.84,557.39,559.04,401.85,482.57,427.03,307.68,510.89,287.39,556.50,371.81,532.34,362.21,481.83,357.30,414.10,283.39,324.18,300.67,291.89,261.61,305.24,176.58,148.19,305.96,369.99,315.91,233.46,173.74,150.32,249.13,296.63,305.40,317.27,234.72,313.79,364.79,320.09,309.69
130.61,131.17,118.84,90.40,118.15,13.75,102.11,89.37,103.07,133.63,301.07,355.19,701.98,377.53,165.07,412.36,647.58,263.30,338.09,349.85,171.66,193.99,302.17,302.91,346.30,301.24,212.51,300.68,305.54,179.25,155.52,290.57,235.36,221.43,289.84,348.62,309.82,158.21,176.10,301.78,245.18,294.44,285.85,306.83,402.74,256.27,416.81,455.69,333.80,400.54,148.77,58.81,334.08,292.87,319.55,255.49,490.32,381.43,320.07,636.71,538.10,538.88,389.32,466.41,414.54,301.06,489.66,279.75,530.92,363.20,512.70,351.59,462.12,350.68,398.64,278.30,314.08,290.24,279.99,246.76,296.26,183.56,152.55,298.88,355.37,301.49,218.13,174.66,154.01,241.16,287.90,294.46,308.28,220.96,299.77,345.25,308.57,297.27
118.71,118.89,108.59,83.48,109.04,12.43,92.62,81.52,94.22,133.38,279.81,327.49,688.93,385.53,168.99,382.01,641.41,261.62,336.66,357.37,176.57,191.32,279.55,292.47,316.21,274.74,196.68,271.34,279.19,152.13,133.81,262.85,211.61,212.18,278.37,326.26,291.09,143.71,161.29,291.06,233.12,282.89,254.89,273.41,375.92,248.31,388.24,415.96,323.89,369.12,150.33,58.03,319.14,280.38,304.59,260.74,468.66,363.92,327.66,593.62,483.10,487.28,394.18,414.95,425.42,263.37,436.32,247.09,487.24,370.25,468.14,339.90,424.76,360.24,361.06,279.93,295.56,279.00,248.39,220.27,262.56,155.31,131.69,264.67,318.30,272.54,197.17,156.59,138.86,229.37,276.21,287.01,296.92,212.56,288.57,333.19,283.21,290.79
132.20,132.19,119.40,91.67,119.60,13.64,102.83,89.99,103.70,144.16,315.21,364.54,792.82,428.53,185.56,426.27,736.73,286.73,365.67,394.75,195.39,196.95,322.17,324.38,364.49,318.42,231.26,312.11,314.09,172.24,147.94,293.20,241.42,235.88,308.53,364.88,320.61,155.15,173.31,323.76,260.95,314.15,290.76,312.40,436.19,281.55,463.31,475.09,371.10,416.34,162.24,61.20,354.44,310.78,338.81,284.79,526.22,409.02,363.94,665.59,545.65,547.89,438.40,465.89,469.78,300.50,490.59,280.03,543.66,406.17,519.96,368.29,475.76,396.14,408.41,293.79,329.85,308.74,284.79,250.88,299.59,177.24,149.16,299.06,360.35,310.31,225.98,173.58,152.17,255.62,311.55,319.95,330.58,240.51,329.40,375.39,320.61,329.49
134.07,133.87,123.15,94.46,123.58,13.87,104.45,92.84,105.42,147.62,307.78,384.29,807.07,426.27,180.65,452.08,749.22,293.32,373.37,394.66,189.93,201.32,319.08,314.44,373.93,320.70,224.30,316.02,327.07,179.65,156.73,308.82,250.60,233.20,307.13,360.07,319.74,168.53,193.63,320.62,260.71,313.28,304.05,325.19,440.67,290.19,446.35,487.88,382.43,417.56,165.23,62.09,350.45,309.80,332.54,278.28,516.97,404.51,354.83,665.80,552.19,551.88,448.34,477.89,469.32,308.64,493.77,286.85,542.53,408.63,526.13,369.15,472.96,400.25,403.80,300.24,326.09,303.12,290.69,259.47,304.70,179.03,151.39,313.34,364.18,319.21,229.19,176.25,154.58,249.57,299.68,307.76,319.09,228.23,314.79,362.91,329.75,312.85
138.32,138.26,122.44,94.78,122.20,14.12,107.81,93.60,108.51,144.95,292.47,364.07,777.70,412.19,175.55,425.69,721.75,285.55,365.81,381.53,183.00,203.06,285.29,276.60,342.00,288.09,200.78,281.37,297.45,184.21,156.57,283.07,228.89,207.65,269.41,321.93,287.09,169.52,202.85,291.54,239.60,286.45,277.71,299.74,411.53,277.85,419.40,464.07,368.35,401.31,161.47,61.88,321.58,283.95,308.60,268.73,482.36,373.72,342.39,619.14,525.97,531.66,434.75,457.37,456.71,305.79,484.27,281.44,521.99,397.65,495.68,352.50,449.87,385.51,385.31,299.67,308.71,291.23,287.50,255.95,301.52,184.62,156.10,309.14,357.94,311.12,222.78,182.33,157.76,240.61,290.61,296.56,307.66,225.32,308.20,353.93,326.80,307.34
132.24,132.94,116.56,90.15,116.40,13.75,103.62,88.36,104.40,142.26,300.42,350.45,770.24,416.73,178.45,412.50,713.17,281.33,359.37,383.50,186.72,197.35,289.77,288.00,337.20,287.63,205.92,282.43,292.70,174.53,146.24,277.62,224.83,211.10,273.86,331.59,293.58,155.01,178.46,295.75,241.27,287.57,272.98,293.79,410.19,273.86,429.05,463.12,361.93,400.00,160.79,59.86,333.19,288.55,315.71,275.04,498.68,386.19,349.20,630.66,526.77,536.19,425.60,458.42,454.39,300.80,490.12,274.88,535.77,394.88,505.62,357.89,461.43,382.66,393.56,294.82,312.81,297.36,279.05,244.21,291.65,179.08,149.25,295.32,350.23,306.75,222.09,176.04,151.31,246.82,301.40,310.71,318.26,236.25,323.25,364.55,317.08,319.79
119.68,119.57,105.99,82.97,106.67,12.46,92.92,80.61,94.42,131.36,266.98,319.26,676.26,379.12,165.42,370.96,625.55,257.43,333.11,350.53,172.37,191.37,262.37,266.01,303.30,260.55,185.61,256.14,265.48,157.45,135.15,252.03,202.30,192.54,252.24,304.69,271.13,143.51,163.65,272.40,222.29,268.96,243.83,262.97,364.75,243.95,370.06,405.04,317.10,356.02,149.39,58.62,302.46,266.27,287.43,254.52,449.20,346.72,320.65,564.37,464.94,473.91,384.83,402.54,415.61,263.02,432.82,244.95,477.09,360.93,451.68,330.36,410.44,351.16,352.77,277.96,283.08,269.93,246.54,217.23,261.71,157.76,134.23,260.02,306.29,267.94,192.91,158.53,140.13,219.83,267.61,274.89,286.25,208.39,283.29,322.22,278.29,283.08
130.98,131.35,115.26,89.13,115.18,13.42,102.34,87.62,102.94,130.92,285.72,345.87,682.66,366.35,160.29,396.98,633.85,256.60,330.01,340.20,166.80,194.15,272.76,267.99,321.28,274.95,190.51,272.64,286.15,179.06,152.72,273.90,221.39,196.56,257.34,313.57,280.65,156.69,179.19,280.55,233.29,275.55,269.79,292.23,385.75,247.21,393.72,434.15,321.18,388.31,145.11,57.78,314.16,275.37,301.57,247.96,465.95,360.32,313.27,608.08,514.60,522.90,381.39,452.55,406.19,294.67,480.93,270.23,517.09,355.15,491.72,344.32,449.77,345.88,388.23,277.91,301.86,281.70,271.30,238.69,287.31,183.26,152.65,283.76,337.28,290.21,211.95,175.57,153.49,232.38,279.56,285.38,293.43,216.82,292.48,335.01,300.00,292.09
131.04,130.38,114.28,88.74,114.32,13.38,102.24,86.99,103.70,131.85,296.80,356.21,699.68,374.96,162.86,405.17,651.22,259.62,336.01,347.70,167.10,199.52,281.22,283.26,333.25,277.66,197.71,278.56,285.92,175.34,149.75,271.99,225.33,207.18,281.13,326.36,291.98,154.60,177.98,294.74,243.37,287.76,271.39,294.54,401.69,253.14,426.10,451.41,329.54,397.24,146.53,59.56,329.92,292.21,316.34,252.29,493.50,381.11,309.85,629.00,527.45,539.15,389.67,464.05,414.72,300.84,495.31,275.64,534.61,360.21,509.33,354.35,467.53,351.58,399.98,282.44,313.52,292.73,282.51,250.71,296.29,178.44,150.46,291.40,349.10,301.95,224.22,174.01,149.57,246.24,291.85,300.72,307.22,234.83,312.27,356.79,310.27,304.31
