" -F1180,S919+F4492,S4493"," -F1180,S919+F4494,S4495"," -F1180,S919+F4520,S4521"," -F1180,S919+F1094,S1093"," -F1180,S919+F4464,S4465"," -F1180,S919+F1187,S926"," -F1180,S919+F1293,S1034"," -F1180,S919+F814,S1072"," -F1180,S919+F1012,S1013"," -F1176,S1177+F4513,S4514"," -F1176,S1177+F929,S930"," -F4615,S4616+F1149,S1150"," -F4615,S4616+F956,S957"," -F4477,S4478+F1205,S1206"," -F4477,S4478+F900,S901"," -F4613,S4614+F1147,S1148"," -F4613,S4614+F958,S959"," -F4501,S4502+F1174,S1175"," -F4501,S4502+F931,S932"," -F4479,S4480+F1203,S1204"," -F4479,S4480+F902,S903"," -F914,S915+F1193,S1194"," -F4574,S4575+F1103,S1104"," -F4410,S4411+F842,S843"," -F4577,S4578+F1111,S1112"," -F4572,S4573+F1108,S1109"," -F4523,S4524+F1099,S1100"," -F4579,S4580+F1115,S1116"," -F4581,S4582+F1128,S1129"," -F4526,S4527+F1121,S1122"," -F4516,S4517+F1119,S1120"," -F4583,S4584+F1135,S1136"," -F4568,S4569+F1132,S1133"," -F4461,S4462+F839,S840"," -F4412,S4413+F847,S848"," -F4407,S4408+F851,S852"," -F4405,S4406+F854,S855"," -F4468,S4469+F860,S861"," -F4458,S4459+F862,S863"," -F4403,S4404+F868,S869"," -F4416,S4417+F871,S872"," -F4401,S4402+F875,S876"," -F4585,S4586+F1140,S1141"," -F4587,S4588+F1144,S1145"," -F4530,S4531+F1155,S1156"," -F4564,S4565+F1157,S1158"," -F4510,S4511+F1159,S1160"," -F4562,S4563+F1168,S1169"," -F4533,S4534+F1166,S1167"," -F4508,S4509+F1164,S1165"," -F4471,S4472+F912,S913"," -F4473,S4474+F892,S893"," -F4454,S4455+F894,S895"," -F4399,S4400+F880,S881"," -F4397,S4398+F883,S884"," -F4475,S4476+F896,S897"," -F4451,S4452+F908,S909"," -F4420,S4421+F906,S907"," -F4422,S4423+F910,S911"," -F4369,S4370+F1172,S1173"," -F4560,S4561+F937,S938"," -F4535,S4536+F939,S940"," -F4506,S4507+F941,S942"," -F4558,S4559+F948,S949"," -F4504,S4505+F946,S947"," -F4592,S4593+F1222,S1223"," -F4538,S4539+F950,S951"," -F4594,S4595+F1225,S1226"," -F4449,S4450+F1197,S1198"," -F4481,S4482+F1209,S1210"," -F4424,S4425+F1195,S1196"," -F4371,S4372+F933,S934"," -F4426,S4427+F1199,S1200"," -F4483,S4484+F1213,S1214"," -F4446,S4447+F1211,S1212"," -F4485,S4486+F1191,S1192"," -F4392,S4393+F961,S962"," -F4390,S4391+F965,S966"," -F4596,S4597+F1230,S1231"," -F4554,S4555+F1234,S1235"," -F4598,S4599+F1237,S1238"," -F4542,S4543+F1243,S1244"," -F4498,S4499+F1245,S1246"," -F4600,S4601+F1251,S1252"," -F4602,S4603+F1254,S1255"," -F4550,S4551+F1258,S1259"," -F4545,S4546+F1266,S1267"," -F4442,S4443+F984,S985"," -F4488,S4489+F986,S987"," -F4430,S4431+F973,S974"," -F4388,S4389+F970,S971"," -F4386,S4387+F977,S978"," -F4384,S4385+F990,S991"," -F4439,S4440+F1006,S1007"," -F4434,S4435+F997,S998"," -F4382,S4383+F994,S995"," -F4548,S4549+F1263,S1264"," -F4436,S4437+F1002,S1003"
131.46,131.64,119.98,91.58,119.07,13.51,102.55,89.65,103.24,146.08,306.03,374.06,793.63,427.07,184.33,442.10,730.60,287.31,365.58,395.68,194.57,195.56,328.42,319.71,377.23,329.55,233.26,310.48,326.87,172.40,153.36,308.54,244.94,232.07,313.78,354.70,309.10,156.56,180.68,318.41,252.25,301.32,293.25,312.95,434.51,288.93,455.81,484.22,376.78,418.44,163.30,60.83,344.60,301.18,327.84,287.21,506.70,392.37,366.25,644.56,533.77,542.22,436.73,471.34,463.00,307.68,483.08,288.28,528.26,402.52,512.90,350.35,456.90,391.50,392.41,293.57,310.01,287.62,284.00,256.53,298.91,169.65,151.36,310.32,366.12,312.53,222.34,174.76,151.74,246.86,295.00,300.02,311.03,231.94,314.69,371.85,315.23,315.32
132.91,133.28,120.96,92.57,120.18,13.76,103.57,90.69,104.72,145.69,312.18,379.47,786.77,422.18,181.05,444.16,728.06,286.61,365.05,389.62,191.63,195.61,325.14,313.77,373.54,324.38,226.96,310.35,327.14,173.53,153.09,306.24,242.65,228.19,313.32,360.15,313.36,156.63,179.69,318.47,249.74,303.96,294.85,312.66,435.95,285.81,448.50,478.45,375.73,417.19,164.54,60.57,336.75,299.36,325.36,278.80,502.26,390.83,358.13,635.66,541.50,542.77,434.89,470.32,458.43,310.29,492.28,289.96,534.37,402.07,513.97,349.58,462.05,387.75,397.45,294.69,315.64,297.72,284.21,260.08,301.91,171.37,151.96,306.78,373.06,320.56,228.19,177.17,149.31,250.38,294.40,308.44,315.13,237.96,323.68,370.83,323.62,319.39
128.77,129.01,118.06,90.14,116.93,13.41,100.73,88.49,101.57,139.74,298.29,361.79,732.20,395.64,172.62,419.74,679.68,272.16,346.86,365.09,180.97,191.09,305.03,305.04,344.41,303.43,212.58,292.17,306.41,167.78,148.34,286.61,226.81,223.44,306.67,352.85,306.81,153.85,174.80,309.45,248.28,301.65,278.55,296.72,412.16,265.65,435.18,458.62,346.43,408.23,155.61,59.42,329.96,295.52,317.55,265.24,496.62,386.16,332.33,636.03,523.71,527.95,408.33,454.92,431.86,292.56,478.87,275.78,522.34,377.10,504.92,347.84,462.17,365.56,396.58,282.70,313.73,294.08,274.26,246.90,285.42,169.20,151.32,291.55,353.69,309.49,218.75,173.07,142.25,247.00,292.78,304.22,312.40,227.19,311.79,358.07,307.20,307.35
127.83,127.79,117.24,89.88,116.45,13.10,99.45,87.92,100.64,134.49,292.35,363.96,717.07,386.70,166.66,424.03,665.00,262.41,339.62,357.52,174.84,192.57,302.42,297.32,344.97,301.08,209.06,291.61,309.96,174.01,152.99,286.35,228.32,217.62,297.58,350.06,300.43,151.22,173.90,306.04,242.99,297.88,280.31,301.05,410.85,260.01,424.39,455.01,338.55,400.48,149.11,59.58,328.98,295.32,316.58,257.94,486.36,380.87,319.61,616.77,515.69,518.27,396.93,452.79,426.19,294.88,473.21,279.12,508.39,370.33,493.76,344.92,453.69,359.87,384.53,276.88,311.01,291.27,279.98,248.58,290.19,174.09,156.83,292.83,352.62,305.21,215.53,172.93,144.78,242.11,288.35,299.48,304.89,221.17,303.62,350.31,301.52,298.88
129.18,129.93,118.05,89.95,117.05,13.41,100.95,88.24,102.13,134.35,295.28,359.77,715.20,381.00,166.26,424.80,659.14,262.59,337.85,354.37,173.42,192.86,300.86,317.17,346.14,302.92,214.08,294.94,311.25,179.40,153.82,292.59,226.61,228.60,304.94,357.45,314.09,155.46,178.87,316.60,253.84,312.19,282.91,297.48,411.41,261.17,425.94,458.38,339.41,408.31,147.76,59.35,342.64,307.08,330.47,258.85,500.40,393.35,325.34,635.70,530.82,533.05,398.32,460.37,421.61,300.82,480.70,280.56,526.93,366.90,515.25,361.66,473.88,354.57,396.06,277.75,325.08,299.28,281.92,250.01,293.87,172.08,154.43,298.61,363.17,308.41,221.26,174.10,149.11,249.12,298.84,310.41,315.08,224.27,310.37,357.61,317.35,304.26
129.25,128.82,116.98,89.75,116.98,13.54,100.63,88.00,101.84,133.46,295.00,363.15,683.30,371.30,163.99,426.92,629.87,253.84,331.69,343.20,171.33,195.91,298.99,292.07,351.24,296.87,211.17,296.66,301.96,173.79,153.26,288.74,233.98,210.89,284.45,333.84,296.70,149.95,171.32,298.48,238.39,285.84,281.44,306.47,409.83,250.70,424.22,458.58,325.06,397.79,149.49,59.37,322.71,283.84,306.86,254.52,478.03,367.09,313.75,619.96,521.23,521.46,381.08,448.52,408.98,294.80,467.75,275.52,509.45,359.53,489.66,349.55,445.38,347.85,380.01,280.89,306.91,285.68,280.44,246.10,292.39,176.25,150.10,295.10,349.46,297.42,211.83,169.77,150.08,231.40,281.30,290.83,306.46,217.55,296.81,344.36,303.98,296.53
130.80,131.78,118.35,90.82,118.27,13.81,102.34,89.44,103.24,134.99,300.67,355.35,706.06,376.51,163.44,422.68,650.10,262.71,335.52,349.38,171.25,192.27,301.30,309.74,342.16,298.82,211.40,296.58,298.64,178.24,152.17,285.27,230.27,224.06,298.31,348.69,307.01,155.60,177.98,305.40,246.43,300.15,283.53,301.72,410.25,255.49,436.42,467.64,333.29,408.13,147.63,58.77,338.99,295.42,322.43,254.67,501.79,388.83,319.41,654.15,537.08,538.99,393.96,464.10,419.34,298.82,487.90,279.18,534.71,366.50,517.17,363.55,471.33,350.69,400.36,277.73,322.36,302.22,283.48,250.02,296.42,181.28,150.42,295.50,361.40,309.57,221.80,172.40,151.48,246.13,290.49,301.66,313.14,223.38,302.68,351.29,316.63,301.90
128.53,128.73,116.67,89.10,116.54,13.29,100.05,87.38,101.33,135.70,287.77,360.57,715.13,381.93,165.71,417.35,660.43,262.85,339.58,354.25,172.87,193.16,297.86,293.32,343.36,293.38,207.74,291.00,300.44,174.38,153.68,280.65,230.38,214.96,292.52,341.46,299.50,150.45,170.76,304.06,241.42,289.50,280.50,302.42,404.27,258.06,416.48,445.81,338.50,392.03,149.62,59.14,325.16,290.09,316.83,255.58,488.95,377.08,317.36,622.57,516.60,516.81,397.16,450.07,424.96,286.29,466.29,266.09,508.39,368.17,490.15,345.86,442.28,358.39,379.17,278.80,306.38,285.82,275.70,242.81,286.09,176.11,151.31,290.76,343.65,299.75,212.51,170.73,146.91,235.72,282.01,290.30,303.04,217.39,295.91,343.77,298.46,295.81
130.49,130.61,117.72,90.16,117.98,13.39,101.58,89.06,102.59,139.94,294.36,355.90,734.95,398.00,173.72,412.85,684.16,275.46,350.62,369.44,181.81,191.49,303.25,302.87,342.68,298.42,211.95,291.85,297.95,166.87,146.78,281.42,229.85,222.37,303.78,352.57,305.72,153.94,174.91,307.88,246.64,294.45,276.52,299.55,407.17,269.69,430.83,453.47,354.01,397.53,155.95,59.07,333.32,291.95,318.44,264.88,500.57,387.55,336.47,634.71,525.74,531.89,408.77,451.87,434.15,288.79,475.75,266.57,527.87,379.33,505.87,352.28,459.29,368.36,394.92,284.59,314.09,292.04,271.15,245.80,286.08,174.79,151.92,285.97,343.34,301.62,215.71,169.16,146.78,241.99,285.42,299.53,309.85,224.53,304.86,348.40,300.84,302.97
132.38,132.60,121.25,92.27,120.32,13.65,103.44,90.78,104.65,147.40,312.47,382.43,801.98,426.84,184.43,449.12,745.53,289.64,367.36,393.56,194.93,196.17,323.54,311.42,372.30,319.70,227.95,317.43,321.08,171.34,151.41,305.06,247.76,229.24,305.49,356.69,308.49,157.03,178.45,316.23,248.96,304.66,297.15,315.94,438.06,290.88,455.43,490.90,382.44,422.40,164.46,60.72,342.65,302.30,325.56,282.48,509.15,396.39,359.33,649.52,543.73,546.07,440.85,470.50,464.37,310.20,490.62,289.20,540.72,404.97,519.26,360.27,461.51,393.56,400.74,296.62,317.52,299.99,289.81,261.81,302.74,174.47,149.17,304.47,365.92,319.62,225.20,172.37,150.78,250.11,294.73,306.20,321.62,234.42,318.88,368.88,314.38,319.11
130.29,130.54,119.91,91.96,120.04,13.23,101.23,89.97,102.64,149.96,304.79,385.37,791.92,417.04,179.63,441.06,736.15,294.02,370.81,384.89,189.84,200.20,323.59,306.82,371.31,317.24,224.39,319.56,324.83,175.09,154.05,304.07,250.65,226.82,307.67,355.66,312.98,160.47,179.77,319.80,253.94,308.96,302.30,323.39,430.66,287.61,450.89,490.18,377.86,419.34,165.05,60.88,346.95,307.55,334.48,278.83,507.66,399.61,354.25,657.21,550.29,547.06,437.75,476.90,461.25,312.71,496.70,291.73,541.75,400.71,521.86,365.88,469.50,392.71,402.78,300.70,325.44,299.88,296.61,262.74,305.48,178.02,152.04,313.31,374.81,322.72,228.98,168.46,144.31,249.46,299.79,307.81,317.82,230.68,304.02,358.98,321.59,309.05
135.72,136.23,120.88,93.38,121.16,13.92,105.90,91.75,106.83,146.06,287.48,370.76,761.74,404.50,172.78,421.26,707.22,285.14,363.31,374.71,180.91,201.97,284.81,271.92,338.09,282.77,196.23,287.09,296.05,182.47,156.32,280.34,231.00,200.08,269.88,313.86,279.45,162.89,188.76,286.97,235.55,283.34,277.99,303.23,404.25,275.47,415.19,462.39,363.19,395.72,162.32,61.32,315.37,279.18,302.96,267.64,471.85,363.65,339.97,609.52,521.43,525.78,421.75,456.61,448.15,306.30,482.19,283.70,519.56,389.54,492.30,348.57,446.18,379.00,384.66,297.61,305.68,287.93,290.46,251.68,299.94,187.03,159.54,307.11,362.04,314.14,222.42,177.26,151.20,237.99,284.49,295.96,305.41,227.29,301.28,354.72,313.77,300.28
134.38,134.12,119.11,92.14,119.37,13.81,104.36,90.41,105.41,143.59,294.87,367.23,770.61,410.05,175.86,426.76,714.04,284.19,361.47,378.77,184.67,199.19,292.84,279.36,344.86,291.02,205.97,284.83,297.86,178.29,154.07,283.86,230.62,205.67,272.08,321.89,284.82,158.25,184.11,290.72,234.74,282.51,277.68,302.70,417.12,279.21,428.56,463.20,365.39,397.66,161.15,60.59,324.99,283.53,311.27,270.98,481.78,376.83,340.70,620.89,513.20,523.51,425.56,451.81,450.28,302.79,484.15,276.76,524.31,391.67,494.68,354.33,454.67,379.79,389.35,295.79,307.14,292.52,279.46,249.68,296.03,176.03,150.53,297.40,351.87,308.15,218.82,175.62,153.03,245.19,293.82,302.49,310.69,234.15,317.21,363.24,315.86,314.32
131.22,131.55,114.98,89.20,114.89,13.43,102.08,87.17,103.05,138.79,282.93,345.70,722.31,389.41,169.64,402.70,668.94,270.57,345.26,358.80,176.56,194.93,276.59,273.76,323.48,275.02,193.73,272.18,282.75,167.09,146.64,267.69,216.65,204.04,273.60,323.99,284.16,153.00,176.90,290.51,235.22,280.85,261.67,283.31,384.12,261.43,403.61,435.69,342.38,379.79,154.12,59.38,320.14,280.51,304.79,261.66,478.13,371.57,328.76,601.68,499.12,509.82,400.61,433.09,425.37,286.05,463.33,262.64,508.82,371.74,481.88,344.69,442.77,362.67,376.77,285.60,295.74,280.76,267.98,238.04,282.10,172.40,148.22,278.13,333.01,297.56,212.53,172.22,147.35,231.91,277.40,287.81,297.66,222.04,299.34,338.74,298.39,296.67
128.39,129.05,113.96,88.20,113.25,13.04,100.17,86.20,100.93,131.46,274.11,344.44,687.74,370.56,160.75,395.75,637.65,257.22,332.66,343.49,166.43,193.86,265.79,265.88,311.62,262.80,183.35,261.63,278.83,177.04,152.08,261.90,213.36,193.63,264.56,314.88,275.18,148.65,172.57,284.35,226.90,273.75,258.31,281.68,376.80,248.00,390.68,429.56,320.51,371.12,145.43,58.39,313.01,272.92,297.46,250.01,462.35,357.79,310.92,589.03,490.74,498.76,384.70,423.10,410.56,283.97,454.33,261.09,497.17,357.17,472.58,340.42,433.52,348.83,365.19,276.46,296.05,281.45,267.23,236.21,281.45,176.92,151.12,279.96,330.28,289.79,206.08,170.95,144.86,230.25,277.50,287.05,294.58,215.47,295.27,338.90,291.78,290.46
131.01,131.11,115.28,88.86,114.76,13.38,102.00,87.09,102.85,131.27,281.92,345.45,684.35,366.60,161.41,406.47,632.34,256.90,331.15,339.65,167.27,192.40,269.12,276.28,314.95,270.19,188.89,267.43,279.64,181.19,152.22,271.98,216.51,199.24,265.45,316.77,284.85,152.80,179.42,289.83,235.43,282.55,268.65,291.79,390.16,249.19,404.27,438.19,324.58,387.45,144.01,58.58,319.12,280.81,306.30,247.78,475.30,366.23,312.25,608.88,508.74,516.08,382.77,442.04,406.00,293.26,475.63,266.70,513.08,354.16,491.40,352.19,452.26,345.10,383.87,276.73,306.34,292.43,275.42,241.63,294.10,184.88,153.55,293.71,353.01,302.34,216.48,177.02,154.36,237.71,282.81,293.78,302.20,220.64,299.56,346.22,313.53,297.59
128.50,128.20,112.38,87.04,112.25,13.29,99.91,85.23,101.33,131.20,277.11,350.20,672.33,361.54,159.19,411.13,621.44,251.54,328.37,336.97,163.71,197.25,270.55,262.94,326.72,273.02,188.77,271.48,280.68,173.82,149.74,271.49,218.45,191.74,258.73,304.08,270.70,147.84,172.67,277.56,226.66,272.04,265.39,291.24,387.73,243.88,396.18,441.27,315.75,382.60,147.63,59.99,305.59,268.23,291.38,246.29,455.51,353.51,306.38,577.76,497.66,503.66,373.42,436.97,402.85,288.97,462.03,267.09,500.49,351.43,471.36,337.65,431.74,339.70,373.93,282.87,291.49,277.91,273.13,240.60,288.44,173.70,149.83,288.56,338.45,293.02,209.06,169.82,148.87,228.55,274.87,282.28,295.38,214.80,290.83,332.13,301.92,288.47
